地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 瑞士 / 马其顿 / 爱尔兰'],['Mitko Panov'],['113'],['11'],"['布鲁诺·甘茨', 'Natasha Petrovic', '帕德莱克·德兰尼', 'Mirsad Ibisevic', 'Refet Abazi', 'Mitko Apostolovski', 'Rok Cvetkov', 'Simeon Moni Damevski', '埃米尔·哈齐哈夫茨比哥维奇', '玛尔特·克勒尔', '尼克·李', '维利贝·托皮奇']",['证人 The Witness'],"['剧情', '动作']",[''],[],[' 英语 / 塞尔维亚克罗地亚语']
[' 瑞士'],['Daniel Zimmermann'],['106'],"['10(苏黎世电影节)"">2018']",['Daniel Zimmermann'],['瓦尔登'],['剧情'],[''],[],[' 德语']
[' 瑞士'],['迈克尔·斯特内'],['92'],"['09', '10']","['乔尔·巴斯曼', '诺埃米·施米特', 'Sunnyi Melles', 'Rachel Braunschweig', '乌多·萨梅尔', 'Meytal Gal']",['Wolkenbruch的异想天开之旅 Wolkenbruchs wunderliche Reise in die Arme einer Schickse'],"['剧情', '喜剧']",[''],[],[' 德语 / 意地绪语 / 希伯来语']
[' 瑞士'],['Daniel Zimmermann'],['106'],"['10(苏黎世电影节)"">2018']",['Daniel Zimmermann'],['瓦尔登'],['剧情'],[''],[],[' 德语']
[' 德国 / 瑞士'],"['Arjun Talwar', 'Bigna Tomschin']",['80'],[],[],['Der Esel hieß Geronimo'],[],[''],[],[' 德语 / 英语']
[' 瑞士 / 古巴'],"['Laura Cazador', '费尔南多.佩雷斯']",[],[],"['西尔维·泰斯蒂', 'Mario Guerra', 'Héctor Noas', 'Antonio Buíl']",['Insoumises'],[],[''],[],[' 西班牙语']
[' 瑞士'],['Peter Volkart'],[],[],[],['Subito - Das Sofortbild'],[],[''],[],[' 法语']
[' 瑞士'],"['Simon Labhart', 'Patricija Bronić', 'Max Roenneberg', 'Johanna Dähler']",['70'],[],['Patricija Bronić'],['Glück ist ein warmes Gewehr'],['剧情'],[''],[],[' 德语']
[' 乌克兰 / 瑞士'],['Yaroslav Lodygin'],['118'],[],"['Oleg Moskalenko', 'Vladimir Yamnenko']",['The Wild Fields'],['剧情'],[''],[],[' 乌克兰语 / 俄语']
[' 瑞士 / 摩洛哥'],['莫西恩·贝塞里'],['85'],[],"['Rachid Mustapha', 'Fatima Zahra Benacer', 'Youssef Alaoui']",['急诊 Urgent'],['剧情'],[''],[],[]
[' 瑞士'],['Mathias Roch'],['89'],[],"['Coline Fassbind', 'Yves Jenny', 'Clemence Mermet', 'Alberto Missland']",['Brelindzè'],"['剧情', '恐怖', '奇幻']",[''],[],[' 法语']
[' 瑞士'],"['费德瑞克·索法', '朱莉·盖尔博']",[],[],"['安娜·穆格拉利斯', '马修·德米', 'Carma Harvey', 'Ruby Matenko', 'Vincent Bonillo']",['My Little One'],[],[''],[],[]
[' 法国 / 瑞士'],['Elsa Amiel'],['79'],['08'],"['JULIA FÖRY', '彼得·穆兰', '阿里耶·沃索尔特']",['珍珠 Pearl'],['剧情'],[''],[],[]
[' 瑞士'],['乌苏拉·梅尔'],['70'],[],[],['Shock Waves: Diary of My Mind'],['剧情'],[''],[],[' 法语']
[' 瑞士'],['Hercli Bundi'],['94'],[],['Christian Eisenberger'],"['埃森贝格：艺术必须美丽，青蛙对苍蝇说道 Eisenberger – Kunst muss schön sein, sagt der Frosch zur Fliege']",[],[''],[],[' 德语']
[' 亚美尼亚 / 塞浦路斯 / 俄罗斯 / 瑞典 / 瑞士'],['Alexey Zlobin'],['95'],['07'],[],['幻想与现实 Lorik'],['剧情'],[''],[],[' 亚美尼亚语']
[' 罗马尼亚 / 法国 / 荷兰 / 瑞士'],['彼得·格林纳威'],[],[],"['埃蒙·埃利奥特', '卡拉·朱里', 'Gianni Capaldi', 'Manuela Biedermann', 'Anina Mutter', 'Margherita Schoch', 'Rachele Trovatelli', 'Judith Niethammer', 'Thomas Haak Wegmann']",['走向巴黎 Walking to Paris'],"['剧情', '传记', '冒险']",[''],[],[' 英语']
[' 瑞士'],['西蒙·贾奎梅'],[],['09'],"['Anna Tenta', '朱迪斯·霍夫曼', 'Urs-Peter Wolters', 'Christian Kaiser']",['无辜者 Der Unschuldige'],['剧情'],[''],[],[' 德语']
[' 瑞士'],['利奥内尔·巴耶'],['60'],['01'],"['Maxime Gorbatchevsky', '米歇尔·维耶尔莫', '尤拉西纳·拉尔迪']",['冲击波：名为马修 Ondes de choc - Prénom: Mathieu'],['剧情'],[''],[],[' 法语']
[' 法国 / 瑞士'],"['Maxime Matray', 'Alexia Walther']",['100'],['09'],"['Agathe Bonitzer', 'Thomas Scimeca', 'Pierre Moure']",['金发野兽 Bêtes blondes'],"['剧情', '同性']",[''],[],[' 法语']
[' 瑞士'],['Francesco Rizzi'],['100'],"['10(瑞士)"">2018']","['维尼乔·马尔基奥尼', '莎宾·蒂莫提欧', 'Leonardo Nigro']",['夜行怪客 Cronofobia'],['剧情'],[''],[],[' 意大利语']
[' 瑞士 / 法国 / 比利时'],['Bettina Oberli'],['86'],"['08', '09']","['梅兰尼·蒂埃里', '皮埃尔·德隆尚', '努诺·洛佩斯', 'Anastasia Shevtsova']",['转向风 Le Vent Tourne'],['剧情'],[''],[],[' 法语']
[' 法国 / 比利时 / 瑞士'],['Ismaël Joffroy Chandoutis'],['22'],['04'],"['苏莱曼·达兹', 'Valérie Giménez', 'Paul Zadkine']",['黑波 Ondes Noires'],"['动画', '纪录片', '短片']",[''],[],[' 法语']
[' 瑞士'],['乌苏拉·梅尔'],['70'],['01'],"['芬妮·阿尔丹', '卡西·莫泰·克莱恩']",['杀人之后：心思独白 Ondes de choc - Journal de ma tête'],['剧情'],[''],[],[' 法语']
[' 瑞士 / 意大利'],['Nicola Bellucci'],['109'],['11'],"['路易吉·洛·卡肖', 'Vincenzo Crea', '布鲁诺·托德契尼', '尤拉西纳·拉尔迪', 'Leonardo Nigro']",['Il Mangiatore di Pietre'],[],[''],[],[' 意大利语']
[' 瑞士'],['Fanny Bräuning'],['85'],"['12(法国)"">2018']",[],['永远与永恒 Immer Und Ewig'],[],[''],[],[' 德语']
[' 瑞士 / 比利时'],['Wendy Pillonel'],[],[],[],['Les Éclipsées'],['剧情'],[''],[],[' 法语']
