地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 波兰 / 法国 / 英国'],['帕维乌·帕夫利科夫斯基'],['88'],"['05', '06']","['尤安娜·库里克', '托马斯·科特', '波利斯·席克', '阿伽塔·库莱沙', '塞德里克·康', '让娜·巴利巴尔', '亚当·费仁希', '亚当·沃诺维茨', '亚当·斯齐斯科斯基']",['冷战 Zimna wojna'],"['剧情', '爱情', '音乐']",['7.8'],['19647'],[' 波兰语 / 法语 / 德语 / 克罗地亚语 / 意大利语 / 俄语']
[' 捷克 / 斯洛文尼亚 / 波兰 / 斯洛伐克 / 法国'],['奥尔默·欧默祖'],['85'],['09'],"['Tomás Mrvík', 'Jan Frantisek Uher', 'Eliska Krenková']",['逝去的冬天 Všechno bude'],"['剧情', '喜剧']",['7.7'],['76'],[' 捷克语']
[' 法国 / 西班牙 / 罗马尼亚 / 美国 / 比利时'],['雅克·欧迪亚'],['121'],"['09', '10']","['约翰·C·赖利', '杰昆·菲尼克斯', '杰克·吉伦哈尔', '里兹·阿迈德', '卡罗尔·凯恩', '鲁特格尔·哈尔', '克瑞德·布拉顿', '约翰内斯·豪克尔·约翰内森', '尼尔斯·阿贺斯图普', '莱克茜·本博-哈特', '丽贝卡·鲁特', '菲利普·罗施', '邓肯·拉克鲁瓦', '伊恩·雷迪丁顿', '阿尔多·马兰']",['希斯特斯兄弟 The Sisters Brothers'],"['犯罪', '西部', '冒险']",['7.7'],['8255'],[' 英语']
[' 乌拉圭 / 西班牙 / 阿根廷 / 法国 / 德国'],['阿尔瓦罗·布雷克纳'],['122'],"['09', '11']","['安东尼奥·德·拉·托雷', '奇诺·达林', '阿方索·托特', '凯撒·特龙科索', '索蕾达·维拉米尔', '西尔维娅·佩雷斯·克鲁兹', '米涅娜·帕斯夸尔', '尼迪亚·泰勒斯', '凯撒·博尔东']",['地牢回忆 La noche de 12 años'],"['剧情', '历史', '犯罪']",['7.7'],['1659'],[' 西班牙语']
[' 俄罗斯 / 德国 / 波兰 / 哈萨克斯坦 / 中国大陆 / 法国'],['谢尔盖·德瓦茨沃伊'],['100'],['05'],"['萨梅尔·叶斯利亚莫娃', 'Zhipargul Abdilaeva', 'David Alaverdyan', 'Sergey Mazur', 'Slava Agashkin', 'Ashkat Kuchinchirekov']",['小家伙 Айка'],['剧情'],['7.6'],['1196'],[' 俄语 / 吉尔吉斯语']
[' 法国 / 卢森堡 / 美国'],['亚历山大·埃斯皮加雷斯'],['85'],"['01', '03']","['拉斐尔·佩尔索纳', '维尔日妮·埃菲拉', '多米尼克·皮侬', '弗朗兹·康菲艾克', '克莱尔·巴拉达特', 'Laurent Natrella', '尼克·奥弗曼', '拉什达·琼斯', '保罗·吉亚玛提', '史蒂芬·克雷默·格利克曼', '艾迪·斯皮尔斯', '弗卢拉·博格', '大卫·博特', '汤姆·莫顿']",['白牙 Croc-Blanc'],"['动画', '冒险']",['7.6'],['2007'],[' 法语 / 英语']
[' 瑞士 / 法国'],['让-吕克·戈达尔'],['85'],['05'],['让-吕克·戈达尔'],['影像之书 Le livre d&#39;image'],['剧情'],['7.6'],['1825'],[' 法语 / 英语 / 阿拉伯语 / 意大利语 / 德语']
[' 中国大陆 / 法国 / 日本'],['贾樟柯'],['137'],"['09', '05']","['赵涛', '廖凡', '徐峥', '梁嘉艳', '刁亦男', '张一白', '丁嘉丽', '张译', '董子健', '李宣', '查娜', '冯家妹', '康亢', '张晓军', '柳敏', '王谭', '原文倩']",['江湖儿女'],"['爱情', '犯罪']",['7.6'],['187109'],[' 汉语普通话 / 山西方言 / 湖北方言 / 重庆方言']
[' 罗马尼亚 / 德国 / 保加利亚 / 法国 / 捷克'],['拉杜·裘德'],['140'],"['07', '09']","['Ioana Iacob', 'Alex Bogdan', '亚历山德鲁·达比加']",['野名留史又如何 „Îmi este indiferent dacă în istorie vom intra ca barbari”'],['剧情'],['7.6'],['80'],[' 罗马尼亚语']
[' 印度 / 法国 / 新加坡'],['阿蒂提雅·维克拉姆·森古普塔'],['90'],['01'],"['Ratnabali Bhattacharjee', 'Lolita Chatterjee', 'Sumanto Chattopadhyay', '吉姆·萨伯']",['萤火虫 জোনাকি'],['剧情'],['7.5'],['90'],[' 孟加拉语 / 英语']
[' 法国'],['埃莱奥诺尔·普里亚'],['98'],['04'],"['樊尚·埃尔巴兹', '玛丽-索菲·费尔达纳', '皮埃尔·贝内齐', '穆恩·戴莉', '布朗什·加丁', 'Camille Landru-Girardet', '艾伦·马克森', '塞利娜·芒维尔']",['男人要自爱 Je ne suis pas un homme facile'],['喜剧'],['7.5'],['8720'],[' 法语']
[' 法国'],['弗朗索瓦·欧容'],['137'],['12'],"['梅尔维尔·珀波', '德尼·梅诺谢', '斯万·阿劳德', '若西安·巴拉斯科', '埃里克·卡拉瓦卡', '弗朗索瓦·夏托特', '阿米利·多尔', '奥拉利亚·佩蒂特', '弗雷德里克·皮耶罗', '贝尔纳·维尔莱', '海伦·文森特']",['感谢上帝 Grâce à Dieu'],['剧情'],['7.5'],['1072'],[' 法语']
[' 法国'],['维克多·哈布希'],['115'],['11'],"['西蒙·罗伊尔', '马林·拉菲特', '奥里安·巴巴扎', '艾瑞斯·加斯特勒', '安布尔·兰博德', '西蒙·艾斯科菲', '托马斯·朱迪斯']",['哥哥 Un frère'],"['剧情', '同性']",['7.5'],['735'],[' 法语']
[' 法国'],['昆汀·杜皮约'],['73'],['07'],"['伯努瓦·波尔沃德', '格雷瓜尔·鲁迪格', '马克·弗赖兹', '阿娜伊斯·德穆斯蒂埃']",['在警局！ Au poste!'],['喜剧'],['7.5'],['130'],[' 法语']
[' 法国'],['吉尔·勒卢什'],['122'],"['05', '10']","['马修·阿马立克', '伯努瓦·波尔沃德', '吉约姆·卡内', '玛琳娜·佛伊丝', '菲烈·卡特林', '让·雨果·安格拉德', '维尔日妮·埃菲拉', '费利克斯·莫阿蒂', '莱拉·贝蒂', '诺亚·阿比塔']",['大浴场 Le grand bain'],"['剧情', '喜剧']",['7.4'],['2109'],[' 法语']
[' 黎巴嫩 / 法国'],['巴伊·霍杰'],['87'],['10'],"['Rodrigue Sleiman', 'Bahij Hojeij', 'Sam Lahoud']",['早安 غود مورنينغ'],"['剧情', '喜剧']",['7.4'],['85'],[' 阿拉伯语']
[' 法国'],['珍妮·亨利'],['115'],['12'],"['桑德琳娜·基贝兰', '吉尔·勒卢什', '埃洛迪·布歇', '奥利维亚·科特', '克洛蒂尔德·莫勒', '让-弗朗索瓦·斯泰弗南', '布鲁诺·波达里德斯', '缪缪', '施特菲·塞尔马', '布莱斯·赫雷来特', '艾米丽·加瓦·卡恩', '格莱高利·嘉德波瓦', '提布尔·凡松', '塞夫·哈杰迪']",['孤儿 Pupille'],['剧情'],['7.4'],['371'],[' 法语']
[' 日本 / 法国'],['滨口龙介'],['119'],"['05', '09']","['东出昌大', '唐田英里佳', '濑户康史', '山下莉绪', '伊藤沙莉', '渡边大知', '仲本工事', '田中美佐子']",['夜以继日 寝ても覚めても'],"['剧情', '爱情']",['7.4'],['11381'],[' 日语']
[' 法国 / 美国'],['玛丽·海伦·鲁克斯'],['107'],[],"['玛丽·布奈尔', '雷内·赫格尔', '卡特琳·萨米', '贝基·吴', '罗布·多德', '约什·亚']",['公路冤家 Links of Life'],['剧情'],['7.4'],['491'],[' 英语 / 法语']
[' 英国 / 法国'],['拉尔夫·费因斯'],['128'],['08'],"['奥列格·伊万科', '拉尔夫·费因斯', '路易斯·霍夫曼', '阿黛尔·艾克萨勒霍布洛斯', '谢尔盖·波卢宁', '奥利维尔·雷堡汀', '拉斐尔·佩尔索纳', '丘尔潘·哈马托娃', '玛尔·索度佩', '内博伊萨·杜加利奇', '娜婕达·马尔基纳', '乔纳森·扎凯', '拉芙珊娜·库珂娃', 'Zach Avery', 'Igor Filipovic', 'Anastasiya Meskova', 'Radoslav Milenkovic', 'Andrei Urgant', 'Vitaliy Kovalenko', 'Milutin Milosevic']",['白乌鸦 The White Crow'],"['剧情', '传记']",['7.4'],['514'],[' 俄语 / 英语 / 法语']
[' 法国 / 比利时'],['弗朗克·迪博斯克'],['107'],['03'],"['弗朗克·迪博斯克', '亚历山德拉·拉米', '艾尔莎·泽贝斯坦', '热拉尔·达尔蒙', '卡洛琳·安格鲁德', '洛朗·巴图', '克洛德·布拉瑟', '弗朗索瓦-格扎维埃·德梅松', '克里斯托弗·卡纳德', '弗朗西斯·科菲内', '源利华', '菲利普·维约']",['真爱百分百 Tout le monde debout'],"['喜剧', '爱情']",['7.4'],['5621'],[' 法语 / 英语 / 意大利语']
[' 法国'],['Antoine Raimbault'],['110'],['10'],"['奥利维埃·古尔梅', '玛琳娜·佛伊丝', '洛朗·吕卡', '让·本奎']",['最后的审判 Une intime conviction'],['剧情'],['7.3'],['118'],[' 法语']
[' 突尼斯 / 比利时 / 法国 / 卡塔尔'],['穆罕默德·本·阿提亚'],['104'],"['05', '11']","['Zakaria Ben Ayyed', 'Mohamed Dhrif', 'Imen Cherif', 'Mouna Mejri', 'Tarik Copty', 'Tahani Sadiki', 'Taylan Mintas']",['亲爱的儿子 ولدي'],['剧情'],['7.3'],['187'],[' 阿拉伯语']
[' 丹麦 / 法国 / 德国 / 瑞典'],['拉斯·冯·提尔'],['152'],"['05', '10', '11']","['马特·狄龙', '布鲁诺·甘茨', '乌玛·瑟曼', '希芳·法隆', '苏菲·格拉宝', '丽莉·克亚芙', '杰瑞米·戴维斯', '爱德华·斯皮伊尔斯', '大卫·拜利', '刘智泰']",['此房是我造 The House That Jack Built'],"['喜剧', '惊悚', '犯罪']",['7.3'],['37873'],[' 英语 / 德语 / 意大利语']
[' 德国 / 法国'],['克里斯蒂安·佩措尔德'],['101'],"['02', '04']","['弗兰茨·罗戈夫斯基', '葆拉·贝尔', '戈德哈尔德·吉瑟', '莉莲·巴特曼', '玛丽安·扎瑞', '巴尔巴拉·奥尔', '马蒂亚斯·勃兰特', '塞巴斯蒂安·胡克', '尤斯图斯·冯·多赫纳尼', '亚历克斯·布伦德缪尔', '特里斯坦·皮特', '罗纳德·库克利斯']",['过境 Transit'],['剧情'],['7.3'],['2245'],[' 德语 / 法语 / 法国手语']
[' 德国 / 奥地利 / 法国'],['艾米莉·阿特夫'],['115'],"['02', '04']","['玛丽·博伊默', '比吉特·米尼希迈尔', '查理·哈纳', '罗伯特·格维斯戴克', '德尼·拉旺', '克里斯托弗·巴克霍尔兹', '薇姬·克里普斯']",['基伯龙三日 3 Tage in Quiberon'],['剧情'],['7.3'],['797'],[' 德语 / 法语 / 英语']
[' 冰岛 / 法国 / 乌克兰'],['本尼迪克·埃灵格松'],['101'],"['05', '05']","['哈多拉·吉尔哈罗多蒂', '约翰·西格罗森', '胡安·卡米洛·罗曼·埃斯特拉达', '乔伦德尔·拉格纳松', '苏威·阿纳斯多特', '贡纳·贝西·比昂森', '海尔加·布拉加·乔斯提尔', '夏洛特·博芬', '乔·加纳尔', '赫米尔·希尼·古纳森', '哈拉迪尔·阿里·斯特凡松']",['战中女人 Kona fer í stríð'],"['剧情', '喜剧']",['7.3'],['946'],[' 冰岛语']
[' 法国'],['克里斯托夫·查理尔'],['82'],['09'],"['费利克斯·马利陶德', '尼古拉斯·鲍文斯', '汤米·李·巴克', '奥雷·阿蒂卡', '玛丽·德纳尔诺', '伊连·贝加拉', '戴维·鲍伊特']",['乔纳斯 Jonas'],"['剧情', '爱情', '同性']",['7.3'],['2435'],[' 法语']
[' 美国 / 法国 / 伊朗'],['奥逊·威尔斯'],['122'],"['08', '11']","['约翰·休斯顿', '彼得·博格丹诺维奇', '苏珊·斯塔丝伯格', '奥雅·柯达', '莉莉·帕尔默', '艾德蒙·奥布莱恩', '梅赛德丝·麦坎布雷奇', '卡梅隆·米切尔', '皮特·杰森', '丹尼斯·霍珀', '本尼·鲁宾', '克洛德·夏布洛尔', '斯特凡·奥德朗', '亨利·雅格洛', '保罗·马祖斯基']",['风的另一边 The Other Side of the Wind'],['剧情'],['7.3'],['937'],[' 英语']
[' 法国'],['米夏埃尔·艾斯'],['107'],"['08', '11']","['文森特·拉科斯特', '斯塔西·马汀', '欧菲莉亚·科尔布', '玛丽安娜·巴斯莱', '乔纳森·科恩']",['阿曼达 Amanda'],['剧情'],['7.3'],['558'],[' 法语']
[' 法国'],"['Luc Hermann', 'Gilles Bovon']",['53'],[],[],['星巴克的秘密配方 Starbucks sans filtre'],[],['7.2'],['171'],[' 英语 / 法语']
[' 法国'],"['亚历山德拉·阿斯提耶尔', 'Louis Clichy']",['85'],['12'],[],['阿斯泰里克斯：魔法药水的秘密 Astérix: Le secret de la potion magique'],['动画'],['7.2'],['67'],[' 法语 / 拉丁语 Latin']
[' 美国 / 爱尔兰 / 法国 / 加拿大'],['Richard Lanni'],['84'],['04'],"['海伦娜·伯翰·卡特', '罗根·勒曼', '热拉尔·德帕迪约']",['斯塔比中士：一个美国英雄 Sgt. Stubby: An American Hero'],"['动画', '历史', '战争', '冒险']",['7.2'],['212'],[' 英语']
[' 巴拉圭 / 德国 / 乌拉圭 / 巴西 / 挪威 / 法国'],['马塞洛·马蒂内斯'],['98'],"['02', '04']","['安娜·布伦', '玛加丽塔·伊伦', '安娜·伊万娜娃', '尼尔达·冈萨雷斯', '玛丽亚·马丁斯', '阿丽西亚·格拉', '海吉娜·杜阿尔奇']",['女继承者 Las herederas'],"['剧情', '同性']",['7.2'],['1799'],[' 西班牙语 / 瓜拉尼语']
[' 法国'],['Kheiron'],['100'],"['06', '11']","['Kheiron', '凯瑟琳·德纳芙', '安德烈·杜索里埃', 'Hamza Boumalki', 'Leila Boumedjane', 'Alban Lenoir']",['甜蜜香草 Mauvaises herbes'],['喜剧'],['7.2'],['147'],[' 法语']
[' 俄罗斯 / 爱沙尼亚 / 法国'],"['阿列克谢·丘波夫', '娜塔莉亚·梅尔库洛娃']",['105'],['09'],"['阿列克谢·菲利蒙诺夫', '纳塔莉娅·库德拉什瓦', 'Yuriy Kuznetsov', '帕维尔·迈科夫', '叶甫盖尼·齐加诺夫', '马克西姆·维托尔甘', 'Elena Voronchikhina']","['哗众之人 Человек, который удивил всех']",['剧情'],['7.2'],['113'],[' 俄语']
[' 法国'],['托马斯·利蒂'],['92'],['09'],"['文森特·拉科斯特', '威廉·勒布吉欧', 'Darina Al Joundi']",['大学一年级 Première année'],"['剧情', '喜剧']",['7.2'],['263'],[' 法语']
[' 意大利 / 法国'],['保罗·索伦蒂诺'],['104'],['04'],"['托尼·塞尔维洛', '艾莱娜·索菲亚·里奇', '里卡多·斯卡马乔', '卡夏·斯穆特尼亚克', '尤丽狄茜·艾克斯顿', '法布里齐奥·本蒂沃利奥', '罗伯托·德·弗朗西斯科', '达里奥·坎塔雷利', '安娜·博纳奥图', '乔瓦尼·埃斯波西托', 'Ugo Pagliai', '瑞奇·孟菲斯']",['他们 Loro 1'],['传记'],['7.1'],['200'],[' 意大利语']
[' 法国'],['丹尼·伯恩'],['107'],['02'],"['丹尼·伯恩', '丽娜·雷诺', '洛朗斯·阿尔内', '瓦莱丽·博莱同', '盖伊·勒克卢瑟', '弗朗索瓦·贝莱昂', '皮埃尔·里夏尔', '茱莉安娜·勒普罗', '阿拉丁·瑞贝尔']",['欢迎来北方II La ch&#39;tite famille'],"['剧情', '喜剧']",['7.1'],['1723'],[' 法语']
[' 法国'],['奥利维耶·阿萨亚斯'],['108'],['08'],"['吉约姆·卡内', '朱丽叶·比诺什', '樊尚·马凯涅', '克丽丝塔·特瑞特', '诺拉·哈扎维', '帕斯卡尔·格雷戈里', '西格丽·博阿茨兹', '安托万·赖纳茨', '奥拉利亚·佩蒂特', '让-吕克·文森特', '奥利维亚·罗斯', '让-弗朗索瓦·奥古斯特']",['双面生活 Doubles vies'],"['剧情', '喜剧']",['7.1'],['576'],[' 法语']
[' 法国'],['埃马纽埃尔·穆雷'],['109'],"['09', '09']","['塞西尔·德·弗朗斯', '埃德瓦·贝耶', '爱丽丝·伊萨', '娜塔莉亚·多切瓦', '劳尔·卡拉米', '让-米歇尔·拉米']",['容基耶尔女士 Mademoiselle de Joncquières'],"['剧情', '爱情']",['7.1'],['331'],[' 法语']
[' 法国'],['让-贝尔纳·马赫兰'],['109'],['09'],"['迪伦·罗伯特', '肯扎·福特斯', 'Idir Azougli', 'Lisa Amedjout', 'Kader Benchoudar', 'Nabila Ait Amer', 'Nabila Bounad', 'Sofia Bent', 'Osman Hrustic', 'Abdellah Khoulalene']",['舍赫拉查德 Shéhérazade'],['剧情'],['7.0'],['98'],[' 法语']
[' 南非 / 法国 / 希腊 / 波兰'],['艾蒂安·卡洛斯'],['106'],['05'],"['Danny Keogh', 'Benré Labuschagne', '亚历克斯·范·迪克', 'Juliana Venter', '布伦特·韦尔默朗', '莫尔纳·维瑟', '埃里卡·韦塞尔斯']",['收割者 Die Stropers'],"['剧情', '同性']",['7.0'],['63'],[' 南非语 / 英语']
[' 法国'],['皮埃尔·沙尔瓦多利'],['108'],"['05', '10']","['阿黛拉·哈内尔', '皮奥·马麦', '奥黛丽·塔图', '达米安·勃纳尔', '樊尚·埃尔巴兹', '霍钦·丘特里', '奥克塔夫·波斯维特', '克里斯多夫·泰克']",['自由了！ En liberté!'],"['剧情', '喜剧', '犯罪']",['7.0'],['1194'],[' 法语']
[' 法国'],['吉勒斯·戴·迈斯特'],['98'],['12'],"['丹尼·戴·维利尔斯', '梅拉尼·罗兰', '兰利·柯克伍德', '赖恩·麦克·伦南', '布兰登·奥雷']",['米娅和白狮 Mia et le Lion Blanc'],"['家庭', '冒险']",['7.0'],['453'],[' 法语']
[' 法国'],['巴斯卡·劳吉哈'],['91'],['03'],"['克里斯塔尔·里德', '玛莲·法莫', '阿纳斯塔西娅·菲利普斯', '艾米莉亚·琼斯', '泰勒·辛克森', '凯文·泡尔', '罗布·阿切尔', 'Mariam Bernstein', '艾丽西亚·约翰斯顿', '埃内斯托·格里菲思', '亚当·哈蒂格', '丹尼斯·科齐', '沙龙·巴杰', '托尼·布拉加', '保罗·特利', '戈登·坦纳', '埃里克·阿塔瓦尔', '保罗·布莱恩特', '泰瑞·雷', '苏珊娜·普林格尔', '马利克·劳吉尔', '安吉拉·阿瑟']",['噩梦娃娃屋 Ghostland'],"['悬疑', '惊悚', '恐怖']",['7.0'],['13212'],[' 英语 / 法语']
[' 法国'],['卡米尔·维达-那克'],['99'],"['05', '08']","['费利克斯·马利陶德', '埃里克·伯纳德', '尼古拉斯·迪布拉', '菲利普·奥雷尔']",['野性 Sauvage'],"['剧情', '情色', '同性']",['6.9'],['3195'],[' 法语']
[' 西班牙 / 比利时 / 法国 / 葡萄牙 / 英国'],['特瑞·吉列姆'],['132'],"['05', '06']","['亚当·德赖弗', '欧嘉·柯瑞兰寇', '乔纳森·普雷斯', '斯特兰·斯卡斯加德', '奥斯卡·贾恩那达', '杰森·沃特金斯', '塞尔希·洛佩斯', '詹迪·莫拉', '特瑞·吉列姆', '霍威克·库区科利安', '阿尔维托·乔·李', '威廉·米勒', '萝西·德·帕尔马', '布鲁诺·塞维利亚']",['这个男人来自疯狂世界 El hombre que mató a Don Quijote'],"['剧情', '喜剧', '奇幻', '冒险']",['6.9'],['1789'],[' 英语 / 西班牙语']
[' 法国'],['洛朗·蒂拉尔'],['90'],['02'],"['让·杜雅尔丹', '梅拉尼·罗兰', '诺米·梅兰特', '费奥多尔·阿特金', '洛朗·巴图', '让-米歇尔·拉米', '埃弗琳·布尔']",['英雄归来 Le retour du héros'],"['喜剧', '历史']",['6.9'],['846'],[' 法语']
[' 法国'],['贝特朗·芒蒂格'],['37'],['05'],"['Pauline Jacquard', '埃琳娜·勒文松', 'Anne Lise Maulin', '萝拉·克雷顿', '维马拉·庞斯', '保利娜·洛里拉德', '娜塔莉·理查德', 'Jean Le Scouarnec', 'Tsirihaka Harrivel', 'Laurence Prévôt']",['后启示录 Ultra Pulpe'],"['短片', '奇幻']",['6.9'],['406'],[' 法语']
[' 法国'],['埃尔威·米姆兰'],['100'],['11'],"['莱拉·贝蒂', '法布莱斯·鲁奇尼', '伊戈尔·戈特曼', '伊夫·雅克']",['忙人日记 Un homme pressé'],"['剧情', '喜剧']",['6.8'],['142'],[' 法语']
[' 意大利 / 法国'],['马提欧·加洛尼'],['102'],"['05', '05']","['马尔切洛·丰特', '爱德华多·佩谢', '农齐娅·斯基亚诺', '亚当·迪奥尼西', '弗朗西斯科·阿克夸利', '阿利达·巴尔达里·卡拉布里亚', '阿涅洛·阿雷纳']",['犬舍惊魂 Dogman'],"['剧情', '惊悚', '犯罪']",['6.8'],['4131'],[' 意大利语']
[' 中国大陆 / 法国'],['毕赣'],['138'],"['12', '05']","['汤唯', '黄觉', '张艾嘉', '李鸿其', '陈永忠', '罗飞扬', '曾美慧孜', '段钧豪', '谢理循', '齐溪', '明道', '龙泽治']",['地球最后的夜晚'],"['剧情', '爱情', '悬疑']",['6.8'],['153968'],[' 贵州方言 / 汉语普通话']
[' 法国 / 印度'],['肯·斯科特'],['92'],['05'],"['丹努什', '贝热尼丝·贝乔', '艾琳·莫里亚蒂', '巴克德·阿巴蒂', '热拉尔·朱尼奥', '本·米勒', '阿贝尔·贾夫里', '莎拉·珍妮·拉布罗丝', '凯·葛利丹努', '阿姆鲁塔·桑特', '希玛·比斯瓦斯', '克里斯蒂安·布朗查特', '斯特凡诺·卡塞蒂', '乌瓦曼古·科内利斯', '甘达夫·德万', '埃德温·吉莱特', '奥卡尔·凯特卡', '波林·马雷查尔', '丹尼勒·尼西', '哈蒂·辛格', '玛尔·索度佩']",['衣柜里的冒险王 The Extraordinary Journey of The Fakir'],"['剧情', '喜剧']",['6.8'],['1007'],[' 英语 / 印度语']
[' 法国 / 比利时 / 卢森堡'],['托马斯·温特伯格'],['117'],"['09', '11']","['科林·费尔斯', '蕾雅·赛杜', '马提亚斯·修奈尔', '迈克尔·恩奎斯特', '马克斯·冯·叙多夫', '奥古斯特·迪赫', '史蒂芬·威丁顿', '潘妮拉·奥古斯特', '马提亚斯·施维赫夫', '扎特科·巴瑞克', '乔尔·巴斯曼', '马格努斯·米兰', '伊娃·范·德·古奇特', '古斯塔夫·汉马斯顿', '约翰·霍林沃思', '皮特·布科夫斯基', '布贾内·亨里克森', '彼得·西蒙尼舍克', '拉尔斯·博格曼', '蒂伊门·戈瓦尔茨', '米格伦·米切夫', '海伦娜·赖因科德·纳曼', '皮特·泼拉格伯格', '阿斯克·邦', '马丁·布拉巴赫', '克拉多·德·克拉伦', '菲迪迦·斯图肯']",['库尔斯克 Kursk'],"['剧情', '历史', '灾难']",['6.8'],['2923'],[' 英语']
