地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 挪威 / 瑞典 / 丹麦 / 荷兰'],['Katarina Launing'],['95'],['09'],"['Lisa Teige', 'Vebjørn Enger', 'Karen-Lise Mynster', 'Stig R. Amdam', 'Sigyn Åsa Sætereng', 'Charlott Utzig']",['热舞飞扬 Battle'],['剧情'],['5.3'],['112'],[' 挪威语 / 英语']
[' 丹麦 / 荷兰 / 瑞典'],['Isabella Eklöf'],['90'],['01'],"['Victoria Carmen Sonne', 'Lai Yde', '泰斯·罗默', 'Yuval Segal', 'Morten Hemmingsen', 'Adam Ild Rohweder', 'Adam Strand', 'Laura Kjær', 'Michiel de Jong', 'Stanislav Sevcik', 'Bo Brønnum']",['假期 Holiday'],['剧情'],['5.3'],['58'],[' 丹麦语 / 英语 / 荷兰语']
[' 瑞典 / 丹麦 / 挪威 / 德国 / 英国'],['Mårten Klingberg'],['90'],['01'],"['Peter Haber', 'Kristofer Hivju', 'Ingvar Hirdwall', 'Rebecka Hemse', 'Måns Nathanaelson']",['Beck Ditt eget blod'],"['悬疑', '惊悚', '犯罪']",[''],[],[' 瑞典语 / 挪威语 / 波斯语 / 英语']
[' 丹麦 / 法罗群岛'],['Maria Winther Olsen'],['83'],['10'],"['Nikolaj Dencker Schmidt', 'Mike Viderø', 'Marie Tourell Søderberg']",['Nina'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦'],['Hans Fabian Wullenweber'],['90'],"['10', '12']",['Susanne Juhász'],['Ninna'],['喜剧'],[''],[],[' 丹麦语']
[' 丹麦'],['René Frelle Petersen'],[],['11'],"['Ole Caspersen', 'Jette Søndergaard', 'Peter Hansen Tygesen']",['Onkel'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦'],"['安德斯·麦特森', '索布约恩·克里斯托弗森']",[],['12'],[],['Ternet Ninja'],['动画'],[''],[],[' 丹麦语']
[' 丹麦'],['Christian Dyekjær'],[],['11'],"['Ella Testa Kusk', 'Peter Sejer Winther', 'Martin Buch', 'Mia Lyhne', 'Ulf Pilgaard', 'Nicolaj Kopernikus', 'Kristian Halken']",['Julemandens Datter'],['家庭'],[''],[],[' 丹麦语']
[' 丹麦'],['Nikolaj J. Faarup'],['85'],['12'],"['Ruth Angelica', 'Tomas Bo', 'Frederik Karlsen Ustrup', 'Lene Udsteed', 'Julie Svendsen']",['Martin og Bedstefar i Jullerup Færgeby'],"['喜剧', '家庭', '冒险']",[''],[],[' 丹麦语']
[' 丹麦 / 法国 / 英国'],['尼古拉斯·温丁·雷弗恩'],[],[],[],['复仇之默 The Avenging Silence'],"['剧情', '惊悚']",[''],[],[]
[' 丹麦'],['Niclas Bendixen'],[],['09'],"['Thure Lindhardt', 'Marijana Jankovic', 'Nicolaj Kopernikus', 'Lotte Andersen', 'Diem Camille Gbogou', 'Anders W. Berthelsen']",['Ditte &amp; Louise'],['喜剧'],[''],[],[' 丹麦语']
[' 丹麦'],['Kasper Kalle'],['90'],['12'],"['Rosalinde Mynster', 'Gustav Dyekjær Giese', 'Baard Owe', 'Karen-Lise Mynster', 'Peter Plaugborg', 'Rudi Køhnke', 'Brigitte Christensen']",['克里斯蒂安四世 Christian IV'],"['剧情', '历史']",[''],[],[' 丹麦语']
[' 丹麦 / 西班牙'],['Martin Miehe-Renard'],['90'],['06'],"['Laura Lavigné Bie-Olsen', 'Martin Brygmann', 'Maria Erwolter', 'Jannie Faurschou']",['四个孩子的父亲在阳光下 Far til fire i solen'],['家庭'],[''],[],[' 丹麦语']
[' 丹麦'],['Christine Hermansen'],['90'],['12'],"['Mogens Eckert', 'Lene Poulsen', 'Nina Rask', 'Kraka Donslund']",['I Familie'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦'],['Asger K. Bartels'],[],['10'],"['Karim Theilgaard', 'Adam Schmidt Jensen', 'Kimmie Falstrøm']",['Natsværmer'],[],[''],[],[' 丹麦语']
[' 丹麦'],['Klaus Møller Nielsen'],['76'],['10'],"['Jannie Faurschou', 'Camilla Gottlieb', 'Kristian Halken', 'Kristian Ibler', 'Peter Hesse Overgaard']",['Udenfor'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦'],"['Jeppe Vig Find', 'Marie Dalsgaard Rønn']",[],['07'],"['Signe Egholm Olsen', 'Mads Riisom', 'Esben Dalgaard Andersen']",['Landet af glas'],['奇幻'],[''],[],[' 丹麦语']
[' 丹麦'],['Oliver Zahle'],[],['09'],"['Hircano Soares', 'Liv Leman Brandorf', 'Arien Takiar', 'Tine Rangan Thiesgaard', 'Saswata Chatterjee']",['Iqbal &amp; den indiske juvel'],"['家庭', '冒险']",[''],[],[' 丹麦语']
[' 丹麦'],['Kasper Juhl'],[],['05'],"['Mie Gren', 'Rose Milling']",['Forever'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦'],['Jannik Hastrup'],[],['03'],"['Magdalena Nonsgjogv Trantou', 'Tommy Kenter', 'Anne Marie Helger']","['Cirkeline, Coco og det vilde næsehorn']","['动画', '家庭']",[''],[],[' 丹麦语']
[' 丹麦'],['Pankaj Johar'],[],[],[],['Selling Children'],[],[''],[],[]
[' 丹麦 / 瑞典'],['Samanou Acheche Sahlstrøm'],['108'],[],"['Dar Salim', 'Lisa Carlehed', 'Francesc Garrido', 'Óscar Casas', 'Mario de la Rosa', 'Pernille Andersen', 'Yaiza Guimaré']",['Til vi falder'],['剧情'],[''],[],[' 英语 / 西班牙语 / 丹麦语 / 瑞典语']
[' 丹麦'],['Amir Rezazadeh'],['97'],[],"['Lucas Bitsch', 'Sidsel Hindhede', 'Thomas Raft']",['Løftet på broen'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦'],['Peter Steenberg'],[],['09'],"['Christian Schrold', 'Michael Robdrup', 'Kasper Wagner', 'Stefan Lasse Petersen', 'Sarah Stilling Skrivergaard', 'Poul Parsberg']",['Alt Betyder Ingenting'],['喜剧'],[''],[],[' 丹麦语']
[' 丹麦'],['Kasper Kalle'],['90'],['12'],"['Rosalinde Mynster', 'Gustav Dyekjær Giese', 'Baard Owe', 'Karen-Lise Mynster', 'Peter Plaugborg', 'Rudi Køhnke', 'Brigitte Christensen']",['克里斯蒂安四世 Christian IV'],"['剧情', '历史']",[''],[],[' 丹麦语']
[' 丹麦'],['Kasper Juhl'],[],['10'],"['Julie Christiansen', 'Austa Lea Jespersen', 'Sofie Lassen-Kahlke', 'Mathilde Norholt', 'Preben Kristensen', 'Mie Gren', 'Claus Bue', 'Johannes Nymark']",['Månebrand'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦 / 瑞典'],['Josefine Kirkeskov'],['79'],['10'],"['Sofia Helin', 'Sebnem Hassanisoughi', 'Pål Sverre Hagen']",['Lifeboat'],"['剧情', '惊悚']",[''],[],[' 英语 / 丹麦语 / 瑞典语']
[' 瑞典 / 丹麦'],"['Hugo Lilja', 'Pella Kagerman']",['106'],['09'],"['Arvin Kananian', 'Emelie Jonsson', 'Jamil Drissi', 'Pablo Salvador N.G.']",['安尼亚拉号 Aniara'],"['剧情', '科幻']",[''],[],[' 瑞典语 / 西班牙语 / 英语']
[' 丹麦 / 德国 / 捷克'],['卡斯珀·特里斯坦'],[],['11'],"['托尔·林德哈特', '乌尔里奇·汤姆森', ' 塞巴斯汀·杰森', '卡雷尔·多布雷', '娜塔莉·玛杜诺', '莫腾·霍尔斯特', '汤姆·拉斯齐哈', 'Rosalinde Mynster']",['爱情与战争 I Krig &amp; Kærlighed'],['剧情'],[''],[],[' 丹麦语 / 德语']
[' 芬兰 / 丹麦 / 克罗地亚'],['阿尔托·哈洛宁 Arto Halonen'],['102'],['03'],"['皮鲁·埃斯贝克', '乔什·卢卡斯', '赛伦·梅尔维尔', '帕梅拉·托拉', '拉德·舍博德兹加', 'Christopher Fulford', 'Johannes Lassen', '米科·诺西艾南', 'Sara Soulié', 'Rok Cvetkov']",['守护天使 The Guardian Angel'],['惊悚'],[''],[],[' 英语']
[' 德国 / 卢森堡 / 丹麦'],"['克里斯托弗·劳恩斯坦', '沃尔夫冈·劳恩斯坦', '肖恩·麦克科马克']",['86'],['04'],"['Franciska Friede', 'Joey Guila']",['路易斯与外星人 Luis &amp; the Aliens'],"['喜剧', '科幻', '动画', '家庭', '冒险']",[''],[],[' 德语']
[' 西班牙 / 法国 / 丹麦'],['海梅·罗萨莱斯'],['43'],"['05', '10']","['巴巴拉·莱涅', '亚历克斯·布伦德缪尔', '玛丽萨·帕雷德斯', '佩特拉·马丁内斯', '娜塔莉·玛杜诺', 'Oriol Pla', 'Chema del Barco', 'Carme Pla', 'Joan Botey']",['佩特拉 Petra'],['剧情'],[''],[],[' 西班牙语 / 加泰罗尼亚语']
[' 丹麦'],['奥勒·博内代尔'],['110'],['03'],"['拉斯马斯·伯格', 'Henrik Noël Olesen', '哈拉尔德·凯泽·赫尔曼', '丽克·路易丝·安德森', 'Jens Andersen', 'Lasse Lunderskov', 'Helle Fagralid', 'Laus Høybye', '彼得·米金特', 'Anders Heinrichsen']",['去曼德勒的路 Så Længe Jeg Lever'],"['剧情', '传记']",[''],[],[' 丹麦语']
[' 丹麦'],['奥勒·博内代尔'],['110'],['03'],"['拉斯马斯·伯格', 'Henrik Noël Olesen', '哈拉尔德·凯泽·赫尔曼', '丽克·路易丝·安德森', 'Jens Andersen', 'Lasse Lunderskov', 'Helle Fagralid', 'Laus Høybye', '彼得·米金特', 'Anders Heinrichsen']",['去曼德勒的路 Så Længe Jeg Lever'],"['剧情', '传记']",[''],[],[' 丹麦语']
[' 丹麦'],['Karsten Killerich'],['81'],['02'],[],['飞毯奇缘 Up and Away'],"['动画', '家庭']",[''],[],[' 丹麦语']
[' 阿根廷 / 丹麦'],"['巴莱里·贝尔图切利', 'Fabiana Tiscornia']",['107'],['01'],"['巴莱里·贝尔图切利', 'Anders Hvidegaard', '迭戈·维拉斯奎兹']",['恐惧女王 La reina del miedo'],['剧情'],[''],[],[' 西班牙语']
[' 丹麦 / 韩国'],['Malene Choi'],['85'],['01'],"['Thomas Hwan', 'Karoline Sofie Lee']",['回归之旅 The Return'],['剧情'],[''],[],[' 丹麦语 / 英语 / 韩语']
[' 丹麦'],['Mads Brügger'],['95'],['03'],"['Frederik Cilius', 'Flemming Sørensen', 'Rasmus Bruun', 'Vibeke Manniche', 'Mohamed Ali Osman']",['Sankt Bernhard Syndikatet'],['喜剧'],[''],[],[' 丹麦语 / 英语']
[' 丹麦'],['Laurits Flensted-Jensen'],[],[],"['Victoria Carmen Sonne', 'Noah Skovgaard Skands', 'Niklas Herskind']",['霓虹心脏 Neon Heart'],['剧情'],[''],[],[' 丹麦语']
[' 丹麦 / 冰岛'],['Martin Skovbjerg'],['93'],['11'],"['Natalia Reyes', 'Peder Thomas Pedersen', 'Patricia Schumann', 'Emma Sehested Høeg', 'Laufey Elíasdóttir']",['Brakland'],['剧情'],[''],[],[]
[' 丹麦'],['帕普丽卡·斯汀'],[],['09'],"['Sofie Gråbøl', '帕普丽卡·斯汀', 'Lars Brygmann', 'Fanny Leander Bornedal', 'Jacob Lohmann']",['Den Tid På Året'],['剧情'],[''],[],[' 丹麦语']
[' 冰岛 / 丹麦 / 瑞典'],['Börkur Sigþórsson'],['91'],['05'],"['Ingvar Sigurdsson', 'Marijana Jankovic', 'Anna Próchniak', 'Gísli Örn Garðarsson', 'Steinunn Ólína Þorsteinsdóttir', 'Baltasar Breki Samper', 'Kristín Þóra Haraldsdóttir']",['恶狼级 Vargur'],['惊悚'],[''],[],[' 冰岛语 / 波兰语 / 塞尔维亚语']
[' 丹麦'],['Hella Joof'],['96'],['12'],"['Charlotte Sieling', 'Birthe Neumann', 'Kurt Ravn', 'Tammi Øst', 'Claus Flygare']",['Happy Ending'],['喜剧'],[''],[],[' 丹麦语']
[' 丹麦 / 美国'],['Jacob Mikkelsen'],[],['11'],"['David Bateson', 'Matthew Gravelle', 'Jane Perry']",['Hitman 2'],"['动作', '犯罪', '冒险']",[''],[],[' 英语 / 西班牙语']
[' 丹麦'],['Kaspar Munk'],['90'],['10'],"['Gerda Lie Kaas', 'Sonja Richter', 'Signe Egholm Olsen', 'Vera Mi Fernandez Bachmann', 'Albert Werner Rønhard', 'May Simón Lifschitz', 'Henrik Mestad']",['荒野女巫 Vildheks'],"['家庭', '奇幻']",[''],[],[' 丹麦语']
[' 丹麦'],['Sohail A. Hassan'],[],['10'],"['Jakob Hasselstrøm', 'Razi Irawani', 'Sidse Kinnerup', 'Maria Fritsche', 'Baard Owe', 'Danny Thykær']",['Lad de døde hvile'],['恐怖'],[''],[],[' 丹麦语']
[' 丹麦'],['Simon Petersen'],[],[],"['Karim Theilgaard', 'Christopher Steen Pedersen', 'Tobias Lunn Nielsen']",['Sebi'],['剧情'],[''],[],[' 丹麦语']
