地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 瑞典 / 英国'],"['曼斯·曼斯森', '阿克塞尔·彼得森']",['88'],"['02', '03']","['Christian Saldert', 'Léonore Ekstrand', 'Christer Levin']",['我为楼狂 Toppen av ingenting'],['犯罪'],['5.1'],['240'],[' 瑞典语 Swedish']
[' 瑞典'],['Mikael Bartolomeus Winberg'],['82'],['10'],"['Roman Andrén', 'Nina Christensen', 'Sara Marie Costa', 'Mattias Linderoth', 'Marianne Mörck', 'Stina Nordberg']",['Gemina Vitae'],['剧情'],[''],[],[' 瑞典语']
[' 瑞典'],['Jörgen Bergmark'],['90'],['03'],"['Peter Haber', 'Kristofer Hivju', 'Ingvar Hirdwall', 'Jennie Silfverhjelm', 'Måns Nathanaelson']",['Beck Utan uppsåt'],"['悬疑', '惊悚', '犯罪']",[''],[],[' 瑞典语 / 挪威语']
[' 瑞典'],['Jörgen Bergmark'],['90'],['04'],"['彼得·哈贝尔', '克里斯托弗·海维尤', '英格瓦·希德沃尔']",['Beck：Djävulens advokat'],"['剧情', '犯罪']",[''],[],[' 瑞典语']
[' 瑞典'],['Peter Grönlund'],['88'],['08'],"['Joakim Sällquist', 'Sebastian Ljungblad', 'Tuva Linghult', 'Cornelia Andersson', 'Davina Robinson']",['Goliat'],"['剧情', '犯罪']",[''],[],[' 瑞典语']
[' 瑞典'],['Johan Melin'],['72'],['09'],"['Hayman Abdulrahman', 'Hiba Ahmed', 'Safia Ahmed', 'Sakiys Ahmed', 'Hussein Al Saidan', 'Raad Alaulddin']",['Min Ort - A Ghost Story'],['悬疑'],[''],[],[' 瑞典语']
[' 瑞典'],['Willy Lukwago'],[],['12'],"['Andrea Axelsson', 'Elisabeth Falk', 'Johanna Forsén', 'Thomas Forsberg', 'Frida Thelin', 'Erica Sandra Sandberg']",['Innocent Mara'],['剧情'],[''],[],[' 瑞典语']
[' 瑞典'],['Albin Biblom'],['57'],['11'],[],['Curiosity and Control'],[],[''],[],[' 英语']
[' 瑞典'],['Jon Holmberg'],['89'],['11'],"['Fredrik Hallgren', 'Tea Stjärne', 'Sissela Benn', 'Pamela Cortes Bruna', 'Anders Eriksson', 'Elis Gerdt']",['Sune vs. Sune'],"['喜剧', '家庭']",[''],[],[' 瑞典语']
[' 瑞典'],['Markus Castro'],['100'],[],"['Sara Sommerfeld', 'Nathalie Williamsdotter', 'Sara Sommerfeld', 'Lena B. Eriksson', 'Wafai Laila']",['加布 Ghabe'],"['剧情', '喜剧']",[''],[],[' 英语']
[' 瑞典'],['Patrick von Barkenberg'],['84'],[],"['Patrick von Barkenberg', 'Andie Winter', 'Bauer', 'Christer Cavallius']",['Blood Paradise'],"['悬疑', '惊悚', '恐怖']",[''],[],[' 瑞典语 / 英语']
[' 瑞典 / 丹麦 / 挪威 / 德国 / 英国'],['Mårten Klingberg'],['90'],['01'],"['Peter Haber', 'Kristofer Hivju', 'Ingvar Hirdwall', 'Rebecka Hemse', 'Måns Nathanaelson']",['Beck Ditt eget blod'],"['悬疑', '惊悚', '犯罪']",[''],[],[' 瑞典语 / 挪威语 / 波斯语 / 英语']
[' 瑞典'],['Mårten Klingberg'],['90'],['02'],"['Peter Haber', 'Kristofer Hivju', 'Ingvar Hirdwall', 'Rebecka Hemse', 'Måns Nathanaelson']",['Beck Den Tunna Isen'],"['悬疑', '惊悚', '犯罪']",[''],[],[' 瑞典语 / 挪威语 / 波斯语']
[' 瑞典'],['Stefan Jarl'],[],['02'],"['Wilhelm Abraham', 'Henrik Norlén', 'Peter Andersson']",['Innan vintern kommer'],['剧情'],[''],[],[' 瑞典语']
[' 丹麦 / 瑞典'],['Samanou Acheche Sahlstrøm'],['108'],[],"['Dar Salim', 'Lisa Carlehed', 'Francesc Garrido', 'Óscar Casas', 'Mario de la Rosa', 'Pernille Andersen', 'Yaiza Guimaré']",['Til vi falder'],['剧情'],[''],[],[' 英语 / 西班牙语 / 丹麦语 / 瑞典语']
[' 瑞典'],['Johan Glans'],[],[],['Johan Glans'],['Johan Glans: World Tour of Skåne'],['喜剧'],[''],[],[' 瑞典语']
[' 瑞典'],['Staffan Lindberg'],['113'],[],"['Helena Af Sandeberg', 'Filip Berg', 'Kjell Bergqvist', 'Adam Lundgren']",['Lyckligare kan ingen vara'],"['喜剧', '爱情']",[''],[],[' 瑞典语 / 英语']
[' 瑞典'],['Saleh Jamal Eddin'],[],[],"['Hoda Alhallak', 'Ahmad Alharfi', 'Karam Ibrahim', 'Rajaa Lakmshha', 'May Taher', 'Mohammad Toumah']",['Ahmad Maryam'],"['剧情', '爱情']",[''],[],[' 阿拉伯语 / 瑞典语 / 英语']
[' 瑞典'],['Nicola Camoglio'],[],[],"['Michele De Luca', 'Simeone Latini', 'Jasmin Ashkani', 'Max Gold', 'Sara Ghaffarpour', 'Chloé Larrère']",['The Eye of the Beholder'],"['剧情', '惊悚']",[''],[],[' 英语 / 意大利语 / 瑞典语 / 西班牙语 / 法语']
[' 亚美尼亚 / 塞浦路斯 / 俄罗斯 / 瑞典 / 瑞士'],['Alexey Zlobin'],['95'],['07'],[],['幻想与现实 Lorik'],['剧情'],[''],[],[' 亚美尼亚语']
[' 瑞典'],['André Hedetoft'],[],[],[],['Finns Här Några Snälla Barn'],['科幻'],[''],[],[' 瑞典语']
[' 瑞典'],['Andreas Marawell'],[],[],"['John La Briola', 'Junie Liv Thomasson', 'Karin Engman', 'Luna Dvil', 'Birgitta Rudklint']",['Alien Goddess'],[],[''],[],[' 英语']
[' 瑞典'],['Bryan Ryan'],[],[],"['Lina Hall', 'Andreas Utterhall', 'Peter Carlberg', 'Hampus Ekström', 'Elin Hugoson', 'Astrid Lennartson', 'Dan Ekdahl']",['Kom Tillbaka Till Mig'],"['惊悚', '恐怖']",[''],[],[' 瑞典语']
[' 瑞典'],['Gustav Bengtsson'],[],[],"['Ida Karolin Johansson', 'Johan Berg', 'Rikard Svensson', 'Peter Gardiner', 'Dan Johansson']",['Djävulens Marionetter'],['剧情'],[''],[],[' 瑞典语']
[' 瑞典'],['Kennet Strannerklint'],[],[],"['Ida Karolin Johansson', 'Lanna Ohlsson', 'Jasmine Jägervigg', 'Susanne Clemborn']",['Andra Stenen'],['剧情'],[''],[],[' 瑞典语']
[' 瑞典'],['Joshua Gleason'],[],[],"['Mia Fraboni', 'Emily Faris']",['Kära Dotter'],['剧情'],[''],[],[' 英语']
[' 瑞典'],['Per-Anders Nilsson'],[],[],"['Carl Netterberg', 'Pernilla Eriksson', 'Daisy Kosmider', 'Ove Wolf', 'Paula Ternström']",['Drömmar om Las Vegas'],"['剧情', '惊悚']",[''],[],[' 英语 / 瑞典语']
[' 瑞典'],['Rushema Vinberg'],['95'],[],"['Lisa Henni', 'Robert Prowse', 'Schiaffino Musarra']",['The Gale Parallax'],['剧情'],[''],[],[' 英语']
[' 挪威 / 瑞典'],['Christian Lo'],['94'],['02'],"['Vera Vitali', 'Ine F. Jansen', 'Stig Henrik Hoff', 'Nils Ole Oftebro', 'Frank Kjosås', 'Ingar Helge Gimle']",['挪威乐队 Los Bando'],['喜剧'],[''],[],[' 挪威语']
[' 瑞典'],['Peter Dalle'],[],['10'],"['Björn Gustafsson', 'Henrik Dorsin', 'Suzanne Reuter', 'Peter Dalle', 'Karolina Furberg']",['Lyrro'],['喜剧'],[''],[],[' 瑞典语']
[' 瑞典'],['Gustaf Åkerblom'],[],['10'],"['Peter Haber', 'Jimmy Lindström', 'Torkel Petersson', 'Claes Månsson', 'Nina Zanjani']",['Halvdan Viking'],['家庭'],[''],[],[' 瑞典语']
[' 瑞典'],['Fanni Metelius'],[],"['01', '02']","['Fanni Metelius', 'Daniella Mir', 'Ahmed Berhan']",['心 Hjärtat'],['剧情'],[''],[],[' 瑞典语 / 英语']
[' 格鲁吉亚 / 瑞典'],['Tinatin Kajrishvili'],['105'],['02'],"['George Bochorishvili', 'Ia Sukhitashvili']",['地平线 ჰორიზონტი'],['剧情'],[''],[],[' 格鲁吉亚语']
[' 罗马尼亚 / 瑞典 / 法国'],['拉杜·蒙泰安'],['105'],['08'],"['安德拉·古茜', 'Mihaela Sirbu', 'Gheorghe Ifrim', '玛莉亚·波比丝达舒', 'Ela Ionescu', 'Viorel Comănici']",['爱丽丝 Alice T.'],['剧情'],[''],[],[' 罗马尼亚语']
[' 瑞典 / 丹麦'],"['Hugo Lilja', 'Pella Kagerman']",['106'],['09'],"['Arvin Kananian', 'Emelie Jonsson', 'Jamil Drissi', 'Pablo Salvador N.G.']",['安尼亚拉号 Aniara'],"['剧情', '科幻']",[''],[],[' 瑞典语 / 西班牙语 / 英语']
[' 瑞典'],['Victor Danell'],['128'],['06'],"['Christoffer Nordenrot', 'Jesper Barkselius', 'Lisa Henni', 'Pia Halvorsen', 'Magnus Sundberg', 'Karin Bertling', 'Krister Kern', 'Ulrika Bäckström', 'Alexej Manvelov']",['花开时节 Den blomstertid nu kommer'],['惊悚'],[''],[],[' 瑞典语']
[' 乌克兰 / 俄罗斯 / 荷兰 / 德国 / 瑞典'],['Ilya Khrjanovsky'],['180'],['04'],"['Teodor Kurentzis', 'Radmila Schiogoleva']",['列夫·朗道 Дау'],"['剧情', '传记', '历史']",[''],[],[' 俄语']
[' 瑞典'],['Gabriela Pichler'],['102'],['03'],"['Zahraa Aldoujaili', 'Yara Aliadotter', 'Fredrik Dahl']",['生手 Amatörer'],['喜剧'],[''],[],[' 瑞典语 / 阿拉伯语 / 泰米尔语 / 罗马尼亚语 / 英语 / 德语']
[' 冰岛 / 瑞典 / 比利时'],['Isold Uggadottir'],['95'],['01'],"['Bragi Arnason', 'Þorsteinn Bachmann', 'Sveinn Geirsson', 'Sólveig Guðmundsdóttir', 'Kristín Þóra Haraldsdóttir', 'Helga Vala Helgadóttir', '贡纳·永松', 'Aladin Laaguid', 'Patrik Nökkvi Pétursson', 'Babetida Sadjo', 'Guðbjörg Thoroddsen']",['呼吸正常 Andið eðlilega'],['剧情'],[''],[],[' 冰岛语 / 英语']
[' 瑞典 / 美国 / 德国'],['丹尼尔·阿尔弗雷森'],[],['10'],"['本·金斯利', '图娃·诺沃妮', '维罗尼卡·费瑞尔', '迈克尔·伯恩', 'Ivona Kustudic', '埃里克·约翰生', '本诺·菲尔曼', '桑德拉·迪金森', '艾德·克拉克·库珀', '伊丽莎白·康塞尔', 'Jason Riddington', '安娜玛丽亚·塞尔达', 'Gordan Kicic', '格雷戈·洛基特', '安格斯·肯尼迪', 'Petar Cirica']",['阴谋：作家之死 Intrigo: Death of an Author'],"['悬疑', '犯罪']",[''],[],[' 英语']
[' 匈牙利 / 法国 / 瑞典 / 美国'],['乔治·巴勒菲'],['108'],['09'],"['凯特·维隆', '马歇尔·威廉斯', 'Eric Peterson', 'Jenna Warren', '本兹·安托万', 'Andrew Moodie']",['造主之声 His Master&#39;s Voice'],"['剧情', '科幻']",[''],[],[' 匈牙利语']
[' 瑞典'],['Gabriela Pichler'],['102'],['03'],"['Zahraa Aldoujaili', 'Yara Aliadotter', 'Fredrik Dahl']",['生手 Amatörer'],['喜剧'],[''],[],[' 瑞典语 / 阿拉伯语 / 泰米尔语 / 罗马尼亚语 / 英语 / 德语']
[' 芬兰 / 瑞典'],['西莫·哈林恩'],['104'],['03'],"['劳拉·布林', 'David Nzinga', '萨穆利·瓦拉莫', 'Andreas af Enehjelm', 'Sara Paavolainen', '约翰内斯·霍洛佩宁', 'Lauri Untamo']",['三个“鬼”男人 Kääntöpiste'],"['剧情', '惊悚']",[''],[],[' 芬兰语 / 瑞典语']
[' 瑞典'],['汉内斯·赫尔姆'],['120'],['01'],"['汉娜·奥斯特罗姆', '乔纳斯·卡尔森', '亚当·帕森', 'Happy Jankell', 'Maria Kulle', 'Johan Hedenberg', 'Tove Edfeldt', 'Fredrik Hiller']",['泰德：爱的缘故 Ted - För kärlekens skull'],['传记'],[''],[],[' 瑞典语 / 挪威语 / 英语 / 法语']
[' 瑞典'],['Anna Odell'],[],['11'],"['Vera Vitali', 'Ville Virtanen', 'Emmeli Stjärnfeldt', 'Shanti Roney', 'Per Ragnar', 'Mikael Persbrandt', 'Thure Lindhardt', 'Peter Kanerva', 'Sofie Gråbøl', 'Trine Dyrholm']",['X&amp;Y'],['剧情'],[''],[],[' 瑞典语 / 丹麦语']
[' 瑞典 / 奥地利 / 克罗地亚'],['贾斯珀·加斯兰特'],[],"['01', '04']","['贾斯珀·加斯兰特', 'Christopher Wagelin', 'Anna Littorin', 'Marita Fjeldheim Wierdal', 'Hunter Ganslandt', 'Karin Hennie', 'Ella Wagelin', 'Adela Wagelin']",['吉米 Jimmie'],['剧情'],[''],[],[' 瑞典语 / 德语 / 克罗地亚语']
[' 芬兰 / 瑞典'],['Heikki Kujanpä'],['103'],['03'],"['托米·艾荣恩', '韦萨·维耶里科', 'Jussi Nikkilä', 'Martti Suosalo', '亚尼·沃拉宁', 'Leena Pöysti']",['芬兰最有趣的人 Suomen hauskin mies'],"['剧情', '历史', '战争']",[''],[],[' 芬兰语 / 德语']
[' 芬兰 / 荷兰 / 瑞典'],['塞尔玛·韦勒嫩'],['103'],"['09', '10']","['菲拉·维塔拉', '威勒·哈派塞罗', 'Katja Kukkola', 'Rosa Honkonen', 'Juha Ruokola', 'Jere Ristseppä', 'Anton Kettunen', 'Abshir Sheik Nur']",['愚蠢成人心 Hölmö nuori sydän'],['剧情'],[''],[],[' 芬兰语']
[' 瑞典'],['Jimi Vall Peterson'],['8'],[],"['Simon Eriksson', 'Hjalmar Hardestam']",['借宿 Sova över'],"['剧情', '同性']",[''],[],[' 瑞典语']
[' 法国 / 瑞典 / 挪威'],['Mats Grorud'],['74'],['11'],[],['白塔 The Tower'],['动画'],[''],[],[' 阿拉伯语 / 英语 / 法语']
[' 瑞典'],"['Julia Gumpert', 'Olivia Kastebring']",['14'],['01'],[],['Juck'],[],[''],[],[' 瑞典语']
[' 冰岛 / 丹麦 / 瑞典'],['Börkur Sigþórsson'],['91'],['05'],"['Ingvar Sigurdsson', 'Marijana Jankovic', 'Anna Próchniak', 'Gísli Örn Garðarsson', 'Steinunn Ólína Þorsteinsdóttir', 'Baltasar Breki Samper', 'Kristín Þóra Haraldsdóttir']",['恶狼级 Vargur'],['惊悚'],[''],[],[' 冰岛语 / 波兰语 / 塞尔维亚语']
[' 瑞典'],['David Färdmar'],['15'],['01'],"['Jonathan Andersson', 'Björn Elgerd', 'Josefin Neldén']",['不再有我们 Vi finns inte längre'],[],[''],[],[' 瑞典语']
[' 瑞典'],['Ted Kjellsson'],['84'],['09'],"['Madeleine Barwén Trollvik', 'Richard Sseruwagi', 'Aliette Opheim', 'Henrik Ståhl', 'Ella Rae Rappaport']",['迷失太空 Ensamma i Rymden'],"['科幻', '家庭']",[''],[],[' 瑞典语']
[' 瑞典'],['Börje Peratt'],['100'],['11'],"['Hanna Oldenburg', 'Hampus Flory', 'Emelia Sallhag']",['John Bauer and the Mountain King'],"['剧情', '爱情']",[''],[],[' 瑞典语']
[' 丹麦 / 瑞典'],['Josefine Kirkeskov'],['79'],['10'],"['Sofia Helin', 'Sebnem Hassanisoughi', 'Pål Sverre Hagen']",['Lifeboat'],"['剧情', '惊悚']",[''],[],[' 英语 / 丹麦语 / 瑞典语']
[' 瑞典'],"['曼斯·马林德', '比约恩·史坦']",[],['09'],"['潘妮拉·奥古斯特', '埃德温·安德烈', 'Robert Gustafsson', 'Sergej Onopko', '海伦娜·阿芙·桑德堡', 'Zara Larsson', '雅各布·埃里克松', 'Albin Grenholm', 'Fredrik Hiller', '伦纳特·杰凯尔', '弗丽达·古斯塔夫松']",['爱·悦 Swoon'],['爱情'],[''],[],[' 瑞典语']
[' 瑞典'],"['Filip Hammar', 'Fredrik Wikingsson']",['101'],['03'],"['Mikael Persbrandt', 'Helena Bergström', 'Tomas von Brömssen']",['Tårtgeneralen'],['喜剧'],[''],[],[' 瑞典语']
[' 瑞典'],['Peter Grönlund'],[],[],[],['Goliath'],[],[''],[],[' 瑞典语']
