地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 美国'],['Damon Cardasis'],['83'],['01'],"['卢卡·凯恩', '马奎斯·罗德里格斯', '茵蒂娅·摩尔', 'MJ·罗德里格斯', '马格特·宾汉', '雷吉娜·泰勒', '史蒂芬·康拉德·摩尔', 'Evander Duck Jr.', '彼得·Y·金', 'Jaylin Fletcher']",['星期六的教堂 Saturday Church'],"['剧情', '歌舞', '奇幻']",['6.7'],['129'],[' 英语']
[' 菲律宾'],['拉夫·迪亚兹'],['234'],['02'],"['皮奥洛·帕斯奎尔', 'Angel Aquino', 'Shaina Magdayao', 'Pinky Amador', 'Joel Saracho']",['恶魔时节 Ang Panahon ng Halimaw'],['歌舞'],['6.7'],['73'],[' 菲律宾语']
[' 西班牙'],['Telmo Esnal'],['98'],['09'],[],['纵舞欢歌 Dantza'],"['剧情', '歌舞']",['6.7'],['85'],[' 西班牙语']
[' 中国大陆'],[],[],['01'],"['张嘉译', '马伊琍', '景甜', '秦海璐', '雷佳音', '王珞丹', '邓伦', '胡一天', '张若昀', '唐艺昕', '郑恺', '陆毅', '吴秀波', '林依晨', '潘粤明', '张碧晨', '高亚麟', '袁泉', '吴越', '任重', '万茜', '蒋雯丽', '李沁', '孙怡', '翟天临', '许魏洲', '俞灏明', '侯鸿亮', '胡静', '张彬彬', '乔欣', '王刚', '杨澜', '张绍刚', '周群', '余声', '王栎鑫', '凌潇肃', '张译', '许娣', '曾舜晞', '高伟光', '黄梦莹', '祝绪丹', '王紫璇', '六小龄童', '于和伟', '张凯丽', '柴碧云', '邓家佳', '杜丽莎', '姬他', '刘进', '倪大红', '檀健次', '王东', '王晓晨', '肖顺尧', '殷桃', '朱泳腾']",['2017国剧盛典'],"['音乐', '歌舞']",['6.7'],['259'],[' 汉语普通话']
[' 美国'],['罗伯·马歇尔'],['130'],['12'],"['艾米莉·布朗特', '梅丽尔·斯特里普', '科林·费尔斯', '朱丽·沃特斯', '安吉拉·兰斯伯瑞', '艾米莉·莫迪默', '本·卫肖', '迪克·范·戴克', '大卫·沃纳', '林-曼努尔·米兰达', '杰里米·斯威夫特', '寇布勒·霍尔德布鲁克-史密斯', '匹克西·戴夫斯', '吉姆·诺顿', '贝恩·科拉科', '迈克尔·科布', '伯纳多·桑托斯', '乔安娜·希雅', '露丝·霍洛克斯', '贾格·帕特尔']",['欢乐满人间2 Mary Poppins Returns'],['歌舞'],['6.7'],['5962'],[' 英语']
[' 美国'],['保罗·霍恩'],['94'],['02'],"['梅格·唐纳利', 'Milo Manheim', '艾米利亚·麦卡锡', 'Megan Trainer', 'Kylee Russell', 'Kingston Foster', 'Trevor Tordjman', '金·罗伯特', 'Marie Ward', '托尼·纳波', '奈奥米·斯尼克斯', 'Ramona Milano', 'Bianca Melchior', 'Paul Hopkins', 'Alex McCooeye']",['僵尸高校 Z-O-M-B-I-E-S'],"['爱情', '歌舞']",['6.5'],['277'],[' 英语']
[' 法国'],['加斯帕·诺'],['95'],"['05', '09']","['索菲亚·波多拉', 'Romain Guillermic', 'Souheila Yacoub', 'Kiddy Smile', 'Claude Gajan Maull', 'Giselle Palmer', 'Taylor Kastle', 'Thea Carla Schott', 'Sharleen Temple', 'Lea Vlamos']",['高潮 Climax'],"['剧情', '惊悚', '歌舞']",['6.3'],['3395'],[' 法语 / 英语']
[' 美国'],['安妮·弗莱彻'],['110'],['12'],"['丹妮尔·麦克唐纳', '詹妮弗·安妮斯顿', '奥德娅·拉什', '麦迪·贝里欧', '贝克斯·泰勒-克劳斯', '卢克·本沃德', '乔姬·弗劳瑞斯', '德芙·卡梅隆', '哈罗德·佩里诺', '凯茜·纳基麦', '希拉里·贝格利', '丹·芬纳蒂', '安德鲁·弗莱彻', '奥图姆·戴尔', '布茹克·哈特佐格', '塔根·伯恩斯']",['饺子公主 Dumplin&#39;'],"['剧情', '喜剧', '歌舞']",['5.9'],['845'],[' 英语']
[' 中国大陆'],[],['247'],['11'],"['陈赫', '黄渤', '吴谨言', '王鹤润', '热依扎', '米兰达·可儿', '阿伦·艾弗森', '渡边直美', '马云', '易烊千玺', '杨颖', '玛丽亚·凯莉', '秦岚']",['2018天猫双十一狂欢夜'],"['歌舞', '真人秀']",['5.8'],['289'],[' 汉语普通话']
[' 印度 India'],['Atul Manjrekar'],['130'],['08'],"['艾西瓦娅·雷', '亚尼·卡普', '拉吉·库玛', '迪维亚·达塔', 'Anaitha Nair', 'Pihu Sand']",['印度巨星 Fanney Khan'],"['剧情', '喜剧', '歌舞']",['5.5'],['295'],[' 印地语']
[' 中国大陆'],['安德胜'],['260'],['12'],"['何炅', '汪涵', '王俊凯', '王源', '易烊千玺', '朱一龙', '杨紫', '刘涛', '陈翔', '武艺', '王鹤棣', '沈月', '马思超', '冯绍峰', '秦岚', '金志文', '于文文', '杨钰莹', '谭维维', '宋茜', '罗志祥', '徐佳莹', '汪东城', '田馥甄', '吴青峰', '程潇', '韩红']",['2018-2019湖南卫视跨年演唱会'],"['音乐', '歌舞', '真人秀']",['5.2'],['554'],[' 汉语普通话']
[' 美国'],"['大卫·莱维奥', '艾力克斯·鲁津斯基']",['120'],['04'],"['本·丹尼尔斯', '艾利斯·库柏', '约翰·传奇', 'Brandon Victor Dickson', '莎拉·巴莱勒斯', '诺姆·刘易斯', 'Erik Gronwall', 'Abby Corrigan']",['耶稣基督万世巨星现场音乐会 Jesus Christ Superstar Live in Concert'],['歌舞'],['5.1'],['64'],[' 英语']
[' 中国大陆'],['杨东升'],['109'],['03'],"['任鲁豫', '康辉', '朱迅', '尼格买提·热合曼', '李思思', '张也', '吕继宏', '张凯丽', '孙涛', '王小玮', '霍思燕', '常远', '乌兰图雅', '李谷一', '汪正正', '王祖蓝', '李亚男', '王晰', '师鹏', '塔斯肯', '皓天', '汤非', '孙楠', '白鸽']",['2018年中央电视台元宵晚会'],"['音乐', '歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],[],['09'],"['李宇春', '张杰', '韩磊', '张信哲', '杨宗纬', '谭维维', '佘诗曼', '吴克群', '林志炫']",['汉风秋月2018中秋晚会'],"['音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],[],[],"['撒贝宁', '朱迅', '高博', '李红', '毛不易', '廖俊涛']",['2018年CCTV网络春晚'],"['音乐', '歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],[],['03'],[],['2018东方卫视元宵晚会'],"['音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 英国'],[],[],['02'],"['Clara Amfo', 'Anne-Marie', 'Ro Ashika', '米莉·波比·布朗', 'Cheryl', '柯特妮·考克斯', '娜丁·科伊尔', 'Amber Davies', 'Perrie Edwards', 'Ella Eyre', '帕洛玛·费丝', 'Caroline Flack', '安娜·弗莱尔', '利亚姆·加拉格尔', '艾丽·戈尔丁', '詹妮弗·哈德森', 'Rochelle Wiseman', '哈里·凯恩', '麦莉妮·克拉斯', '肯德里克·拉马尔', 'Lorde', '凯莉·米洛', '奥利·莫尔斯', '瑞塔·奥拉', '利亚姆·佩恩', 'Louise Redknapp', '艾德·希兰', '萨姆·史密斯', '哈里·斯泰尔斯', '贾斯汀·汀布莱克', '杰克·怀特霍尔', '霍莉·威洛比']",['2018年全英音乐奖颁奖典礼 The BRIT Awards 2018'],"['音乐', '歌舞', '真人秀']",[''],[],[' 英语']
[' 美国'],['Simón Wilches'],['27'],['11'],"['阿伦·阿尔达', '杰夫·丹尼尔斯', '约翰·厄尔利', '蒂姆·海德克', 'Matt Hobby', '艾丽森·皮尔', '加伯里艾尔·圣迪']",['皇帝的新装 The Emperor&#39;s Newest Clothes'],"['喜剧', '动画', '歌舞', '家庭', '奇幻']",[''],[],[' 英语']
[' 美国'],['Diesel Schwarze'],[],[],"['戴恩·德哈恩', '鲁妮·玛拉']",['步步前进 Ziggy'],['歌舞'],[''],[],[]
[' 美国'],['Nick Lang'],['112'],['12'],"['Jon Matteson', 'Lauren Lopez', 'Joey Richter', 'Jaime Lyn Beatty', 'Corey Dorris', 'Robert Manion', 'Mariah Rose Faith', 'Jeff Blim']",['The Guy Who Didn&#39;t Like Musicals'],"['喜剧', '歌舞']",[''],[],[' 英语']
[' 美国'],['Nanea Miyata'],[],['11'],"['凯莉·杰科', '钱德拉·威尔森', '亚当·梅菲尔德', '皮特·波特', '萨莉·斯特拉瑟斯', '李·加林顿', 'Aden Schwartz']",['圣诞和谐 Christmas Harmony'],"['剧情', '喜剧', '歌舞']",[''],[],[' 英语']
[' 美国'],"['Don Mischer', 'Jeff Roe']",[],['11'],"['道恩·强森', '克里斯汀·贝尔', '汤姆·霍兰德', '温迪·麦克伦登-考威', '亚历克·鲍德温', '萨拉·海蓝德']",['Mickey&#39;s 90th Spectacular'],"['音乐', '歌舞']",[''],[],[' 英语']
[' 韩国'],[],[],['02'],"['朴正洙', '金多贤']",['第七届Gaon Chart K-POP Awards 2018 가온 차트 K-POP 어워드'],"['音乐', '歌舞']",[''],[],[' 韩语']
[' 台湾'],['Esther Veronin'],['77'],[],"['黄柏钧', '袁艾菲', '林辰唏', '路斯明', '聂云', 'Kaori Kayano', 'Jerry C', 'Maggie Chang', 'Amber Yo', 'Alice Huang']",['明日之星'],"['剧情', '音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],[],['12'],"['温岚', '赵聪', '张卫健', '罗大佑', '郁可唯', '林志炫']",['启航2019'],"['歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],['140'],['12'],"['容祖儿', '徐佳莹', '方大同', '侧田', '小雨乐队', '腾格尔']",['四川卫视2019花开天下跨年演唱会'],"['音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 韩国'],[],[],['10'],[],['2018年MBC釜山音乐庆典 MBC 2018 BOF Opening Concert'],"['音乐', '歌舞']",[''],[],[' 韩语']
[' 法国'],['Quentin Papapietro'],['77'],['07'],"['Victor Bournerias', 'Giuila Longo', 'Hugues Perrot', 'Quentin Papapietro', '尤金·格林']",['烟雾 En fumée'],"['喜剧', '歌舞']",[''],[],[' 法语']
[' 印度'],['米拉帕·扎韦里'],['140'],['08'],"['约翰·亚伯拉罕', '马诺杰·巴杰帕伊', '阿姆鲁塔·可汗维卡尔', 'Aisha Sharma']",['真理战胜 Satyameva Jayate'],"['剧情', '动作', '歌舞', '犯罪']",[''],[],[' 印地语 Hindi']
[' 美国'],[],[],['11'],"['Isabel Leonard', 'Janis Kelly', 'Denyce Graves', 'Iestyn Davies', 'Christopher Maltman']",['尼克·缪利《玛妮》 &#34;The Metropolitan Opera HD Live&#34; Muhly: Marnie'],['歌舞'],[''],[],[' 英语']
[' 英国'],['德比·伊斯特'],[],['11'],"['西莉亚·伊姆里', '海伦·乔治', '安娜·钱斯勒', '梅拉·沙尔', '鲁思·琼斯', '休·丹尼斯', 'Richard Price', '尼克·欧文福特', 'Gabriel Vick', 'Craig Revel Horwood', '加里·戴维斯', 'Daniel Boys']",['Nativity Rocks!'],"['喜剧', '歌舞']",[''],[],[' 英语']
[' 中国大陆'],[],[],['02'],[],['2018年AcFun春节联欢晚会'],"['喜剧', '动画', '音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 美国'],['乔什·克劳斯纳'],['90'],['04'],"['塔特·艾灵顿', '塔拉·萨莫斯', 'Victoria Clark', '哈里斯·于林', '德鲁·鲍威尔', '道格拉斯·霍奇斯', '阿德普波·奥杜耶', '德丽·海明威', 'Jack Dishel', '罗纳德·格特曼', '温迪·麦凯纳', 'Adelind Horan', '奥斯汀·潘德尔顿', '马塞林·休格特', 'Migs Govea', 'Rhonda Keyser']",['漫游国度 Wanderland'],"['喜剧', '歌舞', '冒险']",[''],[],[' 英语']
[' 中国大陆'],[],[],['02'],"['田亮', '叶一茜', '李艺彤', '霍尊', '吕一', '钱泳辰']",['2018重庆市春节联欢晚会'],"['音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 美国'],['Jillian Clare'],[],['03'],"['Laura Krystine', 'Brisa Lalich, Jayden Bartels']",['舞动节拍 To The Beat!'],"['剧情', '喜剧', '歌舞', '家庭']",[''],[],[' 英语']
[' 中国大陆'],"['李申', '景欣']",['150'],['09'],"['孟盛楠', '鲁健', '任鲁豫', '陈旻', '李毅', '孟庭苇', '闫妮', '杨坤', '唐嫣', '胡德夫', '成方圆', '周笔畅', '尚雯婕', '周一围', '宁静', '容祖儿', '许茹芸', '姜育恒', '赵雅芝', '黄恺杰', '杨培安', '白雪', '苏芮', '韩雪', '张卫健', '黄绮珊', '迪玛希', '雷佳', '霍尊', '茜拉']",['2018年中央广播电视总台中秋晚会'],"['音乐', '歌舞']",[''],[],[' 汉语普通话']
[' 中国大陆'],['孙文宸'],['65'],['11'],"['田野', '付龙儿', '朱超']",['舞力崛起'],['歌舞'],[''],[],[' 汉语普通话']
[' 哈萨克斯坦 / 拉脱维亚 / 美国'],['Jeff Vespa'],['90'],['04'],"['本·奥德里基', '菲利普·布罗迪', '艾比·考尼什', 'Erkebulan Daiynov', 'Lelde Dreimane', 'Patrick J. Gorman', 'Telman Guzhevsky', 'Christian Hillborg', 'Candace Kita', 'Rihards Lepers', '桑扎尔·马季耶夫', 'Kaspars Znotins']",['阿姆雷 Paris Song'],"['剧情', '爱情', '歌舞', '传记', '历史']",[''],[],[' 英语']
[' 也门'],['Amr Gamal'],['122'],['08'],"['Hadeel AbdulHakeem', 'Abeer AbdulKareem', 'Noor Abdullah', 'Fatema Adulbqawi', 'Ansaf Alawi', 'Hashem AlSayyed', 'Bakkar Basharaheel', 'Matloob Gharamah', 'Hesham Hammadi', 'Huda Hassan']",['婚前十日 10 أيام قبل الزفة'],"['剧情', '喜剧', '爱情', '歌舞']",[''],[],[' 阿拉伯语']
[' 中国大陆'],['张里航'],['87'],['08'],['李健'],['舞力全开'],['歌舞'],[''],[],[' 汉语普通话']
[' 比利时'],['Eva Cools'],[],[],"['安娜·法兰西斯卡·雅格', '友兰达·梦露', 'Natali Broods', 'Martha Canga Antonio', '扬·哈梅内克', '露西·德拜', 'Roy Aernouts', '大卫·木贺嘉', '大卫·木贺嘉 David Murgia', 'Koen De Sutter']",['Cléo'],['歌舞'],[''],[],[' 法语']
[' 美国'],['AJ Singh'],[],[],"['布里安娜·豪伊', '阿努潘·凯尔', 'Annapurna Sriram', 'Remington Hoffman', '普佳.芭特拉', 'Rachelle Carson', 'Shane Paul McGhie']",['Singh in the Rain'],['歌舞'],[''],[],[]
[' 中国大陆'],['鄂布斯'],[],[],[],['呼啸歌者'],['歌舞'],[''],[],[' 汉语普通话']
[' 新西兰'],"['Michael Riddell', 'Stephen Riddell']",['73'],[],"['Hannah Gaisford', 'Phillip Leslie-Collins', 'Emanuel E. Garcia', 'Jordan Rivers', 'Victoria Seymour', 'A.J. Murtagh', 'Jutta Giggenbach', 'Brodie MacGregor', 'Stacey Duncan']",['Portrait of a Knight'],"['剧情', '喜剧', '爱情', '歌舞', '奇幻']",[''],[],[' 英语']
[' 美国'],['小J.B.古曼'],['46'],[],"['Hillary Tuck', '科尔顿·福特', '小J.B.古曼']",['The Art of Being'],"['动画', '歌舞', '奇幻', '冒险']",[''],[],[' 英语']
[' 土耳其'],['Kivanç Baruönü'],[],['01'],"['Cem Yilmaz', '奥赞·居文']",['科幻豪杰总动员2 Arif V 216'],"['喜剧', '动作', '爱情', '科幻', '音乐', '歌舞', '家庭', '奇幻']",[''],[],[' 土耳其语']
[' 美国'],['尼克·莫里斯'],[],['04'],[],['The Toxic Avenger: The Musical'],['歌舞'],[''],[],[' 英语']
[' 中国大陆'],[],[],['06'],"['季冠霖', '江映蓉', '鞠萍', '平安', '扎西顿珠', '王紫凝', '苏诗丁', '任鲁豫', '刘姵贤', '刘洺君', '胡丽芝']",['2018动漫音乐会'],"['音乐', '歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 英国'],['基思·华纳'],['206'],['12'],"['约纳斯·考夫曼', '迈克·阿格雷斯塔']",['奥赛罗 Otello'],"['歌舞', '戏曲']",[''],[],[' 意大利语']
[' 美国'],['拉里·弗拉什·詹金斯'],['135'],['12'],"['Ernest Thomas', 'Jazsmin Lewis', 'Larry Flash Jenkins', 'Ellia English', 'Chaz Lamar Shepherd', '安东尼·冈萨雷斯', 'Malik Barnhardt']",['福音真理 The Gospel Truth'],['歌舞'],[''],[],[' 英语']
[' 美国'],[],[],[],[],['白雪公主 Snow White'],"['歌舞', '家庭', '奇幻']",[''],[],[' 英语']
[' 中国大陆'],[],[],[],"['康辉', '任鲁豫', '李思思', '张凯丽', '周杰伦', '阎维文', '殷秀梅', '李健', '张嘉译', '扎西顿珠', '平安']",['2018年央视五一晚会'],"['歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 日本'],[],[],[],['Perfume'],['Perfume 7th Tour 2018 ｢FUTURE POP｣'],"['音乐', '歌舞']",[''],[],[' 日语']
[' 英国'],[],[],['08'],[],['2018:Bernstein On the Town'],['歌舞'],[''],[],[' 英语']
[' 美国'],['阿里·桑德尔'],[],['10'],[],['Monster High'],"['歌舞', '奇幻']",[''],[],[' 英语']
[' 美国'],['Joe DeMaio'],['120'],['10'],"['拉里·巴格比', '索拉·伯奇', '赵牡丹', 'Patrick Cook', 'Gabe De Guzman']",['The Hocus Pocus 25th Anniversary Halloween Bash'],"['音乐', '歌舞']",[''],[],[' 英语']
[' 中国大陆'],[],[],['02'],"['戴玉强', '李玉刚', '邓紫棋', '赵雅芝', '腾格尔', '降央卓玛', '关牧村', '孙茜', '蔡远航', '秦凯', '何姿', '齐秦', '张韶涵', '陈思思']",['2018丝路春晚'],"['音乐', '歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 意大利'],"['Gianfranco Cabiddu', 'Mario Tronco']",['83'],['10'],"['法布里齐奥·本蒂沃利奥', 'Ernesto Lopez Maturell', 'Violetta Zironi']",['维托里奥广场的魔笛 Il flauto magico di Piazza Vittorio'],"['剧情', '爱情', '歌舞']",[''],[],[' 意大利语']
[' 美国'],['Steven Soderbergh'],[],[],"['Ray Winstone', 'Catherine Zeta-Jones']",['克利奥 Cleo'],"['剧情', '爱情', '歌舞']",[''],[],[' 英语']
[' 美国'],"['加里·戈达尔', '布莱恩·辛格']",[],[],"['休·杰克曼', '克里斯蒂娜·阿奎莱拉', '哈维·费斯特恩', '丽娅·萨隆加', '马修·莫里森']",['Broadway 4D'],['歌舞'],[''],[],[' 英语']
[' 中国大陆'],[],[],[],"['常光希', '李思思', '尼格买提·热合曼', '陈苏', '耿晨晨', '腾格尔', '尚雯婕', '伍思凯', '平安', '戴荃', '扎西顿珠']",['世界动漫之夜'],"['音乐', '歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 美国'],['Gus Krieger'],['82'],['01'],"['Rhaechyl Walker', 'John Merchant', 'Dominique Toney']",['My Name Is Myeisha'],"['剧情', '歌舞', '犯罪']",[''],[],[' 英语']
[' 俄罗斯'],['Alina Chevik'],['132'],['06'],"['Andrey Alexandrin', 'Karine Asiryan', 'Olga Belyaeva', 'Andrey Birin', 'Natalia Bystrova', 'Denis Demkiv', 'Dmitri Ermak', '叶卡捷琳娜·古谢娃', 'Vlad Kiryukhin', 'Valeriya Lanskaya']",['音乐剧-安娜·卡列尼娜 Anna Karenina Musical'],['歌舞'],[''],[],[' 俄语']
[' 美国'],[],[],['10'],"['Aleksandrs Antonenko', 'Dmitri Belosselsky', 'Ryan Speedo Green', 'Quinn Kelsey', 'Anna Netrebko', 'Anita Rachvelishvili']",['威尔第《阿依达》 &#34;The Metropolitan Opera HD Live&#34; Verdi: Aida'],['歌舞'],[''],[],[' 意大利语']
[' 中国大陆'],['米夏埃尔·贝尔'],['124'],[],"['宗平', '姜昆']",['美丽的蓝色多瑙河'],"['音乐', '歌舞', '戏曲']",[''],[],[' 汉语普通话']
[' 美国'],[],[],['10'],"['Eva-Maria Westbroek', 'Jonas Kaufmann', 'Carlo Bosi', 'Željko Lučić', 'Michael Todd Simpson', 'Matthew Rose', 'Oren Gradus']",['普契尼《西部女郎》 &#34;The Metropolitan Opera HD Live&#34; Puccini: La Fanciulla del West'],['歌舞'],[''],[],[' 意大利语']
[' 美国'],"['格伦·维斯', 'Gregg Gelfand', 'Stan Morse']",['180'],['10'],"['卡迪·B', 'Camila Cabello', '玛丽亚·凯莉', 'The Chainsmokers', 'Ciara', 'Florida Georgia Line', 'Halsey', 'Khalid', 'Dua Lipa', '詹妮弗·洛佩兹', 'Post Malone', '肖恩·蒙德兹', '瑞塔·奥拉', 'Panic! at the Disco', '泰勒·斯威夫特', 'Twenty One Pilots', '嘉丽·安德伍德', 'Zedd']",['第46届全美音乐大奖颁奖典礼 American Music Awards 2018'],"['音乐', '歌舞', '真人秀']",[''],[],[' 英语']
[' 中国大陆'],[],[],['08'],"['朱一龙', 'TF家族', '韩东君', '至上励合', 'SNH48', '陈立农', '林彦俊', '王子异', '王琳凯', '尤长靖', '周锐', '郑锐彬', '刘人语', '陈瑶', '袁冰妍', '郭俊辰', '陈子由', '李斯丹妮', '钟易轩', '张睿', '赵天宇', '马伯骞', '周震南', '梁靖康', '吴希泽', '王鹤棣', '官鸿', '秦子墨', '左叶', '王菊', '陈乔恩', '徐海乔', '张雪迎', '郭麒麟', '韩沐伯', '靖佩瑶', '田一德', '程潇', '许靖韵']",['2018粉丝嘉年华盛典 2018 Weibo Fan Festival'],"['音乐', '歌舞', '脱口秀']",[''],[],[' 汉语普通话']
[' 中国大陆'],[],['360'],['07'],"['鞠婧祎', '黄婷婷', '李艺彤', '冯薪朵', '陆婷', '赵粤', '许佳琪', '张语格', '莫寒', '戴萌', '邱欣怡']",['“砥砺前行”SNH48 GROUP第五届偶像年度人气总决选演唱会'],"['音乐', '歌舞', '真人秀']",[''],[],[' 汉语普通话']
[' 中国大陆'],['郑小东'],['92'],['08'],"['尤天翔', '张颖冰', '秦汉擂', '郑梦琪', '侯耀华']",['三十那年'],"['爱情', '歌舞']",[''],[],[' 汉语普通话']
[' 意大利'],['Mario Gas'],['151'],['10'],"['Ermonela Jaho', 'Enkelejda Shkosa', 'Jorge de Leon', 'Angel Odena']",['蝴蝶夫人 Madama Butterfly'],"['音乐', '歌舞', '戏曲']",[''],[],[' 意大利语']
[' 意大利'],['David McVicar'],['133'],['09'],"['Renato Palumbo', 'Ermonela Jaho', 'Francesco Demuro', 'Juan Jesús Rodríguez', 'Joan Matabosch']",['茶花女 La Traviata'],"['爱情', '音乐', '歌舞', '戏曲']",[''],[],[' 意大利语']
