地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 英國 UK'],"['Robert Miller', 'Henry Singer']",[],[],[],['The Trial of Ratko Mladic'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Karen McGann'],[],['12'],[],['Take That: We&#39;ve Come a Long Way'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 台灣 Taiwan'],['劉吉雄'],[],[],[],['例外之地：台灣海峽之澎湖越南難民營'],['紀錄片 Documentary'],[''],[],[]
[' 英國 UK'],['Catherine Gale'],[],['08'],['Hannah Fry'],['The Joy of Winning'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],['03'],['George Alagiah'],['The Queen: Her Commonwealth Story'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],['03'],[],['Putin - The New Tsar'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],[],[],['8 Days'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],[],['Darcey Bussell'],['Darcey Bussell: Dancing To Happiness'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Matt David'],[],[],[],['Daredevils And Divas: A Night At The Circus'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],[],[],['Take That And Us'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],['09'],"['克里斯托弗·埃克莱斯顿', '杰瑞米·爱德华']",['The Flu That Killed 50 Million'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Louise Lockwood'],[],['10'],['Alan Yentob'],"['霍克尼, 女王与皇家教堂 Hockney, The Queen And The Royal Peculiar']",['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],['08'],"['Ben Fogle', 'Victoria Pendleton', 'Kenton Cool']",['Our Everest Challenge: With Ben Fogle &amp; Victoria Pendleton'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英国'],[],[],['11'],['Suzy Klein'],['Evita: The Making Of A Superstar'],['紀錄片 Documentary'],[''],[],[' 英语']
[' 英國 UK'],['Dan Hillman'],[],['09'],['Jim al-Khalili'],['人工智能的乐趣 The Joy Of AI'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['John Bridcut'],['60'],['11'],['查尔斯王子'],"['王子，儿子和王储：查尔斯王子的70岁 Prince, Son and Heir: Charles at 70']",['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英国'],['Ian Denyer'],['90'],['12'],['露西·沃斯利'],['Victoria &amp; Albert: The Royal Wedding'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英国'],['Jane Treays'],[],['04'],['戴维·阿滕伯勒'],['女王的绿色星球 The Queen&#39;s Green Planet'],['紀錄片 Documentary'],[''],[],[' 英语']
[' 英國 UK'],"['Alexander Leith', 'Russell England']",[],['02'],['玛丽·比尔德'],['Julius Caesar Revealed'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['John Bridcut'],['60'],['11'],['查尔斯王子'],"['王子，儿子和王储：查尔斯王子的70岁 Prince, Son and Heir: Charles at 70']",['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Sid Bennett'],[],['03'],"['露西·沃斯利', 'Zoe Laughlin']",['Lucy Worsley&#39;s Fireworks for a Tudor Queen'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],['11'],[],['一战:最终时刻 WWI: The Final Hours'],"['歷史 History', '戰爭 War', '紀錄片 Documentary']",[''],[],[' 英語 English']
[' 英国'],[],['60'],['04'],['Chris Bavin'],['肥胖症的真相 The Truth About Obesity'],['紀錄片 Documentary'],[''],[],[' 英语']
[' 英國 UK'],[],[],['10'],['利兹·博宁'],['塑料海洋 Drowning In Plastic'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英国'],[],[],['08'],['马克·加蒂斯'],['Mark Gatiss On John Minton: The Lost Man Of British Art'],['紀錄片 Documentary'],[''],[],[' 英语']
[' 英國 UK'],[],[],['05'],['Alan Yentob'],['Imagine… Orhan Pamuk: A Strange Mind'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Leo Burley'],[],['10'],['Blythe Duff'],['几乎造成英国破产的银行 The Bank That Almost Broke Britain'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Richard Downes'],[],['03'],"['艾伦·延托布', '安德鲁·洛伊德·韦伯']",['imagine...Andrew Lloyd Webber: Memories'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],['10'],[],"['曼布克奖五十年 Barneys, Books And Bust Ups: 50 Years Of The Booker Prize']",['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Luke McMahon'],[],['05'],['肯尼斯·麦克米兰'],['Ballet’s Dark Knight - Sir Kenneth MacMillan'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],['Teresa Griffiths'],[],['11'],[],['Egon Schiele: Dangerous Desire'],['紀錄片 Documentary'],[''],[],[' 英語 English']
[' 英國 UK'],[],[],[],[],['The Last Hundred Days'],"['劇情 Drama', '紀錄片 Documentary']",[''],[],[' 英語 English']
