地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 德国'],['雪莉·霍曼'],['90'],['04'],"['佩特拉·施密特-夏勒', 'Günther Maria Halmer', '希尔德加德·施梅尔', '亚历山大·拜尔', 'Claude Heinrich', 'Taddeo Kufus', 'Gustav Schmidt', 'Jamica Blackett', '瓦莱丽·施托尔', 'Mohamed Issa', '克里斯托夫·列克托斯基', '安德烈亚斯·皮奇曼', '米凯拉·卡斯帕', '卢茨·布洛赫伯格', '让·丹尼斯·罗默']",['爱我们的生活 Wir lieben das Leben'],"['喜剧', '家庭']",[''],[],[' 德语']
[' 美国'],['Joey Sylvester'],[],['02'],"['Elizabeth Foster', 'Jason London', 'Kristin Mellian', 'Richard Karn', 'Stella Shoha', 'Richard Goteri', 'Michael Mili', 'Colleen Gentry', 'Ken Alter', 'Sherryl Despres', 'Joel Paul Reisig']",['阿曼達與小狐狸 Amanda and the Fox'],"['喜剧', '家庭']",[''],[],[' 英语']
[' 美国'],['理查德·布莱克'],['89'],['01'],"['Brady Tutton', '理查德·布莱克', 'Allison Belmont', 'Leah Schiman']",['火箭男孩 The Rocket'],"['家庭', '运动']",[''],[],[' 英语']
[' 香港'],[],['30'],['01'],['方力申'],['认知障碍知多点 認知障礙知多D'],['家庭'],[''],[],[' 粤语']
[' 瑞典'],['Gustaf Åkerblom'],[],['10'],"['Peter Haber', 'Jimmy Lindström', 'Torkel Petersson', 'Claes Månsson', 'Nina Zanjani']",['Halvdan Viking'],['家庭'],[''],[],[' 瑞典语']
[' 美国'],['W.D. Hogan'],['90'],[],"['凯尔西·周 ', '乔纳森·凯兹', 'Alexandra Metz']",['Brimming with Love'],['家庭'],[''],[],[' 英语']
[' 美国'],['Sonny Marler'],[],['11'],"['Clayne Crawford', 'Christian Kane', 'Wilmer Calderon', 'See full cast & crew']",['Tinker&#39;'],"['剧情', '科幻', '家庭']",[''],[],[' 英语']
[' 拉脱维亚 / 波兰'],['Edmunds Jansons'],['70'],['10'],"['Līga Gaisa', 'Luīze Pastore']","['雅各布，米米和会说话的狗 Jēkabs, Mimmi un runājošie suņi']","['动画', '家庭', '冒险']",[''],[],[' 拉脱维亚语']
[' 日本'],['児玉宜久'],[],"['10', '11']","['横澤夏子', '萩原实里', '山崎银之丞', '笹野高史', '松原智惠子']",['えちてつ物語 わたし、故郷に帰ってきました。'],"['剧情', '喜剧', '家庭']",[''],[],[' 日语']
[' 丹麦'],['Kaspar Munk'],['90'],['10'],"['Gerda Lie Kaas', 'Sonja Richter', 'Signe Egholm Olsen', 'Vera Mi Fernandez Bachmann', 'Albert Werner Rønhard', 'May Simón Lifschitz', 'Henrik Mestad']",['荒野女巫 Vildheks'],"['家庭', '奇幻']",[''],[],[' 丹麦语']
[' 美国'],['柯人方'],['13'],['10'],"['Michael Simon Hall', 'Amy Rutledge']",['余烬 Cinders'],"['剧情', '爱情', '家庭']",[''],[],[' 英语']
[' 丹麦'],['Oliver Zahle'],[],['09'],"['Hircano Soares', 'Liv Leman Brandorf', 'Arien Takiar', 'Tine Rangan Thiesgaard', 'Saswata Chatterjee']",['Iqbal &amp; den indiske juvel'],"['家庭', '冒险']",[''],[],[' 丹麦语']
[' 多米尼加共和国 / 波多黎各'],['Raúl Camilo'],[],[],[],['Lo que siento por ti'],"['剧情', '家庭']",[''],[],[' 西班牙语']
[' 印度'],"['Manoj J. Bhatia', 'Suresh Thomas']",['80'],['11'],"['Manisha Yadav', 'Ankita Parihar', 'Vaishnavi Shenvi']",['I am Roshni'],"['剧情', '爱情', '家庭']",[''],[],[' 印地语 Hindi']
[' 菲律宾'],['Cathy Garcia-Molina'],['106'],['11'],"['Sharon Cuneta', 'Richard Gomez', 'Kathryn Bernardo']",['永远的三个字 Three Words to Forever'],"['剧情', '喜剧', '家庭']",[''],[],[' 菲律宾语']
[' 爱沙尼亚'],['Anu Aun'],['90'],['12'],"['Maria Annus', 'Robert Annus', 'Annabrith Heinmaa', 'Marvin Inno', 'Riho Kütsar', 'Liis Lemsalu']",['疯狂的圣诞节 Eia jõulud Tondikakul'],['家庭'],[''],[],[' 爱沙尼亚语']
[' 英国'],['D. James Newton'],['85'],[],"['Harry Jarvis', '艾拉-雷·史密斯', 'Alhaji Fofana']",['2: Hrs'],['家庭'],[''],[],[' 英语']
[' 日本'],['石井達也'],[],['09'],"['團 悠哉', '湯舟すぴか', '伊藤慶徳', '金子寧々']",['すばらしき世界'],"['剧情', '家庭']",[''],[],[' 日语']
[' 美国'],['Angela Tucker'],['87'],['08'],"['Dushaunt Fik-Shun Stegall', 'Keon Motakhaveri', 'Tetona Jackson', '海瑟·莫里斯', ""Hokuto 'Hok' Konishi"", 'Kevin Davis Jr.', '詹姆斯·摩西·布莱克', 'Emilio Dosal', 'Anthony Marble', 'Taylor Pierce', 'Nasty Ray', 'Taylor Thomas', 'Maho Udo', 'Jaja Vankova', 'James Derrick']",['颠覆自我 All Styles'],"['剧情', '家庭']",[''],[],[' 英语']
[' 荷兰 The Netherlands'],['Jeroen Houben'],['92'],['04'],"['Ariane Schluter', 'Benja Bruijning', 'Georgina Verbaan', 'Sanne den Hartogh', 'Eva van de Wijdeven', 'Loes Luca', 'Slimane Dazi', 'Gene Bervoets', 'Annet Malherbe', 'Xander van Vledder', 'Kasper van Kooten']",['De Matchmaker'],"['剧情', '喜剧', '家庭']",[''],[],[]
[' 伊朗 Iran'],['Behrouz Nooranipour'],['80'],[],"['Naser Babaeian', 'Bahar Maroofi', 'Azar-Hamid Jafari']",['Dayan'],"['剧情', '家庭', '战争']",[''],[],[' Kurdish']
[' 中国大陆'],['杜宜峰'],[],['04'],['杜宜峰'],['房之囧事'],['家庭'],[''],[],[' 汉语普通话']
[' 中国大陆'],['黄文美'],['74'],['01'],"['宁子', '姜帝同', '陈铭鑫', '段炳义', '刘姗', '刘敬一']",['木兰花'],"['剧情', '家庭']",[''],[],[' 汉语普通话']
[' 中国大陆'],"['杨天翔', '鲍海铭']",['67'],['01'],"['张骏', '宁寅彭', '王炜', '彭甜艳', '李松绍', '杨美英']",['空房子'],"['剧情', '同性', '家庭']",[''],[],[' 汉语普通话']
[' 中国大陆'],['齐栩楠'],['96'],['01'],"['张煦赫', '李宝安', '霍青', '胡玉婷', '曾满意']",['水满茶香'],"['剧情', '家庭']",[''],[],[' 汉语普通话']
[' 德国'],['Mike Marzuk'],['101'],[],"['雅各布·马琛茨', 'Ron Antony Renzenbrink', '马里纳斯·霍曼', 'Amelie Lammers', 'Allegra Tinnefeld', '米兰·佩舍尔', 'Peter Prager', '梅丽卡·弗鲁坦']",['Fünf Freunde und das Tal der Dinosaurier'],"['家庭', '儿童']",[''],[],[' 德语']
[' 中国大陆'],['张国超'],['90'],[],"['段艺璇', '许凯', '赵震', '赵成晨', '刘芊含', '胡良伟', '刘晓倩', '林强']",['风来风去'],"['喜剧', '动画', '家庭', '冒险']",[''],[],[' 汉语普通话 / 英语']
[' 印度'],['Priya Ramasubban'],[],[],[],['Chuskit'],"['家庭', '儿童']",[''],[],[' Ladakhi']
[' 波兰'],['Filip Zylber'],['89'],['10'],"['Roma Gasiorowska', 'Pawel Domagala', 'Tola Bialek', 'Klaudia Halejcio', '保利娜·加拉萨卡', 'Ewa Chodakowska', '波利斯·席克']",['心不是仆人 Serce nie sluga'],"['喜剧', '爱情', '家庭']",[''],[],[' 波兰语']
[' 中国大陆'],['谢亮宏'],[],[],"['李品', '罗湘晋', '张捷', '周婷婷', '吕泽先', '艾米', '蓝子涵', '陈诗颖', '沙栩墨', '谢盈雪', '邬倩']",['歌带你回家'],"['剧情', '喜剧', '爱情', '家庭', '奇幻']",[''],[],[' 汉语普通话']
[' 哈萨克斯坦'],['Farkhat Sharipov'],['114'],[],"['Dulyga Akmolda', 'Yerzhan Tusupov']",['领导的秘密 The Secret of a Leader'],"['剧情', '家庭', '犯罪']",[''],[],[]
[' 中国大陆'],[],['43'],['03'],[],['淳爱'],['家庭'],[''],[],[' 汉语普通话']
[' 丹麦'],['Jannik Hastrup'],[],['03'],"['Magdalena Nonsgjogv Trantou', 'Tommy Kenter', 'Anne Marie Helger']","['Cirkeline, Coco og det vilde næsehorn']","['动画', '家庭']",[''],[],[' 丹麦语']
[' 斯里兰卡'],"['Asoka Handagama', 'Vimukthi Jayasundara', 'Prasanna Vithanage']",['116'],['02'],[],['她.他.别人 her. him. the other'],"['剧情', '家庭', '战争']",[''],[],[' 其他']
[' 印度'],['Venky Kudumula'],['120'],['02'],"['Rashmika Mandanna', 'Rajendran', '克利须那·穆拉里·波萨尼', 'Vennela Kishore', 'Naga Shaurya', 'Raghu Babu', 'Achyuth Kumar']",['恰露 Chalo'],"['剧情', '喜剧', '家庭']",[''],[],[' 泰卢固语']
[' 芬兰'],['Joona Tena'],[],['01'],"['Ella Jäppinen', 'Viljami Lahti', 'Essi Hellén', 'Eero Ritala', 'Arttu Wiskari', 'Tommi Korpela', 'Kari Hietalahti']",['Supermarsu'],"['家庭', '奇幻']",[''],[],[]
[' 中国大陆'],[],['75'],['01'],[],['有生的日子'],"['家庭', '犯罪']",[''],[],[' 汉语普通话']
[' 美国'],['加里·耶茨'],['84'],['01'],"['泰勒·科尔', '杰克·特纳', '鲁奇娅·伯纳德', 'Dewshane Williams', '克里斯汀·哈里斯', '碧·桑托斯', 'Eugene Baffoe', 'David Arial']",['冬日假期 One Winter Weekend'],"['剧情', '爱情', '家庭']",[''],[],[' 英语']
[' 中国大陆'],[],['85'],['01'],[],['寻亲路'],"['剧情', '家庭']",[''],[],[' 汉语普通话']
[' 中国大陆'],['李俊'],['61'],['01'],"['马德华', '姚锐', '李润华', '田原璐']",['慈爱的心'],"['剧情', '家庭']",[''],[],[' 汉语普通话']
[' 意大利'],['Sergio Manfio'],['85'],['01'],"['约翰尼·扬·博施', '谢拉米·李', 'Bryce Papenbrook', 'Faith Graham', 'Landen Beattie']",['蒙娜丽莎任务 Leo Da Vinci: Mission Mona Lisa'],"['动画', '家庭', '冒险']",[''],[],[' 英语']
[' 土耳其'],['Kivanç Baruönü'],[],['01'],"['Cem Yilmaz', '奥赞·居文']",['科幻豪杰总动员2 Arif V 216'],"['喜剧', '动作', '爱情', '科幻', '音乐', '歌舞', '家庭', '奇幻']",[''],[],[' 土耳其语']
[' 美国'],['Samuel Omole'],['90'],[],"['Jiree Jillyan Jones', 'Nicolas Cruz', 'Robyn Elise']",['Following Phil'],"['剧情', '家庭']",[''],[],[' 英语']
[' 中国大陆'],['段鹏'],['90'],[],['周月'],['一路阳光'],"['剧情', '家庭']",[''],[],[' 汉语普通话']
[' 美国'],"['Deven Bromme', 'Jason Campbell']",[],[],"['Mallory Bell', 'Nevaeh Brinkley', 'Deven Bromme', '迪恩·凯恩', 'Barry Michael Dailey', 'Sophia Devono', 'Alexis Elliot', 'Ava Fazalare', 'Timothy E. Goodwin', 'Noah Hamrick']",['Megan&#39;s Christmas Miracle'],['家庭'],[''],[],[' 英语']
[' 中国大陆'],['窦微'],['94'],[],"['雷俊', '张嗣诚  ']",['舞动吧！少年'],['家庭'],[''],[],[' 汉语普通话']
