地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 韩国'],['李润珍'],['75'],['01'],"['郑帝元', '申银秀', '许真', '徐贤宇', '孔敏晶', '卢·苏珊娜']",['文集 문집'],"['剧情', '爱情']",['7.6'],['6386'],[' 韩语']
[' 韩国'],['黄昇基'],['60'],['09'],"['全昭旻', '朴成勋', '吴东旻', '宋智仁']",['我的黑历史误答笔记 나의 흑역사 오답노트'],"['喜剧', '爱情']",['7.6'],['1295'],[' 韩语']
[' 日本'],['三宅唱'],['106'],['09'],"['柄本佑', '染谷将太', '石桥静河', '足立智充', '山本亚依']",['你的鸟儿会唱歌 きみの鳥はうたえる'],"['剧情', '爱情']",['7.6'],['5502'],[' 日语']
[' 中国大陆'],['李芳芳'],['138'],['01'],"['章子怡', '黄晓明', '张震', '王力宏', '陈楚生', '铁政', '祖峰', '米雪', '王盛德', '韩童生', '王鑫', '郑铮', '章泽天', '黄梦莹', '林美秀', '保罗·菲利普·克拉克', '胡家华', '伊娜', '吴谨言', '纪帅', '王天泽', '伍麟凯', '都金翰']",['无问西东'],"['剧情', '爱情', '战争']",['7.6'],['496411'],[' 汉语普通话']
[' 中国大陆 / 法国 / 日本'],['贾樟柯'],['137'],"['09', '05']","['赵涛', '廖凡', '徐峥', '梁嘉艳', '刁亦男', '张一白', '丁嘉丽', '张译', '董子健', '李宣', '查娜', '冯家妹', '康亢', '张晓军', '柳敏', '王谭', '原文倩']",['江湖儿女'],"['爱情', '犯罪']",['7.6'],['187109'],[' 汉语普通话 / 山西方言 / 湖北方言 / 重庆方言']
[' 荷兰'],['艾伦·斯密特'],['80'],['03'],"['马吉德·马多', '乔舒亚·斯特拉多斯基', '珍妮·阿里安', '塔尼娅·杰丝', '娜西米耶·欧拉尔', '梅乐蒂·克蕾沃', '索妮娅·艾肯', '穆罕默德·阿拉哈德', '安尼·普拉克', '埃琳娜·祖德梅尔', '罗斯科·莱金', '弗瑞特斯·拉姆布雷希茨', '米兰达·炅灵', '舒尔德·德拉格斯玛', '贝琳达·范·德·斯杜普', '贾斯汀·莫伊耶', '马尔科姆·雨果·格伦']",['好朋友 Gewoon Vrienden'],"['剧情', '爱情', '同性']",['7.5'],['4350'],[' 荷兰语']
[' 日本'],['伊势田雅也'],[],['12'],"['黑岛结菜', '伊藤健太郎', '松下优也', '友坂理惠', '川荣李奈', '石黑贤', '尾形一成']",['跑女战国行SP アシガールＳＰ～超時空ラブコメ再び～'],"['喜剧', '爱情']",['7.5'],['674'],[' 日语']
[' 日本'],['今泉力哉'],['123'],['10'],"['岸井雪乃', '成田凌', '深川麻衣', '若叶龙也', '保紫萌香', '中島歩', '片冈礼子', '筒井真理子', '江口德子']",['爱情是什么 愛がなんだ'],"['剧情', '爱情']",['7.4'],['235'],[' 日语']
[' 日本 / 法国'],['滨口龙介'],['119'],"['05', '09']","['东出昌大', '唐田英里佳', '濑户康史', '山下莉绪', '伊藤沙莉', '渡边大知', '仲本工事', '田中美佐子']",['夜以继日 寝ても覚めても'],"['剧情', '爱情']",['7.4'],['11381'],[' 日语']
[' 法国 / 比利时'],['弗朗克·迪博斯克'],['107'],['03'],"['弗朗克·迪博斯克', '亚历山德拉·拉米', '艾尔莎·泽贝斯坦', '热拉尔·达尔蒙', '卡洛琳·安格鲁德', '洛朗·巴图', '克洛德·布拉瑟', '弗朗索瓦-格扎维埃·德梅松', '克里斯托弗·卡纳德', '弗朗西斯·科菲内', '源利华', '菲利普·维约']",['真爱百分百 Tout le monde debout'],"['喜剧', '爱情']",['7.4'],['5621'],[' 法语 / 英语 / 意大利语']
[' 荷兰'],['Pim van Hoeve'],['100'],['02'],"['Steef Cuijpers', 'Nasrdin Dchar', 'Auli Mousumi De', '艾比·侯斯', '汉娜·霍克斯特拉', '马汀·雷克梅尔', 'Susan Radder']",['疯橙记 Gek van oranje'],"['喜剧', '爱情']",['7.4'],['130'],[' 荷兰语']
[' 美国'],['苏珊·约翰逊'],['99'],['08'],"['拉娜·康多', '诺亚·琴蒂内奥', '伊瑟尔·布罗萨德', '贾娜尔·帕里希', '安娜·卡思卡特', '安德鲁·巴切勒', '特雷佐·马霍洛', '玛德琳娜·亚瑟', '埃米利娅·巴拉纳茨', '约翰·考伯特', '凯尔西·马韦马', '朱莉娅·本森', '乔伊·帕切科', '乔丹·伯切特', '琼·B·王尔德', '伊莎贝尔·比奇', '亨特·狄龙', '克里斯蒂安·迈克尔·库珀', '里斯·弗菜明', '帕维尔·皮多克', '杰布·比奇', 'Cameron Crosby', '耶尔·雅曼']",['致所有我曾爱过的男孩 To All the Boys I&#39;ve Loved Before'],['爱情'],['7.4'],['24032'],[' 英语']
[' 日本'],['永井聪'],['112'],['05'],"['小松菜奈', '大泉洋', '清野菜名', '矶村勇斗', '叶山奖之', '松本穗香', '山本舞香', '滨田麻里', '户次重幸', '吉田羊']",['恋如雨止 恋は雨上がりのように'],"['剧情', '爱情']",['7.3'],['7585'],[' 日语']
[' 台湾'],['蔡宓洁'],['83'],['06'],"['许光汉', '姚爱宁', '林意箴']",['海吉拉'],"['剧情', '爱情']",['7.3'],['6395'],[' 汉语普通话']
[' 法国'],['克里斯托夫·查理尔'],['82'],['09'],"['费利克斯·马利陶德', '尼古拉斯·鲍文斯', '汤米·李·巴克', '奥雷·阿蒂卡', '玛丽·德纳尔诺', '伊连·贝加拉', '戴维·鲍伊特']",['乔纳斯 Jonas'],"['剧情', '爱情', '同性']",['7.3'],['2435'],[' 法语']
[' 瑞士'],['马塞尔·吉斯莱'],['124'],['02'],"['麦克斯·胡巴赫', '艾伦·阿尔塔拉斯', '杰西·莫拉维克', '朱格·普拉斯', '多诺·穆格勒', '安德烈亚斯·马蒂', '希尔温·阿米尼', '法比齐奥·波萨尼', '朱利安·科奇林', '加布里埃尔·诺阿·马瑞尔', '施塔隆·安德森', '乔利斯·格拉沃尔']",['我的冠军男友 Mario'],"['剧情', '爱情', '同性', '运动']",['7.3'],['6654'],[' 瑞士德语 / 德语']
[' 日本'],['关根光才'],['109'],['11'],"['趣里', '菅田将晖', '仲里依纱', '田中哲司', '西田尚美', '松重丰', '石桥静河', '织田梨沙']",['只有爱能让我生存 生きてるだけで、愛。'],['爱情'],['7.3'],['2865'],[' 日语']
[' 日本'],['武内英树'],['109'],['02'],"['绫濑遥', '坂口健太郎', '本田翼', '北村一辉', '中尾明庆', '石桥杏奈', '柄本明', '加藤刚']",['今夜在浪漫剧场 今夜、ロマンス劇場で'],"['爱情', '奇幻']",['7.3'],['20267'],[' 日语']
[' 德国'],['托马斯·斯图伯'],['125'],"['02', '05']","['桑德拉·惠勒', '弗兰茨·罗戈夫斯基', '彼得·库尔特', '亨宁·佩克', '拉莫娜·库泽-莉比诺', '格瑞迪·京特', '克莱芒·迈尔', '安德雷亚斯·利奥波德', '斯特芬·施曼', '迈克尔·施佩希特', '萨沙·纳丹', '马提亚斯·布伦纳']",['货架之间 In den Gängen'],"['剧情', '爱情']",['7.3'],['1814'],[' 德语']
[' 美国'],['布莱德利·库珀'],['135'],"['08', '10']","['Lady Gaga', '布莱德利·库珀', '山姆·艾里奥特', '安德鲁·戴斯·克雷', '拉菲·格拉沃恩', '安东尼·拉莫斯', '大卫·查普尔', '亚历克·鲍德温', '马龙·威廉姆斯', '布兰迪·卡莉', '朗·瑞弗金', '巴里·沙巴卡·亨利', '迈克尔·D·罗伯茨', '迈克尔·哈尔尼', '丽贝卡·菲尔德', '威廉·贝利', '格雷戈·格伦伯格', 'D·J·尚格拉·皮尔斯', '德瑞娜·德尼罗', '艾迪·格里芬', '哈尔希', '马修·利巴提克', '路奈尔·坎贝尔', '唐·渥斯', '伦尼·卡斯特罗', '唐·罗伊·金', '格雷戈里·斯卡尔尼奇', '弗兰克·安妮罗', '杰尔马诺·布兰科', '梅根·豪恩', '马克·查普曼', '史蒂文·西塞罗', '阿曼达·菲尔茨', '阿尔弗雷德·加比杜林', '弗雷德里克·基夫']",['一个明星的诞生 A Star Is Born'],"['剧情', '爱情', '音乐']",['7.2'],['71973'],[' 英语']
[' 韩国'],['李锡根'],['110'],['08'],"['金英光', '朴宝英', '姜其永', '高圭弼', '张成范', '金贤淑', '林炯俊', '姜德重', '徐恩秀', '宋再临', '申素率', '郑多媛', '车烨', '裴海善', '全裴修', '徐胤雅']",['你的婚礼 너의 결혼식'],"['剧情', '爱情']",['7.2'],['15961'],[' 韩语']
[' 日本'],['冢原亚由子'],['116'],['09'],"['有村架纯', '伊藤健太郎', '波瑠', '林遣都', '深水元基', '松本若菜', '药师丸博子', '吉田羊', '松重丰', '石田百合子']",['咖啡未冷前 コーヒーが冷めないうちに'],"['剧情', '爱情', '奇幻']",['7.2'],['3712'],[' 日语']
[' 英国 / 美国'],['迈克·内威尔'],['124'],['04'],"['莉莉·詹姆斯', '米契尔·哈思曼', '格伦·鲍威尔', '马修·古迪', '杰西卡·布朗·芬德利', '汤姆·康特奈', '佩内洛普·威尔顿']",['根西岛文学与土豆皮馅饼俱乐部 The Guernsey Literary and Potato Peel Pie Society'],"['剧情', '爱情', '历史']",['7.2'],['4781'],[' 英语']
[' 美国'],['塞巴斯蒂安·莱里奥'],['102'],['09'],"['朱丽安·摩尔', '约翰·特托罗', '迈克尔·塞拉', '西恩·奥斯汀', '布拉德·加内特', '阿兰娜·乌巴赫', '珍妮·特里普里霍恩', '霍兰德·泰勒', '丽塔·威尔逊', '卡西·汤普森', '克里斯·马尔基', '凯伦·皮斯托里斯', '泰森·里特', '珍妮卡·贝尔格雷', '巴巴拉·苏科瓦', '桑德拉·罗斯科', '南希·德马尔斯', '巴尔巴拉·斯科拉罗', '杰西·欧文', '科琳娜·哈尼', '克里斯托弗·艾伯', '托马斯·詹姆斯·凯普纳']",['葛洛利亚·贝尔 Gloria Bell'],"['剧情', '爱情']",['7.1'],['1289'],[' 英语']
[' 韩国'],['张律'],['121'],"['10', '11']","['朴海日', '文素丽', '郑镇荣', '朴素丹']",['咏鹅 군산: 거위를 노래하다'],"['剧情', '爱情', '历史']",['7.1'],['2426'],[' 韩语 / 日语 / 汉语普通话']
[' 韩国'],['安国真'],['64'],['12'],"['金瑟祺', '朴斗植', '玉子妍']",['关于我情敌的一切 드라마 스테이지 - 내 연적의 모든 것'],['爱情'],['7.1'],['415'],[' 韩语']
[' 波兰'],['欧嘉·查达斯'],['130'],['01'],"['朱莉娅·基乔斯卡', '伊莱扎·莱辛姆波', '安德烈·卡诺普卡', '卡塔兹娜·格尼夫克斯加', '玛丽亚·佩斯泽克', '塔蒂阿娜·保霍福娃']",['妮娜 Nina'],"['剧情', '爱情', '同性']",['7.1'],['2342'],[' 波兰语 / 法语']
[' 法国'],['埃马纽埃尔·穆雷'],['109'],"['09', '09']","['塞西尔·德·弗朗斯', '埃德瓦·贝耶', '爱丽丝·伊萨', '娜塔莉亚·多切瓦', '劳尔·卡拉米', '让-米歇尔·拉米']",['容基耶尔女士 Mademoiselle de Joncquières'],"['剧情', '爱情']",['7.1'],['331'],[' 法语']
[' 英国 / 美国'],['欧·帕克'],['114'],"['08', '07']","['莉莉·詹姆斯', '阿曼达·塞弗里德', '朱丽·沃特斯', '克里斯汀·芭伦斯基', '皮尔斯·布鲁斯南', '斯特兰·斯卡斯加德', '科林·费尔斯', '多米尼克·库珀', '杰瑞米·艾文', '亚历克萨·戴维斯', '杰西卡·基南·温', '乔什·迪伦', '休·斯金纳', '雪儿', '梅丽尔·斯特里普', '安迪·加西亚', '西莉亚·伊姆里', '欧米德·吉亚李利', '杰拉德·摩纳科', '森尚子', '伊川东吾', '阿纳斯塔西娅·希尔', '苏珊娜·巴克莱德', '乔纳森·戈德史密斯', '凯西·克莱尔', '班尼·安德森', '戴尔·布兰斯顿', '亚历珊德拉·福特']",['妈妈咪呀2 Mamma Mia! Here We Go Again'],"['喜剧', '爱情', '歌舞']",['7.0'],['19382'],[' 英语 / 法语 / 希腊语']
[' 美国'],['丹·福格尔曼'],['117'],"['09', '09']","['奥利维亚·库克', '奥斯卡·伊萨克', '奥利维亚·王尔德', '塞缪尔·杰克逊', '安东尼奥·班德拉斯', '凯特琳·卡迈克尔', '莱娅·科斯塔', '曼迪·帕廷金', '安妮特·贝宁', '杰克·罗宾森', '伊莎贝尔·杜兰特', '费尔南达·安德拉德', '塞尔吉奥·佩里斯-门切塔', '阿莱克斯·莫尔纳', '卢克·朱迪', '费斯·洛根']",['一生 Life Itself'],"['剧情', '爱情']",['7.0'],['540'],[' 英语']
[' 意大利'],['加布里埃莱·穆奇诺'],['105'],['02'],"['斯蒂芬努·阿科西', '卡罗利娜·克雷申蒂尼', '埃琳娜·库奇', '皮耶尔弗兰切斯科·法维诺', '克劳迪亚·杰里尼', '马西莫·吉尼', '萨布里娜·因帕恰托雷', '桑德拉·米洛', '斯特法尼娅·桑德雷利', '瓦莱丽亚·索拉里诺', '吉安马可·托格纳奇', '蒂亚·法蔻']",['完美家庭 A casa tutti bene'],"['剧情', '喜剧', '爱情']",['6.9'],['439'],[' 意大利语']
[' 中国大陆'],['苏伦'],['101'],['05'],"['雷佳音', '佟丽娅', '张衣', '于和伟', '王正佳', '陶虹', '李念', '李光洁', '杨玏', '范明', '徐峥', '杨迪', '方龄', '陈昊']",['超时空同居'],"['喜剧', '爱情', '奇幻']",['6.9'],['367728'],[' 汉语普通话']
[' 日本'],['福田雄一'],['114'],['06'],"['山田孝之', '长泽雅美', '室毅', '胜矢', '仲野太贺', '山崎纮菜', '大和田伸也', '佐藤二朗', '生越千晴', '小宫有纱', '青山美琦', '樱井由纪', '想乃']",['初吻50次 50回目のファーストキス'],"['喜剧', '爱情']",['6.9'],['4802'],[' 日语 / 英语 / 汉语普通话']
[' 日本'],['牛岛新一郎'],['108'],['09'],"['高杉真宙', 'Lynn', '藤井雪代', '内田雄马', '福岛润', '田中敦子', '三木真一郎']",['我想吃掉你的胰脏 君の膵臓をたべたい'],"['爱情', '动画']",['6.9'],['35837'],[' 日语']
[' 印度'],['桑杰·里拉·彭萨里'],['164'],['01'],"['迪皮卡·帕度柯妮', '阿努普瑞雅·戈恩卡', '兰维尔·辛格', '沙希德·卡普尔', '阿娣提·拉奥·希达里', '吉姆·萨伯', '拉萨·默拉德', '夏恩·辛格', '曼吉特·辛格', '帕德曼瓦蒂·拉奥']",['印度艳后 Padmaavat'],"['剧情', '爱情', '历史']",['6.8'],['1666'],[' 印地语']
[' 中国大陆'],"['刘苗苗', '胡维捷']",['96'],['10'],"['马思琪', '罗克旺', '张玲', '张静', '张守盘']",['红花绿叶'],"['剧情', '爱情']",['6.8'],['357'],[' 汉语普通话']
[' 中国大陆 / 法国'],['毕赣'],['138'],"['12', '05']","['汤唯', '黄觉', '张艾嘉', '李鸿其', '陈永忠', '罗飞扬', '曾美慧孜', '段钧豪', '谢理循', '齐溪', '明道', '龙泽治']",['地球最后的夜晚'],"['剧情', '爱情', '悬疑']",['6.8'],['153968'],[' 贵州方言 / 汉语普通话']
[' 日本'],['吉田恵辅'],['137'],['09'],"['安田显', 'ナッツ・シトイ', '河井青叶', '福士诚治', '伊势谷友介', '田中要次', '品川彻', '木野花']",['亲爱的艾琳 愛しのアイリーン'],['爱情'],['6.8'],['373'],[' 日语']
[' 美国'],['杰西·派瑞兹'],['97'],"['01', '08']","['萝丝·拜恩', '伊桑·霍克', '克里斯·奥多德', '梅根·多兹', '博格纳·F·马丁', '欧阳万成']","['赤裸朱丽叶 Juliet, Naked']","['剧情', '喜剧', '爱情', '音乐']",['6.8'],['1575'],[' 英语']
[' 俄罗斯'],['奥列格·特罗费姆'],['113'],"['03', '02']","['阿格拉娅·塔拉索娃', '亚历山大·佩特罗夫', '米洛斯·比柯维奇', '玛丽亚·阿龙诺娃', '瑟妮娅·拉芙洛娃-格林卡', '彦·萨普尼克', '克谢尼娅·拉波波尔特', '维伦·巴比切夫', '帕维尔·迈科夫', '伊琳娜·斯达申鲍姆']",['花滑女王 Лёд'],"['剧情', '爱情', '运动']",['6.8'],['14178'],[' 俄语']
[' 美国'],['巴塔萨·科马库'],['96'],"['12', '06']","['山姆·克拉弗林', '谢琳·伍德蕾', '杰弗瑞·托马斯', '伊丽莎白·霍桑', '格蕾丝·帕尔默', '塔米·阿什克拉夫特', '凯尔·达米拉米安', '露娜·坎贝尔', '扎克·贝雷斯福德', '锡亚莱·吐诺卡']",['惊涛飓浪 Adrift'],"['爱情', '灾难']",['6.8'],['11493'],[' 英语']
[' 法国'],['罗曼·拉古纳 '],['85'],['09'],"['Zéa Duprez', 'Billal Agab', 'Oumaima Lyamouri', 'Nathan le Graciet', 'Rosy Bronner', 'Camille Lignon', 'Charles Bousquet', 'Philippe Gonzales', 'Morgane Ghyselinck', 'Océane Lopez']",['陨星 Les météorites'],"['剧情', '爱情']",['6.7'],['80'],[' 法语']
[' 印度'],['阿南德·雷'],['164'],['12'],"['沙鲁克·汗', '萨尔曼·汗', '卡特莉娜·卡芙', '安努舒卡·莎玛', '希里黛玉', '阿佩·代沃尔', 'Mohammed Zeeshan Ayyub', 'Sophia Arrington', 'Talley LaFlamme', 'Ava Connolly', 'Bill Billions']",['从零开始 ZERO'],"['剧情', '喜剧', '爱情']",['6.7'],['279'],[' 印地语']
[' 中国大陆'],['吴有音'],['117'],['02'],"['赵又廷', '杨子姗']",['南极之恋'],"['爱情', '冒险']",['6.7'],['80068'],[' 汉语普通话']
[' 西班牙'],"['凯撒·埃斯特万·阿伦达', '何塞·埃斯特万·阿伦达']",['96'],['04'],"['哈维尔·苏亚雷伊', '玛利亚·莱昂', 'Juan Carlos Sánchez', '玛丽·帕斯·德萨亚戈', 'Paco Ochoa', 'Roberto Campillo', 'Asencio Salas']",['并非尽头 Sin fin'],"['剧情', '爱情', '科幻']",['6.7'],['70'],[' 西班牙语']
[' 法国'],['路易·加瑞尔'],['75'],"['09', '12']","['路易·加瑞尔', '莱蒂西娅·卡斯塔', '莉莉-罗丝·德普', '达利·本萨拉赫', '亚瑟·伊瓜尔', 'Joseph Engel', 'Diane Courseille', 'Vladislav Galard', 'Bakary Sangaré', 'Kiara Carrière']",['一个忠诚的男人 L&#39;homme fidèle'],"['剧情', '喜剧', '爱情']",['6.7'],['340'],[' 法语']
[' 日本'],['凑未来'],[],['07'],"['花江夏树', '大桥彩香', '水濑祈', '三森铃子', '田所梓', '早见沙织']",['政宗君的复仇 OAD 政宗くんのリベンジ OAD'],"['剧情', '爱情', '动画']",['6.7'],['92'],[' 日语']
[' 中国大陆'],['岩井俊二'],['114'],['11'],"['周迅', '秦昊', '杜江', '张子枫', '邓恩熙', '边天扬', '吴彦姝', '谭卓', '胡歌', '胡昌霖', '李春明', '穆龙', '刘靖宇', '高炳然', '白素娟', '刘思博', '常海波', '李勇', '刘笑语', '赵芙丽', '建圳', '郭德诚', '王靖宇', '孙萍', '李泽宇', '仇硕康', '艺涵', '李昊芳', '王子璇', '王远达', '于建波', '张俊宇']",['你好，之华'],"['剧情', '爱情']",['6.7'],['186625'],[' 汉语普通话']
[' 日本'],['原桂之介'],[],['07'],"['知英', '稻叶友']",['明明是我的人生 私の人生なのに'],"['剧情', '爱情', '音乐']",['6.7'],['207'],[' 日语']
[' 新加坡 Singapore / 日本'],"['Jason Keng-Kwin Chan', 'Cole Christian Lee']",['121'],['03'],"['玛丽·亚马莫托', 'Jason Keng-Kwin Chan', '津嘉山正种']",['冲绳豆腐之恋 Jimami Tofu'],"['剧情', '爱情']",['6.7'],['275'],[' 英语 / 日语']
[' 英国'],['文斯·马塞洛'],['105'],['05'],"['乔伊·金', '乔尔·考特尼', '莫尔纳·维瑟', '莫利·林沃德', 'Nathan Lynn', 'Meganne Young', 'Jacob Elordi', 'Frances Sholto-Douglas', 'Byron Langley', 'Robbie Tucker', 'Jessica Sutton', 'D. David Morin']",['亲吻亭 The Kissing Booth'],"['喜剧', '爱情']",['6.6'],['5530'],[' 英语']
[' 印度'],['阿米特·沙玛'],['135'],['10'],"['阿尤斯曼·库拉纳', '桑亚·玛荷塔', '尼娜·古普塔', '加杰拉杰·饶', '谢巴·查达', '苏雷卡·西克里', '沙杜尔·拉纳', '拉胡尔·特瓦里', '阿伦·卡拉', '阿尔卡·阿明', '马诺·巴克什', '阿尔卡·芭朵拉·卡肖尔', '维米·梅塔']",['喜得千金 Badhaai Ho'],"['剧情', '喜剧', '爱情', '家庭']",['6.6'],['788'],[' 印地语']
[' 美国'],"['罗布·格林伯格', '鲍勃·费希尔']",['112'],['05'],"['安娜·法瑞丝', '伊娃·朗格利亚', '约翰·汉纳', '欧赫尼奥·德尔维斯', '斯薇兹·昆茨', '阿利维亚·阿林·林德', '艾米莉·麦迪森', '加里·切克', '汉娜·诺德伯格', '塞西莉亚·苏亚雷斯', '杰苏斯·欧乔阿', '埃里克·李塞德', '奥马尔·查帕罗', '尼尔斯·霍涅斯卡德']",['落水姻缘 Overboard'],"['喜剧', '爱情']",['6.6'],['2606'],[' 英语']
[' 美国'],['斯科特·斯皮尔'],['91'],['03'],"['贝拉·索恩', '帕特里克·施瓦辛格', '罗伯·里格尔', '奎恩·谢法德', '詹·格里芬', '尼古拉斯·库姆', '提拉·斯考比', '保罗·麦克吉莱恩', '奥斯汀·奥比晶瓦', '盖·克里斯蒂', '艾娃·迪尤赫斯特', '奥黛丽·斯莫尔曼', '杰奎琳·金']",['午夜阳光 Midnight Sun'],"['剧情', '爱情']",['6.6'],['1227'],[' 英语']
[' 意大利'],"['吉安卡洛·丰塔纳', '杰赛普·斯塔西']",['100'],['03'],"['法比奥·德·路易吉', '米莱姆·里昂', '露西娅·奥康', '玛丽娜·罗科', '弗朗西斯科·迪·莱瓦', '苏西·劳德', '卡罗·卢卡·德·鲁杰里', '毛里齐奥·隆巴迪', '爱洛斯·帕尼', '芭芭拉·布薛特', '乔瓦尼·埃斯波西托', '保罗·贝塞加托', '南多·艾琳', '安东内洛·莫雷利']",['把外婆放进冰箱 Metti la Nonna in Freezer'],"['喜剧', '爱情']",['6.6'],['971'],[' 意大利语']
[' 日本'],"['园子温', '山内健司', '太田光', '児玉裕一']",['105'],['04'],"['浅野忠信', '马场富美加', '满岛真之介', '中岛塞娜', '尾野真千子', '稻垣吾郎', '香取慎吾', '草剪刚', '富手麻妙', '神乐坂惠', '野崎萌香', '古馆宽治', '伊藤健太郎']",['臭小子与美丽世界 クソ野郎と美しき世界'],"['动作', '爱情', '科幻']",['6.6'],['339'],[' 日语']
[' 西班牙'],['阿兰查·艾奇瓦莉亚'],['103'],"['04', '05']","['赛依拉·罗梅罗', '罗西·罗德里格斯', '莫雷诺·博尔哈', '拉菲拉·勒恩', 'Carolina Yuste', '安东尼奥·埃雷迪亚', 'Susana Campos', 'Juan José Jiménez', '卢卡斯·埃雷迪亚', 'Jacqueline Jiménez', 'Javier I. Bustamante']",['卡门和罗拉 Carmen y Lola'],"['剧情', '爱情']",['6.6'],['301'],[' 西班牙语']
