,地区,导演,年份,时长,演员,电影名,类型,评分,评论数,语言
19,[' 中国大陆'],['郭德纲'],['2018'],['95'],"['岳云鹏', '吴京', '吴秀波', '井柏然', '林志玲', '王宝强', '大鹏', '吴君如', '李晨', '杜淳', '郑恺', '欧弟', '张国立', '贾乃亮', '张俪', '马苏', '萧敬腾', '汪东城', '于谦', '黄磊', '吴樾', '孙艺洲', '贾玲', '谢依霖', '孟非', '郭麒麟', '谢楠', '王小利', '张晨光', '刘蓓', '孙越']",['祖宗十九代'],"['喜剧', '奇幻']",['4.2'],['78624'],[' 汉语普通话']
49,[' 中国大陆'],"['李欣', '李洋']",['2018'],['98'],"['张若昀', '马思纯', '李现', '刘敏涛', '姜超', '李霄云', '陈芋米', '安笑歌', '吴宥萱']",['奇葩朵朵'],"['喜剧', '爱情']",['4.2'],['8453'],[' 汉语普通话']
12,[' 中国大陆 / 香港'],['郑保瑞'],['2018'],['116'],"['郭富城', '冯绍峰', '赵丽颖', '小沈阳', '罗仲谦', '林志玲', '梁咏琪', '刘涛', '孙伊涵', '苑琼丹', '潘斌龙', '陈雅丽', '施诗']",['西游记女儿国'],"['喜剧', '爱情', '奇幻']",['4.4'],['110422'],[' 汉语普通话']
7,[' 中国大陆'],['吴昱翰'],['2018'],['113'],"['黄才伦', '艾伦', '宋阳', '卢靖姗', '沈腾', '韩彦博', '陈冰', '张镨冉', '王宇', '赵雪', '常远', '王成思', '张琛', '魏玮', '陶亮', '朱微玮', '芦莹', '李海银', '何子君', '高海宝', '刘坤', '钱晨光', '乌日塔', '杨洁', '向斐', '何孟卓', '王野苓', '喜子', '张琳']",['李茶的姑妈'],['喜剧'],['4.6'],['212754'],[' 汉语普通话']
22,[' 中国大陆'],['何念'],['2018'],['96'],"['郭京飞', '迪丽热巴', '大鹏', '包贝尔', '刘芮麟', '王厂长', '张钟仪', '榕榕', '张杨智子']",['21克拉'],"['喜剧', '爱情']",['4.6'],['42263'],[' 汉语普通话']
50,[' 中国大陆'],['刘仪伟'],['2018'],['99'],"['小沈阳', '陈意涵', '吴樾', '连凯', '罗海琼', '李易祥', '朱云峰', '刘仪伟']",['我说的都是真的'],"['喜剧', '动作', '悬疑']",['4.8'],['7388'],[' 汉语普通话']
56,[' 日本'],['河合勇人'],['2018'],['117'],"['中岛健人', '中条彩未', '池间夏海', '岛崎遥香', '岸优太', '内藤大湖']",['伪恋 ニセコイ'],"['喜剧', '爱情']",['4.8'],['221'],[' 日语']
17,[' 中国大陆'],['李昕芸'],['2018'],['93'],"['王千源', '袁姗姗', '刘桦', '周游', '周云鹏', '张锦程', '沈腾']",['龙虾刑警'],"['喜剧', '动作', '犯罪']",['4.9'],['47169'],[' 汉语普通话']
6,[' 中国大陆 / 香港'],['许诚毅'],['2018'],['110'],"['梁朝伟', '白百何', '井柏然', '李宇春', '杨祐宁', '大鹏', '吴君如', '曾志伟', '黄磊', '柳岩', '吴莫愁', '伍嘉成', '赵磊', '谷嘉诚', '彭楚粤', '陈泽希', '郭子凡', '肖战', '焉栩嘉', '夏之光', '姜超', '娄艺潇', '张俪']",['捉妖记2'],"['喜剧', '奇幻']",['5.0'],['217998'],[' 汉语普通话']
28,[' 中国大陆 / 香港'],['阚家伟'],['2018'],['100'],"['甄子丹', '陈乔恩', '喻亢', '骆明劼', '汤君慈', '汤君耀', '李靖筠', '刘朝健', '林秋楠', '云千千', '林嘉华', '张坚庭', '骆应钧', '李枫', '欧阳伟豪', '楼南光', '张文杰']",['大师兄 大師兄'],"['喜剧', '动作']",['5.1'],['27282'],[' 粤语']
53,[' 泰国'],['维塔亚·东俞扬'],['2018'],['123'],"['桑尼·苏瓦美塔农', '尤拉萨雅·斯帕邦德', '尼查坤·抔勒威查固', '安楚义昂·布阿嘎育', '婵査勒姆·曼纳萨朋']",['把哥哥退货可以吗？ น้อง.พี่.ที่รัก'],"['喜剧', '爱情']",['5.3'],['4358'],[' 泰语 / 日语 / 英语']
32,[' 法国'],['弗兰克·盖思堂彼得'],['2018'],['100'],"['弗兰克·盖思堂彼得', '马利克·班泽拉', '伯纳尔·法西', '萨尔瓦托雷·埃斯波西托', '萨巴纳·奥扎尼', '爱德华·蒙多特', '朗齐·贝迪亚', '茂萨·马斯克里', '夏洛特·加布里斯']",['的士速递5 Taxi 5'],"['喜剧', '动作', '犯罪']",['5.4'],['19270'],[' 法语 / 意大利语']
38,[' 美国 / 印度 / 加拿大'],['伊莱·罗斯'],['2018'],['104'],"['杰克·布莱克', '凯特·布兰切特', '欧文·瓦卡罗', '凯尔·麦克拉克伦', '芮妮·戈兹贝里', '考林·加普', '桑尼·苏尔季克', '洛伦扎·伊佐', '布拉克斯顿·比肯', 'Vanessa Anne Williams', '查尔斯·格林', ""De'Jon Watts"", '艾伦·比尔纳', 'Christian Calloway', '伊莱·罗斯', 'Anna Chuancheun', '德梅特里·兰德尔', '佩拉·米德尔顿']",['滴答屋 The House with a Clock in its Walls'],"['喜剧', '惊悚', '奇幻', '冒险']",['5.5'],['13857'],[' 英语']
55,[' 中国大陆'],['柯孟融'],['2018'],['106'],"['董子健', '钟楚曦', '春夏', '袁福福', '靳锦', '尹雨航', '吴昱瑶', '刘梦梦', '郗婧妍']",['脱单告急'],"['喜剧', '爱情']",['5.6'],['10678'],[' 汉语普通话']
34,[' 印度'],['维贾伊·克利须那·阿查里雅'],['2018'],['164'],"['阿米尔·汗', '卡特莉娜·卡芙', '阿米达普·巴强', '劳埃德·欧文', '阿明·阿卜杜勒·奎德', '法缇玛·萨那·纱卡', '洛尼特·罗伊', '杰奇·史洛夫', '谢恩·约翰·克鲁格', '巴拉特·巴蒂', '曼吉特·辛格', '乔·阿泽帕迪', '穆罕默德·齐尚·艾布', '瑟仁德·帕尔', '沙棘·乔杜里', '罗曼·扬科维奇']",['印度暴徒 Thugs of Hindostan'],"['喜剧', '动作', '冒险']",['5.9'],['19871'],[' 印地语']
20,[' 美国'],['朱浩伟'],['2018'],['121'],"['吴恬敏', '亨利·戈尔丁', '杨紫琼', '嘉玛·陈', '奥卡菲娜', '卢燕', '岑勇康', '郑肯', '水野索诺娅', '吴育刚', '欧阳万成', '钱信伊', '瑞米·海依', '尼科·桑托斯', '陆思敬', '苏慧敏', '方展发', '谢宛谕', '维多利亚·洛克', '许优美', '郑花如', '许静雯', '卡尔文·王', '陈琼华', '刘佳镁', '陈美廪', '内万·科伊特', '阿曼达·埃文斯', '彼得·霍奇森', '安德斯·塔格', '丹尼尔·詹金斯', '彼得·卡罗尔', '黛博拉·杨', '查尔斯·格朗斯', '杰西卡·加莱蒂', 'Swee Huat Teo', '罗尼·纪', 'Isaac Boon Chuon Lee', '罗杰·谢克', 'Lee Zhi Jian', 'Lee Jun Wen', '拉塞尔·黄', '马尔库斯·莫', '杰瑞卡·黎', '乔·翁', '陈胤希', '德尔菲诺润二', 'Beatrice Chein', 'Tan En Yu', 'Tan En Dong', '姬丝·阿奎诺', 'Lucinda Lew', '黄苏珊', 'Tumurbaatar Enkhtungalag', '木下众平', '吉娜·格莱尼斯', '凯文·关', '斯蒂芬妮·欧阳', 'Leong Chun Chong', 'Ho Yan Xi', '兰斯·埃明格', '卡兰比尔·亨达尔', '斯蒂芬·杰克', '纪宝珠']",['摘金奇缘 Crazy Rich Asians'],"['喜剧', '爱情']",['6.1'],['77606'],[' 英语 / 汉语普通话 / 粤语']
54,[' 英国 / 法国 / 美国'],['尼克·帕克'],['2018'],['89'],"['汤姆·希德勒斯顿', '埃迪·雷德梅恩', '麦茜·威廉姆斯', '蒂莫西·斯波', '理查德·艾欧阿德', '马克·威廉姆斯', '尼克·帕克', '米瑞安·玛格莱斯', '罗伯·布莱顿', '约翰尼·维加斯', '凯万·诺瓦克', '瑟莉娜·格里菲斯', '西蒙·格林诺', '吉娜·亚谢尔', '卢克·沃尔顿', '凯文·马塔迪恩', '理查德·韦伯']",['无敌原始人 Early Man'],"['喜剧', '动画', '冒险']",['6.2'],['5010'],[' 英语']
24,[' 美国 / 加拿大'],['苏珊娜·福格尔'],['2018'],['117'],"['米拉·库尼斯', '凯特·麦克金农', '贾斯汀·塞洛克斯', '萨姆·修汉', '薇尔玛·斯泽克斯', '哈桑·明哈杰', '凯文·亚当斯', '吉莲·安德森', '伊万娜·萨赫诺', '简·库丁', '保罗·雷瑟', '弗雷德·迈拉麦德', '詹姆斯·弗雷特', '卡罗琳·皮克尔斯', '贾斯婷·瓦希伯格', '汤姆·斯托顿', '罗德里克·希尔']",['我的间谍前男友 The Spy Who Dumped Me'],"['喜剧', '动作']",['6.2'],['40878'],[' 英语 / 俄语 / 法语']
37,[' 法国 / 中国大陆 / 日本 / 美国'],"['亚罗·切尼', '斯科特·摩西尔']",['2018'],['86'],"['本尼迪克特·康伯巴奇', '卡梅伦·丝蕾', '拉什达·琼斯', '法瑞尔·威廉姆斯', '特里斯坦·奥哈尔', '基南·汤普森', '山姆·拉瓦尼诺', '雷蒙·汉密尔顿', '安吉拉·兰斯伯瑞', '斯嘉丽·艾斯特维兹', '迈克尔·贝亚蒂', '罗里·艾伦', '卡特·海斯汀斯', '卡洛斯·阿拉斯拉奇', '约翰·卡西尔', '凯茜·卡瓦蒂妮', '丹尼·曼恩', '杰里米·马克斯韦尔', '汤森·科尔曼', '斯科特·摩西尔', '梅里·康德伦', '拉瑞恩·纽曼', '布莱恩·T·德莱尼', '约翰·德米塔', '比尔·法玛尔', '乔尔·斯维唐', '亚伦·福尔斯', '明迪·斯特林', '塔拉·斯特朗', '杰斯·哈梅尔', '雷吉纳·托芬', '吉姆·瓦德']",['绿毛怪格林奇 The Grinch'],"['喜剧', '动画', '奇幻']",['6.2'],['8079'],[' 英语']
11,[' 法国 / 美国 / 英国'],['大卫·科尔'],['2018'],['89'],"['罗温·艾金森', '本·米勒', '欧嘉·柯瑞兰寇', '杰克·莱西', '艾玛·汤普森', '米兰达·亨妮莎', '亚当·詹姆斯', '萨曼莎·罗素', '大卫·穆梅尼', '通恰伊·古奈什', '梶冈润一', '埃迪·奥康奈尔', '尼克·欧文福特', '马修·比尔德']",['憨豆特工3 Johnny English Strikes Again'],"['喜剧', '动作', '冒险']",['6.4'],['58465'],[' 英语']
31,[' 美国'],['查尔斯·斯通三世'],['2018'],['103'],"['凯里·欧文', '里尔·莱尔·哈瓦瑞', '沙奎尔·奥尼尔', '克里斯·韦伯', '雷吉·米勒', '内特·罗宾逊', '丽萨·莱斯利', '埃丽卡·阿什', '蒂凡尼·哈迪斯', '尼克·克罗尔', '迈克·艾普斯', 'J·B·斯穆夫', '亚当·拉扎尔-怀特', '比尔·沃尔顿', '乔治·格文', '史蒂夫·纳什', '迪肯贝·穆托姆博', '宁宁·利克斯', '特伦斯·罗斯摩尔', '德韦恩·博伊德', '以利亚·埃弗雷特', '盖奇·劳森']",['德鲁大叔 Uncle Drew'],"['喜剧', '运动']",['6.4'],['18787'],[' 英语']
44,[' 英国'],['曼迪·弗莱彻'],['2018'],['95'],"['比蒂·埃德蒙森', '艾德·斯克林', '米兰卡·布鲁克斯', '杰玛·琼斯', '切瑞·朗吉', '艾米丽·阿塔克', '彼得·戴维森', '艾米莉亚·琼斯', '珍妮弗·桑德斯', '阿德里安·斯卡伯勒', '伯纳德·克理宾斯']",['我的冤家是条狗 Patrick'],"['喜剧', '家庭']",['6.4'],['7318'],[' 英语']
1,[' 中国大陆'],"['闫非', '彭大魔']",['2018'],['118'],"['沈腾', '宋芸桦', '张一鸣', '张晨光', '常远', '魏翔', '赵自强', '九孔', '李立群', '王成思', '徐冬冬', '艾伦', '杨皓宇', '黄才伦', '王力宏', '包贝尔', '郎咸平', '张绍刚', '杨文哲', '陶亮', '王赞', '黄杨', '刘鉴', '杨沅翰', '林炳宝', '骆佳', '陈昊明', '臧一人']",['西虹市首富'],['喜剧'],['6.5'],['660236'],[' 汉语普通话']
52,[' 美国'],['杰夫·汤姆西奇'],['2018'],['100'],"['杰瑞米·雷纳', '乔恩·哈姆', '艾德·赫尔姆斯', '安娜贝拉·沃丽丝', '艾拉·菲舍尔', '拉什达·琼斯', '莱丝莉·比伯', '杰克·约翰逊', '布莱恩·丹内利', '汉尼拔·布勒斯', '塞巴斯蒂安·马尼斯科', '诺拉·邓恩', '梅丽莎·乐爱伦', '史蒂夫·伯格']",['抓人游戏 Tag'],['喜剧'],['6.6'],['9050'],[' 英语']
13,[' 美国'],['盖瑞·罗斯'],['2018'],['110'],"['桑德拉·布洛克', '凯特·布兰切特', '安妮·海瑟薇', '海伦娜·伯翰·卡特', '蕾哈娜', '莎拉·保罗森', '敏迪·卡灵', '奥卡菲娜', '詹姆斯·柯登', '理查德·阿米蒂奇', '格里芬·邓恩', '迪德尔·古德温', '丹尼埃拉·拉贝尼', '埃利奥特·古尔德', '夏洛特·柯克', '达科塔·范宁', '理查德·罗比查乌克斯', '达米安·杨', '戈登·格里克', '凯特琳·梅纳', '詹姆斯·比贝里', '香农·弗雷尔', '康纳尔·多诺万', '凯文·布朗', '马尔洛·托马斯', '丹娜·爱薇', '玛丽·路易丝·威尔逊', '伊丽莎白·阿什利', '凯蒂·霍尔姆斯', '肯多尔·詹纳', '凯莉·詹娜', '金·卡戴珊']",['瞒天过海：美人计 Ocean&#39;s Eight'],"['喜剧', '犯罪']",['6.7'],['156709'],[' 英语 / 印地语 / 法语 / 德语 / 汉语普通话']
2,[' 中国大陆'],['陈思诚'],['2018'],['121'],"['王宝强', '刘昊然', '肖央', '刘承羽', '尚语贤', '王迅', '妻夫木聪', '迈克尔·皮特', '白灵', '元华', '曾江', '王成思', '杨金赐', '范湉湉', '佟丽娅', '陈思诚']",['唐人街探案2'],"['喜剧', '动作', '悬疑', '犯罪']",['6.7'],['578904'],[' 汉语普通话']
16,[' 美国'],['格恩迪·塔塔科夫斯基'],['2018'],['98'],"['亚当·桑德勒', '凯瑟琳·哈恩', '史蒂夫·布西密', '赛琳娜·戈麦斯', '阿什·布林克夫', '梅尔·布鲁克斯', '科甘-迈克尔·凯', '安迪·萨姆伯格', '法兰·德瑞雪', '大卫·斯佩德', '凯文·詹姆斯', '莫莉·香侬', '格恩迪·塔塔科夫斯基', '乔·怀特', '克莉丝汀·泰根', '乔·乔纳斯', '吉姆·加菲根']",['精灵旅社3：疯狂假期 Hotel Transylvania 3: Summer Vacation'],"['喜剧', '动画', '奇幻']",['6.7'],['79237'],[' 英语']
45,[' 中国大陆'],"['丁亮', '林汇达']",['2018'],['89'],"['张伟', '张秉君', '谭笑']",['熊出没·变形记'],"['喜剧', '动画', '冒险']",['6.7'],['11095'],[' 汉语普通话']
4,[' 中国大陆'],['郑芬芬'],['2018'],['115'],"['张子枫', '彭昱畅', '赵今麦', '孙泽源', '周翊然', '刘冠毅', '姜宏波', '徐光宇']",['快把我哥带走'],"['喜剧', '奇幻']",['6.8'],['232448'],[' 汉语普通话']
3,[' 中国大陆'],['苏伦'],['2018'],['101'],"['雷佳音', '佟丽娅', '张衣', '于和伟', '王正佳', '陶虹', '李念', '李光洁', '杨玏', '范明', '徐峥', '杨迪', '方龄', '陈昊']",['超时空同居'],"['喜剧', '爱情', '奇幻']",['6.9'],['367159'],[' 汉语普通话']
41,[' 英国 / 美国'],['欧·帕克'],['2018'],['114'],"['莉莉·詹姆斯', '阿曼达·塞弗里德', '朱丽·沃特斯', '克里斯汀·芭伦斯基', '皮尔斯·布鲁斯南', '斯特兰·斯卡斯加德', '科林·费尔斯', '多米尼克·库珀', '杰瑞米·艾文', '亚历克萨·戴维斯', '杰西卡·基南·温', '乔什·迪伦', '休·斯金纳', '雪儿', '梅丽尔·斯特里普', '安迪·加西亚', '西莉亚·伊姆里', '欧米德·吉亚李利', '杰拉德·摩纳科', '森尚子', '伊川东吾', '阿纳斯塔西娅·希尔', '苏珊娜·巴克莱德', '乔纳森·戈德史密斯', '凯西·克莱尔', '班尼·安德森', '戴尔·布兰斯顿', '亚历珊德拉·福特']",['妈妈咪呀2 Mamma Mia! Here We Go Again'],"['喜剧', '爱情', '歌舞']",['7.0'],['19329'],[' 英语 / 法语 / 希腊语']
39,[' 中国大陆 / 美国'],"['赵锐', '克里斯托弗·詹金斯']",['2018'],['90'],"['赵路', '武皓栋', '殷筱瑜', '金蝉妃', '童自荣', '吴磊', '赵乾景', '李传缨', '姜玉玲', '曹真', '王肖兵']",['妈妈咪鸭'],"['喜剧', '动画', '家庭', '冒险']",['7.1'],['16831'],[' 汉语普通话 / 英语']
36,[' 美国'],"['约翰·弗朗西斯·戴利', '乔纳森·M·戈尔茨坦']",['2018'],['100'],"['杰森·贝特曼', '瑞秋·麦克亚当斯', '凯尔·钱德勒', ' 莎朗·豪根', '比利·马格努森', '拉蒙尼·莫里斯', '凯莉·班伯里', '杰西·普莱蒙', '迈克尔·C·豪尔', '丹尼·赫斯顿', '切尔西·帕瑞蒂', '卡米利·陈', '泽瑞克·威廉姆斯', '约书亚·米克尔', 'R·F·戴利']",['游戏之夜 Game Night'],"['喜剧', '悬疑', '犯罪']",['7.1'],['38247'],[' 英语']
21,[' 美国 / 英国 / 澳大利亚'],['威尔·古勒'],['2018'],['95'],"['詹姆斯·柯登', '多姆纳尔·格里森', '萝丝·拜恩', '伊丽莎白·德比茨基', '玛格特·罗比', '黛西·雷德利', '科林·穆迪', '山姆·尼尔', '希雅', '伊文·莱斯利', '费萨尔·巴齐', '克里斯蒂安·加扎尔', '玛丽安娜·琼-巴普蒂斯特', '加雷斯·戴维斯', '山姆·哈夫特', '萨莎·霍勒', '娜塔丽·朱', '特伦尼娅·爱德华兹', '费利克斯·威廉森', '许明珠', '布莱恩·布朗', '蕾切尔·沃德', '大卫·文翰', '威尔·赖歇尔特']",['比得兔 Peter Rabbit'],"['喜剧', '动画', '冒险']",['7.1'],['68646'],[' 英语']
35,[' 丹麦 / 法国 / 德国 / 瑞典'],['拉斯·冯·提尔'],['2018'],['152'],"['马特·狄龙', '布鲁诺·甘茨', '乌玛·瑟曼', '希芳·法隆', '苏菲·格拉宝', '丽莉·克亚芙', '杰瑞米·戴维斯', '爱德华·斯皮伊尔斯', '大卫·拜利', '刘智泰']",['此房是我造 The House That Jack Built'],"['喜剧', '惊悚', '犯罪']",['7.3'],['37676'],[' 英语 / 德语 / 意大利语']
5,[' 美国'],['大卫·雷奇'],['2018'],['119'],"['瑞恩·雷诺兹', '乔什·布洛林', '朱利安·迪尼森', '斯蒂芬·卡皮契奇', '莎姬·贝兹', 'T·J·米勒', '莱斯利·格塞斯', '卡兰·索尼', '布里安娜·希德布兰德', '莫蕾娜·巴卡琳', '杰克·凯西', '埃迪·马森', '忽那汐里', '兰德尔·瑞德', '尼古莱·维切尔', '赛尔·哈里斯', '罗伯·德兰尼', '刘易斯·谭', '比尔·斯卡斯加德', '泰瑞·克鲁斯', '布拉德·皮特', '罗伯特·梅耶', '艾伦·图代克', '马特·达蒙', '海莉·塞尔斯', '麦克·多普德', '卢克·勒斯勒尔', '亨特·狄龙', '大卫·雷奇', '山姆·哈格雷夫', '尼古拉斯·霍尔特']",['死侍2：我爱我家 Deadpool 2'],"['喜剧', '动作', '科幻', '冒险']",['7.3'],['283502'],[' 英语']
25,[' 日本'],['福田雄一'],['2018'],['135'],"['小栗旬', '菅田将晖', '桥本环奈', '柳乐优弥', '吉泽亮', '三浦春马', '洼田正孝', '室毅', '长泽雅美', '冈田将生', '木村绿子', '佐藤二朗', '中村勘九郎', '堂本刚', '堤真一', '胜地凉', '夏菜', '户塚纯贵', '立木文彦']",['银魂2 銀魂2 掟は破るためにこそある'],"['喜剧', '动作', '冒险']",['7.4'],['22124'],[' 日语']
33,[' 美国'],"['凯瑞·柯克帕特里克', '杰森·雷西格']",['2018'],['96'],"['查宁·塔图姆', '詹姆斯·柯登', '赞达亚', '勒布朗·詹姆斯', '科曼', '吉娜·罗德里格兹', '丹尼·德维托', '吉米·塔特罗', '雅拉·沙希迪', '伊利·亨利']",['雪怪大冒险 Smallfoot'],"['喜剧', '动画', '歌舞', '冒险']",['7.4'],['17176'],[' 英语']
47,[' 日本'],['山田洋次'],['2018'],['123'],"['桥爪功', '吉行和子', '西村雅彦', '夏川结衣', '中岛朋子', '林家正蔵', '妻夫木聪', '苍井优', '藤山扇治郎', '广冈由里子', '北山雅康', '大沼柚希', '小林飒', '小川绘莉', '徳永雄辉', '小林稔侍', '风吹淳', '木场胜己', '立川志らく', '笹野高史', '笑福亭鹤瓶']",['家族之苦3 妻よ薔薇のように 家族はつらいよIII'],"['喜剧', '家庭']",['7.9'],['10509'],[' 日语']
9,[' 美国'],['布拉德·伯德'],['2018'],['118'],"['格雷格·T·尼尔森', '霍利·亨特', '莎拉·沃威尔', '赫克·米尔纳', '伊莱·富西尔', '凯瑟琳·基纳', '塞缪尔·杰克逊', '伊莎贝拉·罗西里尼', '鲍勃·奥登科克', '布拉德·伯德', '索菲亚·布什', '乔纳森·班克斯', '约翰·拉岑贝格', '金伯利·阿代尔·克拉克', '托亚·特纳']",['超人总动员2 Incredibles 2'],"['喜剧', '动作', '动画', '冒险']",['7.9'],['177728'],[' 英语']
43,[' 美国'],['马克·福斯特'],['2018'],['104'],"['伊万·麦克格雷格', '海莉·阿特维尔', '勃朗特·卡迈克尔', '马克·加蒂斯', '奥利弗·福德·戴维斯', '阿德里安·斯卡伯勒', '罗杰·阿什顿-格里菲斯', '阿曼达·劳伦斯', '凯蒂·卡迈克尔', '特里斯坦·斯特罗克', '保罗·查希迪', '迈克尔·吉恩', '舒雅德·法瑞斯', '马特·贝里', '西蒙·法纳比', '麦肯锡·克鲁克', '吉姆·库宁斯', '布拉德·加内特', '尼克·穆罕默德', '彼得·卡帕尔迪', '苏菲·奥康内多', '托比·琼斯', '李·阿斯奎斯-柯', '罗伊·贝克', '金塔雷·贝尼奥拉维特', '贝恩·科拉科', '托马斯·派登', '库姆德·潘特', '理查德·谢尔曼', '彼得·辛格', '卡罗尔·斯蒂尔', '艾薇·维']",['克里斯托弗·罗宾 Christopher Robin'],"['喜剧', '动画', '冒险']",['8.0'],['21654'],[' 英语']
8,[' 美国'],"['菲尔·约翰斯顿', '瑞奇·摩尔']",['2018'],['112'],"['约翰·C·赖利', '萨拉·西尔弗曼', '盖尔·加朵', '塔拉吉·P·汉森', '杰克·麦克布瑞尔', '简·林奇', '艾伦·图代克', '阿尔弗雷德·莫里纳', '艾德·奥尼尔', '肖恩·吉布朗尼', '弗卢拉·博格', '蒂莫西·西蒙斯', '黄阿丽', '韩秘书·布雷克', '葛洛泽尔·格林', '瑞贝卡·薇索基', '山姆·理查森', '雅布其·杨-怀特', '莫里斯·拉马奇', '梅丽莎·维拉斯诺', '凯蒂·洛斯', '贾米·埃曼', '霍拉提奥·桑斯', '亚历克斯·莫法特', '琼·斯奎布', '德拉·萨巴', '菲尔·约翰斯顿', '约翰·迪·玛吉欧', '瑞奇·摩尔', '科琳·巴林杰', '达尼·费尔南德斯', '蒂芙妮·赫雷拉', '阿娜·奥缇兹', '迪安娜·阿格隆', '杰森·曼兹沃克斯', '雷蒙德·S·佩尔西', '伏霞', '罗杰·克莱格·史密斯', '蒂姆·艾伦', '布拉德·加内特', '安东尼·丹尼尔斯', '科里·伯顿', '范·迪塞尔', '维韦卡·波林', '迈克·吉亚奇诺', '凯文·迪特斯', '尼可·斯彻金格', '丹·雷诺斯', '艾琳·贝达', '克里斯汀·贝尔', '裘蒂·班森', '奥丽伊·卡瓦洛', '詹妮弗·黑尔', '凯特·希金斯', '琳达·拉金', '凯莉·麦克唐纳', '伊迪娜·门泽尔', '曼迪·摩尔', '佩吉·奥哈拉', '帕米拉·里本', '阿尼卡·诺尼·罗斯', '温明娜', '珍妮卡·贝尔格雷', '比尔·哈德尔']",['无敌破坏王2：大闹互联网 Ralph Breaks the Internet'],"['喜剧', '动画', '奇幻', '冒险']",['8.1'],['231189'],[' 英语']
