地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 日本'],[],['75'],['12'],['松重丰'],['孤独的美食家除夕SP：京都・名古屋出差篇 孤独のグルメ 2018大晦日スペシャル'],['剧情'],['8.8'],['2920'],[' 日语']
[' 日本'],['是枝裕和'],['117'],"['08', '05', '06']","['中川雅也', '安藤樱', '松冈茉优', '城桧吏', '佐佐木美结', '树木希林', '绪形直人', '池松壮亮', '森口瑶子', '山田裕贵', '片山萌美', '柄本明', '高良健吾', '池胁千鹤']",['小偷家族 万引き家族'],"['剧情', '家庭', '犯罪']",['8.7'],['413783'],[' 日语']
[' 英国 / 美国'],['布莱恩·辛格'],['135'],['11'],"['拉米·马雷克', '本·哈迪', '约瑟夫·梅泽罗', '格威利姆·李', '艾伦·里奇', '露西·宝通', '艾丹·吉伦', '汤姆·霍兰德', '麦克·梅尔斯', '阿隆·麦克卡斯克', '梅内卡·达斯', '迪基·博', '蒂姆· 普莱斯特', '杰克·罗思', '马克斯·班内特', '基兰·哈德卡斯托', '罗斯·格林', '布鲁斯·麦克金伦', '米歇尔·邓肯', '马特·格林伍德', '罗茜·本杰明', '约翰·奥特曼', '詹姆斯·华莱士', '文森特·阿德里安', '拉斯科·阿特金斯', '乔纳森·奇塔姆', '迈克尔·科布', '耶稣·加洛', '亚当·兰伯特', '豪尔赫·莱昂·马丁内斯', '杰森· 莱恩斯', '伊斯雷尔·鲁兹']",['波西米亚狂想曲 Bohemian Rhapsody'],"['剧情', '音乐', '传记']",['8.7'],['287996'],[' 英语']
[' 台湾'],"['徐誉庭', '许智彦']",['100'],"['04', '11']","['邱泽', '谢盈萱', '陈如山', '黄圣球', '周洺甫', '梁正群', '杨丽音', '安哲', '高隽雅', '吴定谦', '禾语辰', '钟欣凌', '万芳', '高爱伦']",['谁先爱上他的 誰先愛上他的'],"['剧情', '喜剧', '同性']",['8.6'],['168121'],[' 汉语普通话']
[' 美国 / 俄罗斯'],['阿尼什·查甘蒂'],['102'],"['12', '01', '08']","['约翰·赵', '米切尔·拉', '黛博拉·梅辛', '约瑟夫·李', '萨拉·米博·孙', '亚历克丝·杰恩·高', '刘玥辰', '刘卡雅', '多米尼克·霍夫曼', '西尔维亚·米纳西安', '梅丽莎·迪斯尼', '康纳·麦克雷斯', '科林·伍德尔', '约瑟夫·约翰·谢尔勒', '阿什丽·艾德纳', '考特尼·劳伦·卡明斯', '托马斯·巴布萨卡', '朱莉·内桑森', '罗伊·阿布拉姆森', '盖奇·比尔托福', '肖恩·奥布赖恩', '瑞克·萨拉比亚', '布拉德·阿布瑞尔', '加布里埃尔·D·安吉尔']",['网络谜踪 Searching'],"['剧情', '悬疑', '惊悚', '犯罪']",['8.6'],['285614'],[' 英语']
[' 意大利 / 瑞士 / 法国 / 德国'],['阿莉切·罗尔瓦赫尔'],['127'],"['05', '05']","['阿德里亚诺·塔尔迪奥洛', '阿涅塞·格拉齐亚尼', '卢卡·奇科瓦尼', '阿尔巴·罗尔瓦赫尔', '塞尔希·洛佩斯', '纳塔利诺·巴拉索', '托马索·拉尼奥', '尼可莱塔·布拉斯基', '达里亚·帕斯卡·阿托利尼', '达维德·登奇', '帕斯夸丽纳·斯昆恰']",['幸福的拉扎罗 Lazzaro felice'],"['剧情', '奇幻']",['8.6'],['59145'],[' 意大利语']
[' 日本'],['新房昭之'],['148'],['11'],"['神谷浩史', '斋藤千和', '加藤英美里', '泽城美雪', '花泽香菜', '堀江由衣', '喜多村英梨', '井口裕香', '早见沙织', '井上麻里奈', '坂本真绫', '水桥香织', '根谷美智子']",['续·终物语 続・終物語'],"['剧情', '动画', '奇幻']",['8.6'],['1151'],[' 日语']
[' 德国 / 意大利'],['弗洛里安·亨克尔·冯·多纳斯马尔克'],['189'],"['09', '10']","['汤姆·希林', '塞巴斯蒂安·科赫', '葆拉·贝尔', '莎斯琪亚·罗森道尔', '奥利弗·马苏奇', '叶甫根尼·希迪金', '马克·扎克', '乌尔里克·C·扎勒', '巴斯蒂安·特罗斯特', '汉斯-尤韦·鲍尔', '汉诺·科夫勒', '辛纳克·勋纳曼', '詹妮特·海因', '乔切·舒托夫', '约翰娜·加斯多夫', '弗罗里安·巴西奥罗麦', '本·贝克']",['无主之作 Werk ohne Autor'],['剧情'],['8.6'],['21864'],[' 德语 / 俄语']
[' 日本'],['山田尚子'],['90'],['04'],"['种崎敦美', '东山奈央', '本田望结', '藤村鼓乃美', '山冈百合', '杉浦诗织', '黑泽朋世', '朝井彩加', '丰田萌绘', '安济知佳', '桑岛法子', '中村悠一', '樱井孝宏']",['利兹与青鸟 リズと青い鳥'],"['剧情', '动画', '音乐']",['8.6'],['12438'],[' 日语']
[' 韩国'],['尹钟彬'],['137'],"['05', '08']","['黄政民', '李星民', '赵震雄', '朱智勋']",['特工 공작'],['剧情'],['8.5'],['81151'],[' 韩语 / 汉语普通话 / 日语']
[' 澳大利亚 / 美国 / 印度'],['安东尼·马拉斯'],['123'],"['09', '10']","['艾米·汉莫', '纳赞宁·波妮阿蒂', '戴夫·帕特尔', '詹森·艾萨克', '阿努潘·凯尔', '刘承羽', '安格斯·麦克拉伦', '萨钦·乔伯', '蒂尔达·格哈姆-哈维', '维品·沙尔马', '阿布罗伊·辛格', '迪维亚·阿妮', '桑迪普·博雅卡', '齐尼亚·斯塔尔']",['孟买酒店 Hotel Mumbai'],"['剧情', '惊悚', '历史']",['8.4'],['25342'],[' 英语 / 印地语 / 旁遮普语 / 希腊语 / 俄语 / 阿拉伯语 / 乌尔都语 / 波斯语']
[' 俄罗斯'],['Igor Marchenko'],[],"['01(俄罗斯)"">2018']","['伊格·克里普诺夫', 'Svetlana Levicheva', 'Maxim Lagashkin']",['手 РУКА'],['剧情'],['8.4'],['155'],[' 俄语']
[' 德国'],['拉斯·克劳梅'],['111'],['03'],"['乔纳斯·达斯勒', '汤姆·格兰门兹', '米夏埃尔·圭斯德克', '罗夫·凯尼斯', '布尔格哈特·克劳斯纳', '莱娜·克棱克', '弗洛里安·卢卡斯', '伦纳德·施彻', '戈茨·舒伯特', '耶迪斯·特里贝尔', '卡莉娜·N.维斯', '罗纳尔德·策尔费尔德']",['沉默的教室 Das schweigende Klassenzimmer'],"['剧情', '历史']",['8.4'],['11057'],[' 德语']
[' 德国'],['米夏埃尔·赫尔比希'],['125'],['09'],"['弗莱德里奇·穆克', '卡罗利妮·舒赫', '大卫·克劳斯', '艾丽西娅·冯·里特贝格', '托马斯·克莱舒曼', '乔纳斯·霍登里德尔', '蒂尔曼·多布勒', '克里斯蒂安·内特', '罗纳德·库克利斯', '塞巴斯蒂安·胡克', '乌尔里奇·布兰德霍夫', '柏恩德·麦克·莱德', '凯·伊沃·保利兹', '贝恩德·斯特格曼', '安婕·特拉乌']",['气球 Ballon'],"['剧情', '惊悚', '历史']",['8.4'],['14445'],[' 德语 / 英语']
[' 台湾'],['許哲瑜 Hsu Che-yu'],['40'],[],[],['穿颅透写'],"['剧情', '动画']",['8.3'],['82'],[' 汉语普通话 / 台语']
[' 日本'],['松本佳奈'],[],['01'],"['中井贵一', '波瑠']",['女儿的结婚 娘の結婚'],['剧情'],['8.3'],['398'],[' 日语']
[' 意大利 / 阿尔巴尼亚 / 阿根廷'],['保罗·祖卡'],['103'],[],"['Jacopo CULLIN', 'Stefano FRESI', '弗朗西斯科·潘诺菲诺', 'Benito URGU']",['买月亮的人 The Man Who Bought the Moon'],['剧情'],['8.3'],['171'],[' 意大利语 / 英语']
[' 日本'],['大根仁'],['119'],['08'],"['筱原凉子', '广濑铃', '板谷由夏', '小池荣子', '友坂理惠', '渡边直美', '池田依来沙', '山本舞香', '野田美櫻', '田边桃子', '富田望生', '三浦春马', '中川雅也', '新井浩文', '矢本悠马']",['阳光姐妹淘 SUNNY 強い気持ち・強い愛'],"['剧情', '喜剧', '歌舞']",['8.3'],['17735'],[' 日语']
[' 日本'],['加藤敏幸'],[],['07'],"['櫻井孝宏', '种崎敦美', '間島淳司']",['岸边露伴一动不动 六壁坂 岸辺露伴は動かない 六壁坂'],"['剧情', '动画', '惊悚']",['8.3'],['356'],[' 日语']
[' 日本'],['冲田修一'],['99'],"['04', '05']","['山崎努', '树木希林', '加濑亮', '吉村界人', '光石研', '青木崇高', '吹越满']",['有熊谷守一在的地方 モリのいる場所'],['剧情'],['8.3'],['10506'],[' 日语']
[' 香港'],['陈小娟'],['112'],['11'],"['黄秋生', '姬素·孔尚治', '叶童', '李灿森', '黄定谦']",['沦落人 淪落人'],['剧情'],['8.3'],['1408'],[' 粤语']
[' 墨西哥 / 美国'],['阿方索·卡隆'],['135'],"['08', '12']","['雅利扎·阿巴里西奥', '玛丽娜·德·塔维拉', '迭戈·科蒂娜·奥特里', '卡洛斯·佩拉尔塔', '马科·格拉夫', '丹妮拉·德米萨', '南茜·加西亚', '维罗妮卡·加西亚', '安迪·科特斯', '费尔南多·格雷迪亚加', '豪尔赫·安东尼奥·格雷罗', '拉丁·洛弗']",['罗马 Roma'],"['剧情', '家庭']",['8.2'],['78266'],[' 西班牙语 / 米斯特克语 / 英语']
[' 法国'],"['Andréa Bescond', 'Eric Métayer']",['103'],"['05', '11']","['Andréa Bescond', '嘉莲·维雅', '克洛维斯·科尔尼亚克', '皮埃尔·德隆尚', '格雷戈里·蒙泰尔', 'Carole Franck', 'Gringe', '阿丽亚娜·阿斯卡里德', 'Cyrille Mairesse', 'Léonie Simaga', 'Eric Métayer', 'Bénédicte Cerruti', 'Marie-Christine Orry', 'Jade Phan-Gia', 'Benjamin Dur', '亚力克西斯·马沙利克', '亚尼斯·马歇尔', '皮埃尔·福雷', '克莱蒙·梅特耶', '雅克·弗朗茨']",['不能说的游戏 Les chatouilles'],['剧情'],['8.2'],['464'],[' 法语']
[' 美国'],['珍妮芬·福克斯'],['114'],"['01', '05']","['约翰·赫德', '伊丽莎白·德比茨基', '劳拉·邓恩', '科曼', '艾伦·伯斯汀', '弗兰西丝·康罗伊', '杰森·雷特', '劳拉·爱伦', '伊莎贝尔·内利瑟', '伊莎贝拉·阿玛拉', '切尔西·阿尔登', '马修·劳奇', '贾克琳·弗莱明', '蒂娜·帕克', '乔迪·朗', '诺亚·罗麦克斯', '艾米莉·桑迪弗', '斯科特·武田', '索姆·毕绍普斯']",['信笺故事 The Tale'],['剧情'],['8.2'],['16189'],[' 英语']
[' 韩国'],['李章焄'],['132'],['03'],"['苏志燮', '孙艺珍', '金智焕', '金贤秀', '李有镇', '高昌锡', '李俊赫', '孙云恩', '裴侑蓝']",['现在去见你 지금 만나러 갑니다'],"['剧情', '爱情', '奇幻']",['8.2'],['55503'],[' 韩语']
[' 比利时 / 荷兰'],['卢卡斯·德霍特'],['105'],"['05', '11']","['维克托·波尔斯特', '阿里耶·沃索尔特', '奥利弗·博达特', '蒂伊门·戈瓦尔茨', '卡特简·达门', '瓦伦提金·达恩斯', '克里斯·泰斯', '安吉洛·提森', '艾莉西亚·德佩克']",['女孩 Girl'],"['剧情', '同性']",['8.2'],['14636'],[' 法语 / 弗拉芒语 / 英语']
[' 韩国'],['姜炯哲'],['133'],['12'],"['都暻秀', '朴慧秀', '吴政世', '金民浩', '朴真珠', '白仁权', '杰瑞德·格里姆斯', '罗斯·凯特尔']",['摇摆狂潮 스윙키즈'],"['剧情', '歌舞', '战争']",['8.2'],['25465'],[' 韩语']
[' 中国大陆'],"['潘礼平', '奉万里', '胡昀皓', '陈功']",[],['05'],"['祁晟原', '刘戴恩', '释小松', '陈荣达', '余亚颖', '杨知周', '葛奕德', '刘紫璇', '周冉', '开新傲', '李俊豪', '程子阳', '万子晴', '陈禹衡', '姜巧慧', '罗熙怡', '蔡嘉诚', '魏雨祺', '高一杰', '戴豪键', '汤子豪', '喻峰', '张伊凡', '徐雨旋', '李冰城', '杨梦瑶', '周依萱', '吴爽', '叶思文', '徐佳蕊', '林立涵', '卢亦豪', '黄涵雨', '张允钊', '高锡华', '齐森昊', '欧家杜', '郑树森', '黄敬棋', '姜米珈', '赵紫彤', '林宜婧']",['小戏骨：包青天之秦香莲与陈世美'],"['剧情', '悬疑', '儿童', '历史', '古装']",['8.2'],['607'],[' 汉语普通话']
[' 日本'],['栗山民也'],['175'],['03'],"['野村万斋', '广末凉子', '鹫尾真知子', '土屋佑壱', '山崎一', '辻万长']",['上海月亮 シャンハイムーン'],['剧情'],['8.2'],['431'],[' 日语']
[' 美国'],['克林特·伊斯特伍德'],['116'],['12'],"['克林特·伊斯特伍德', 'Patrick L. Reyes', 'Cesar De León', 'Gustavo Muñoz', 'Jackie Prucha', '理查德·赫德', 'Adam Drescher', 'Christi McClintock', 'Keith Flippen', '艾莉森·伊斯特伍德', '黛安·韦斯特', '乔·奈泽维奇', '泰莎·法米加', '维克多·罗塞克', '罗伯特·拉萨多', '劳伦斯·菲什伯恩', '布莱德利·库珀', '迈克尔·佩纳', '尤金·科德罗', '诺尔·古格雷米', '安迪·加西亚', '小克利夫顿·克林斯', '丹尼尔·蒙卡达', '伊格纳西奥·塞利齐奥', '保罗·阿拉约', '卡里姆·J.格里梅斯', '迭戈·卡塔诺', '迪伦·库斯曼', '皮特·布里斯', '劳恩·迪恩', '曼尼·蒙塔纳', '洛博·塞巴斯蒂安', '泰丝·马里斯·金凯德', '贝琪·阿尔特林格', '蒂莫西·卡尔', '吉尔·弗林特', '凯蒂·吉尔', '杰伦·戈登', '杰伊·古铁雷斯', '塞西尔·M·亨利', '雷·埃尔南德斯', '肖恩·麦克米伦', '德文·奥格登', '帕蒂·舍尔哈斯']",['骡子 The Mule'],"['剧情', '悬疑', '惊悚', '犯罪']",['8.1'],['26242'],[' 英语']
[' 美国 / 英国 / 塞浦路斯 / 俄罗斯'],['提莫·贝克曼贝托夫'],['105'],['02'],"['瓦伦·凯恩', '沙扎德·拉蒂夫', '克里斯蒂尼·亚当斯', '摩根·华金斯', 'Emma Cater', 'Louis Martin', 'Amir Rahimzadeh']",['网诱惊魂 Profile'],"['剧情', '惊悚']",['8.1'],['176'],[' 英语']
[' 中国大陆'],['饶晓志'],['108'],['11'],"['陈建斌', '任素汐', '潘斌龙', '章宇', '王砚辉', '九孔', '马吟吟', '程怡', '宁桓宇', '邓恩熙', '谢波', '范翔', '赵梓冲', '史策', '马睿瀚', '林海', '邓钢']",['无名之辈'],"['剧情', '喜剧']",['8.1'],['656432'],[' 汉语普通话 / 贵州话']
[' 拉脱维亚'],['伊娜拉·科尔曼'],['104'],['04'],"['Ruta Kronberga', 'Elina Vane', 'Arturs Skrastins', 'Gundars Abolins', 'Lauma Balode', 'Lolita Cauka', 'Vilis Daudzins', 'Maija Doveika', 'Peteris Liepins', 'Lilita Ozolina', 'Intars Resetins', '古娜·扎丽娜']",['比莱 Bille'],['剧情'],['8.1'],['128'],[' 拉脱维亚语']
[' 中国大陆 / 香港'],['庄文强'],['130'],"['09', '10']","['周润发', '郭富城', '张静初', '冯文娟', '廖启智', '周家怡', '王耀庆', '方中信', '高捷', '邢佳栋', '张松枝', '张建声', '吴嘉龙', '孙佳君']",['无双 無雙'],"['剧情', '动作', '悬疑', '犯罪']",['8.1'],['608284'],[' 汉语普通话 / 粤语 / 英语 / 泰语 / 波兰语']
[' 土耳其 / 马其顿 / 法国 / 德国 / 波黑 / 保加利亚 / 瑞典'],['努里·比格·锡兰'],['188'],"['05', '06']","['岛吾·德米尔考', '穆拉特·杰姆吉尔', '本努·耶勒德热姆拉尔', '哈扎尔·埃尔居奇卢', '塞尔坎·凯斯金', '塔梅尔·莱文特', '厄内尔·埃尔坎', '里法特·桑贾尔', '阿克·阿克苏', '卡迪尔·瑟米克', '欧扎·费什特']",['野梨树 Ahlat Ağacı'],['剧情'],['8.1'],['8484'],[' 土耳其语']
[' 日本'],['福泽克雄'],['119'],['01'],"['阿部宽', '松岛菜菜子', '沟端淳平', '田中丽奈', '木村绿子', '乌丸节子', '春风亭升太', '音尾琢真', '饭丰万理江', '上杉祥三', '中岛博子', '樱田日和', '及川光博', '伊藤兰', '小日向文世', '山崎努', '香川照之', '杏']",['祈祷落幕时 祈りの幕が下りる時'],"['剧情', '悬疑']",['8.0'],['93517'],[' 日语']
[' 智利 / 德国'],"['乔奎因·科西纳', '克里斯托弗·列昂']",['75'],['02'],"['阿玛莉亚·卡西尼', '雷纳·克劳斯']",['狼屋 La casa lobo'],"['剧情', '动画', '恐怖']",['8.0'],['2453'],[' 西班牙语 / 德语']
[' 美国 / 英国'],['Steve Loveridge'],['90'],['01'],['M.I.A.'],['玛琪，玛雅，米娅 Matangi/Maya/M.I.A.'],"['剧情', '音乐', '传记']",['8.0'],['220'],[' 英语']
[' 日本'],['西浦正记'],['128'],['07'],"['山下智久', '新垣结衣', '户田惠梨香', '比嘉爱未', '浅利阳介', '有冈大贵', '成田凌', '新木优子', '马场富美加', '新田真剑佑', '片濑梨乃', '山谷花纯', '丸山智己', '平野生成', '杉本哲太', '安藤政信', '椎名桔平']",['紧急救命 劇場版 コード・ブルー-ドクターヘリ緊急救命-'],['剧情'],['8.0'],['5582'],[' 日语']
[' 日本'],['西浦正记'],['128'],['07'],"['山下智久', '新垣结衣', '户田惠梨香', '比嘉爱未', '浅利阳介', '有冈大贵', '成田凌', '新木优子', '马场富美加', '新田真剑佑', '片濑梨乃', '山谷花纯', '丸山智己', '平野生成', '杉本哲太', '安藤政信', '椎名桔平']",['紧急救命 劇場版 コード・ブルー-ドクターヘリ緊急救命-'],['剧情'],['8.0'],['5579'],[' 日语']
[' 丹麦'],['迈克尔·诺尔'],['104'],['09'],"['加斯帕·克里斯滕森', '马格努斯·克雷佩', '格茜塔·诺比']",['霜冻将至 Før frosten'],['剧情'],['8.0'],['61'],[' 丹麦语 / 瑞典语']
[' 中国大陆'],['大鹏'],['48'],['11'],['刘陆'],['吉祥'],['剧情'],['8.0'],['349'],[' 汉语普通话']
[' 日本'],"['大森贵弘', '伊藤秀树']",['104'],['09'],"['神谷浩史', '井上和彦', '高良健吾', '小林沙苗', '泽城美雪', '石田彰', '藤村步', '村濑步', '伊藤美纪', '伊藤荣次', '堀江一真', '佐藤利奈', '木村良平', '菅沼久义', '雪野五月', '川澄绫子', '樋口晓里', '冈村明美', '黑田崇矢', '长岛雄一', '松山鹰志', '下崎纮史', '知桐京子', '岛本须美']",['夏目友人帐 劇場版 夏目友人帳 ～うつせみに結ぶ～'],"['剧情', '动画', '奇幻']",['8.0'],['70676'],[' 日语']
[' 中国大陆'],['胡波'],['234'],['02'],"['彭昱畅', '章宇', '王玉雯', '李从喜', '董向荣', '王柠', '赵燕国彰', '朱颜曼滋', '凌正辉', '王超北', '王雪洋']",['大象席地而坐'],['剧情'],['8.0'],['78650'],[' 汉语普通话']
[' 日本'],['小泉德宏'],['128'],['03'],"['广濑铃', '野村周平', '新田真剑佑', '上白石萌音', '矢本悠马', '森永悠希', '清水寻也', '优希美青', '佐野勇斗', '清原果耶', '松冈茉优', '贺来贤人', '松田美由纪', '国村隼']",['花牌情缘：结 ちはやふる 結び'],['剧情'],['7.9'],['6102'],[' 日语']
[' 韩国'],['全高云'],['106'],['03'],"['李絮', '安在洪', '姜臻雅', '金国熙', '李成旭', '崔德门', '金在华', '曹秀香', '金艺恩']",['小公女 소공녀'],"['剧情', '爱情']",['7.9'],['7978'],[' 韩语']
[' 中国大陆'],['小野败仔'],['13'],['04'],"['于越', '森中人', '冷泉夜月']",['切尔诺贝利之春 Un printemps à Tchernobyl'],"['剧情', '动画', '历史', '灾难']",['7.9'],['2090'],[' 汉语普通话']
[' 法国'],['史蒂芬·布塞'],['113'],"['05', '05']","['文森特·林顿', '梅兰妮·罗弗', '雅克·博尔德里', '戴维·雷伊', '奥利维尔·斯勒梅尔', '伊莎贝尔·鲁芬']",['开战 En Guerre'],['剧情'],['7.9'],['3124'],[' 法语']
[' 韩国'],['李沧东'],['148'],"['05', '05']","['刘亚仁', '史蒂文·元', '全钟瑞', '金秀京', '崔承浩', '玉子妍']",['燃烧 버닝'],"['剧情', '悬疑']",['7.9'],['154882'],[' 韩语']
[' 美国'],['陈俊彦'],['85'],['03'],"['科里·迈克尔·史密斯', '维吉妮娅·马德森', '迈克尔·切克利斯', '艾丹·朗福德', '杰米·钟', '比尔·赫克', '瑞恩·皮尔斯·威廉姆斯', '蒂娜·帕克', '亚历克斯·妮科尔·麦康诺', '戴维·奥佩贝米', '布赖恩·马西']",['1985'],"['剧情', '同性']",['7.9'],['1130'],[' 英语']
[' 波兰 / 法国 / 英国'],['帕维乌·帕夫利科夫斯基'],['88'],"['05', '06']","['尤安娜·库里克', '托马斯·科特', '波利斯·席克', '阿伽塔·库莱沙', '塞德里克·康', '让娜·巴利巴尔', '亚当·费仁希', '亚当·沃诺维茨', '亚当·斯齐斯科斯基']",['冷战 Zimna wojna'],"['剧情', '爱情', '音乐']",['7.8'],['19647'],[' 波兰语 / 法语 / 德语 / 克罗地亚语 / 意大利语 / 俄语']
[' 日本'],['白石和弥'],['126'],['05'],"['役所广司', '松坂桃李', '真木阳子', '泷藤贤一', '田口智朗', '石桥莲司', '江口洋介', '竹野内丰', '阿部纯子', '泷正则', '中村伦也', '中村狮童']",['孤狼之血 孤狼の血'],"['剧情', '犯罪']",['7.8'],['8792'],[' 日语']
[' 法国'],['克里斯托夫·奥诺雷'],['132'],['05'],"['文森特·拉科斯特', '皮埃尔·德隆尚', '德尼·波达利德斯', '阿黛尔·维斯梅思', '托马斯·冈萨雷斯', '克莱蒙·梅特耶', '昆廷·蒂博', '特里斯坦·法尔热', '索菲·勒图讷尔', '马莱娜·索尔达纳', '卢卡·马林诺夫斯基', '埃里克·维涅尔', '罗曼·施耐纳']","['喜欢，轻吻，快跑 Plaire, aimer et courir vite']","['剧情', '爱情', '同性']",['7.8'],['14397'],[' 法语']
[' 美国'],['梅勒妮·梅隆'],['95'],"['03', '08']","['派珀·劳瑞', '布瑞特·迪尔', '布鲁克·亚当斯', '艾米丽·芭尔多尼', '艾米丽·高斯', '香农·克里斯', '马克斯·阿德勒', '凯茜·德博诺', '沙纳·萨林']",['独家记忆 Snapshots'],"['剧情', '同性']",['7.8'],['1352'],[' 英语']
[' 美国'],['小乔治·提尔曼'],['133'],"['09', '10']","['阿曼德拉·斯坦伯格 ', '雷吉娜·赫尔', '罗素·霍恩斯比', '安东尼·麦凯', 'K·J·阿帕', '伊萨·雷', '科曼', '阿尔吉·史密斯', '塞布丽娜·卡彭特', '多米尼克·菲什巴克', '拉马尔·约翰逊', '梅根·劳利斯']",['你给的仇恨 The Hate U Give'],"['剧情', '犯罪']",['7.8'],['6705'],[' 英语']
[' 匈牙利'],['Tamas Yvan Topolanszky'],['99'],[],"['丽丽·博尔丹', '卡罗琳·博尔顿', 'Nikolett Barabas', 'Björn Freiberg', 'Declan Hannigan', '扬·费尔德曼', '斯科特·亚历山大·杨', 'Kata Sarbó', 'Rafael Feldman', '罗德里克·希尔', '埃斯特·纳吉-卡洛齐', '杰瑞米·惠勒', 'József Gyabronka', 'Ferenc Lengyel', 'Christopher Krieg', 'Daniel Gabori', 'Sándor Köleséry']",['柯蒂斯 Curtiz'],"['剧情', '传记', '历史']",['7.8'],['104'],[' 英语 / 匈牙利语']
