地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 美国'],"['杰克·卡斯托雷纳', '刘山姆']",['81'],['07'],"['杰瑞·奥康奈尔', '丽贝卡·罗梅恩', '雷恩·威尔森', '罗莎里奥·道森', '内森·菲利安', '克里斯托弗·戈勒姆', '马特·兰特尔', '谢默·摩尔', '耐姆比·耐姆比', '杰森·奥玛拉', '乔纳森·亚当斯', '洛奇·卡罗尔', '特雷弗·德瓦', '保罗·伊丁', '帕特里克·法比安', '詹妮弗·黑尔', '马克斯·迈特尔曼', '托克斯·奥拉贡多耶']",['超人之死 The Death of Superman'],"['动作', '科幻', '动画']",['7.4'],['8549'],[' 英语']
[' 美国'],['大卫·雷奇'],['119'],['05'],"['瑞恩·雷诺兹', '乔什·布洛林', '朱利安·迪尼森', '斯蒂芬·卡皮契奇', '莎姬·贝兹', 'T·J·米勒', '莱斯利·格塞斯', '卡兰·索尼', '布里安娜·希德布兰德', '莫蕾娜·巴卡琳', '杰克·凯西', '埃迪·马森', '忽那汐里', '兰德尔·瑞德', '尼古莱·维切尔', '赛尔·哈里斯', '罗伯·德兰尼', '刘易斯·谭', '比尔·斯卡斯加德', '泰瑞·克鲁斯', '布拉德·皮特', '罗伯特·梅耶', '艾伦·图代克', '马特·达蒙', '海莉·塞尔斯', '麦克·多普德', '卢克·勒斯勒尔', '亨特·狄龙', '大卫·雷奇', '山姆·哈格雷夫', '尼古拉斯·霍尔特']",['死侍2：我爱我家 Deadpool 2'],"['喜剧', '动作', '科幻', '冒险']",['7.3'],['284377'],[' 英语']
[' 日本'],"['植田泰史', '中村亮太']",['106'],['05'],"['三浦春马', '白石麻衣']",['世界奇妙物语 2018年春季特别篇 世にも奇妙な物語 ’18春の特別編'],"['科幻', '悬疑', '惊悚', '恐怖']",['7.3'],['8115'],[' 日语']
[' 美国'],['佩顿·里德'],['118'],"['08', '07']","['保罗·路德', '伊万杰琳·莉莉', '迈克尔·佩纳', '汉娜·乔恩-卡门', '沃尔顿·戈金斯', '鲍比·坎纳瓦尔', '朱迪·格雷尔', 'T.I.', '大卫·达斯马齐连', '艾比·莱德·弗特森', '兰道尔·朴', '米歇尔·菲佛', '劳伦斯·菲什伯恩', '迈克尔·道格拉斯', '戈兰·卡斯蒂克', '罗布·阿切尔', '肖恩·克莱尔', '本·戴维斯', '迈克尔·瑟沃瑞斯', '达克斯·格里芬', '海莉·洛维特', '玛德琳·麦格劳', '蒂姆·海德克', '布莱恩·赫斯基', '朱莉娅·维拉', '布莱恩·卢戈', '托里·沃格尔', '汤姆·夏普林', '斯坦·李', '约瑟夫·阿梅', '安迪·阿尼斯', '威廉·W·巴伯', '玛塞拉·布拉吉奥', '塞尔吉奥·布里奥内斯', '乔·布卡罗三世', '蒂莫西·卡尔', '贾迈尔·钱伯斯', '扎卡里·卡伯森', '雅各布·埃文斯', '米歇尔·方', '盖尔·甘布尔', '克里斯·加恩', '约翰·盖蒂尔', '杰克·汉森', '卡茜·亨德利']",['蚁人2：黄蜂女现身 Ant-Man and the Wasp'],"['动作', '科幻', '冒险']",['7.3'],['345169'],[' 英语']
[' 美国'],['大卫·雷奇'],['119'],['05'],"['瑞恩·雷诺兹', '乔什·布洛林', '朱利安·迪尼森', '斯蒂芬·卡皮契奇', '莎姬·贝兹', 'T·J·米勒', '莱斯利·格塞斯', '卡兰·索尼', '布里安娜·希德布兰德', '莫蕾娜·巴卡琳', '杰克·凯西', '埃迪·马森', '忽那汐里', '兰德尔·瑞德', '尼古莱·维切尔', '赛尔·哈里斯', '罗伯·德兰尼', '刘易斯·谭', '比尔·斯卡斯加德', '泰瑞·克鲁斯', '布拉德·皮特', '罗伯特·梅耶', '艾伦·图代克', '马特·达蒙', '海莉·塞尔斯', '麦克·多普德', '卢克·勒斯勒尔', '亨特·狄龙', '大卫·雷奇', '山姆·哈格雷夫', '尼古拉斯·霍尔特']",['死侍2：我爱我家 Deadpool 2'],"['喜剧', '动作', '科幻', '冒险']",['7.3'],['284288'],[' 英语']
[' 日本'],['上堀内佳寿也'],['66'],['08'],"['犬饲贵丈', '赤楚卫二', '高田夏帆', '武田航平', '水上剑星', '前川泰之', '泷裕可里', '越智友己', '小久保丈二', '木山廉彬', '胜村政信', '藤井隆', '松井玲奈', '池田沙绘美', '吉田爱梨', '内村麻美']",['剧场版 假面骑士创骑 合而为一 劇場版 仮面ライダービルド Be The One'],"['动作', '科幻']",['7.2'],['483'],[' 日语']
[' 日本'],"['本广克行', '上村泰', '鈴木清崇']",['135'],['09'],"['林原惠美', '泽城美雪', '水濑祈', '福山润', '村中知', '中泽匡智', '黑泽朋世', '井上喜久子', '大仓孝二', '菅生隆之', '浦山迅', '铃木黎子']",['特别的她 Progressive 劇場版 フリクリ\u3000プログレ'],"['剧情', '科幻', '动画']",['7.2'],['233'],[' 日语']
[' 美国 / 中国大陆'],['鲁本·弗雷斯彻'],['112'],"['11', '10']","['汤姆·哈迪', '米歇尔·威廉姆斯', '里兹·阿迈德', '斯科特·黑兹', ' 瑞德·斯科特', '珍妮·斯蕾特', '梅洛拉·沃尔特斯', '伍迪·哈里森', '佩吉·陆', '马尔科姆·C·默里', '索佩·阿卢科', '韦恩·佩雷', '米歇尔·李', '库尔特·岳', '克里斯·奥哈拉', '埃米里奥·瑞弗拉', '阿里亚当娜·约瑟夫', '袁之正', '朴云龙', '麦克·勃兰特', '尼克·图恩', '山姆·麦地那', '迪塞尔·马德金斯', '简·麦克尼尔', '维克托·麦凯', '马丁·巴特斯·布拉德福德', '布兰顿·莫拉莱斯', '马修·康威尔', '斯坦·李', '韦德·威廉姆斯', '约瑟夫·阿梅', '威廉·W·巴伯', '玛塞拉·布拉吉奥', '卡特·伯奇', '克里斯蒂安·康佛瑞', '詹姆斯·富尔特斯', '丹妮拉·加斯基', '约翰·盖蒂尔', '艾米丽塔·T·冈萨雷斯', '杰克·汉森', '安东尼·B·哈里斯', '卡茜·亨德利', '罗恩·彼得·琼斯', '霍梅洛·洛佩兹', '万恩·姆约维奇']",['毒液：致命守护者 Venom'],"['动作', '科幻', '惊悚']",['7.2'],['553210'],[' 英语 / 汉语普通话']
[' 美国 / 英国'],['亚历克斯·嘉兰'],['115'],"['04', '02']","['娜塔莉·波特曼', '詹妮弗·杰森·李', '吉娜·罗德里格兹', '泰莎·汤普森', '奥斯卡·伊萨克', '水野索诺娅', '大卫·吉雅西', '图娃·诺沃妮', '本尼迪克特·王', '约翰·施瓦布', '萨米·海曼', '乔希·丹福德', '克里斯汀·麦加里蒂']",['湮灭 Annihilation'],"['剧情', '科幻', '惊悚']",['7.1'],['249300'],[' 英语']
[' 美国'],['苏珊娜·比尔'],['124'],"['12', '12']","['桑德拉·布洛克', '崔凡特·罗兹', '约翰·马尔科维奇', '莎拉·保罗森', '杰基·韦佛', '罗莎·萨拉查', '丹妮尔·麦克唐纳', '里尔·莱尔·哈瓦瑞', '汤姆·霍兰德', '机关枪凯利', '黄荣亮', '普路特·泰勒·文斯', '维维恩·莱拉·布莱尔', '帕敏德·纳格拉', '丽贝卡·彼得根', '艾米·古麦尼克', '泰勒·汉德雷', '海皮·安德森', '大卫·达斯马齐连', '基思·雅各', '克里斯托弗洛根', '弗兰克·莫特克', '泰德·霍利斯', '麦特·伦纳德']",['蒙上你的眼 Bird Box'],"['剧情', '科幻', '惊悚']",['7.1'],['26348'],[' 英语']
[' 意大利'],['保拉·兰迪'],['90'],['01'],"['瓦莱里奥·马斯坦德雷亚', '克蕾曼丝·波西', 'Luca Esposito', 'Chiara Stella Riccio', 'Miguel Herrera', '约翰·基奥', 'Gianfelice Imparato', 'Natalie Spencer', '亨特·特里梅恩', 'Eric Masip', 'Sebastian Montecino']",['迪多小子 Tito e gli alieni'],"['喜剧', '科幻']",['7.0'],['115'],[' 意大利语 / 英语']
[' 美国 / 中国大陆'],['特拉维斯·奈特'],['114'],['12'],"['海莉·斯坦菲尔德', '小豪尔赫·兰登伯格', '约翰·塞纳', '杰森·德鲁克', '帕梅拉·阿德龙', '斯蒂芬·施耐德', '里卡多·霍约斯', '约翰·奥提兹', '格林·特鲁曼', '兰·卡琉', '格蕾丝·达斯恩妮', '弗里德·杜莱尔', '蓝尼·雅各布森 ', '梅金·普莱斯', '萨钦·巴特', '蒂姆·马丁·格里森', '安东尼奥·查丽蒂', '艾德文·霍德吉', '拉斯·斯兰德', '迪伦·奥布莱恩', '彼特·库伦', '安吉拉·贝塞特', '贾斯汀·塞洛克斯', '大卫·索博洛夫', '格蕾·德丽斯勒', '史蒂夫·布卢姆', '安德鲁·莫尔加多', '威廉·W·巴伯', '罗伯特·切斯纳特', '米歇尔·方', '克里斯蒂安·哈切森', '里克·理查森', '瓦内萨·罗斯', '波士顿·拉什·弗里曼', '托尼·托斯特', '迪娜·特鲁迪', '艾蒂安·维克']",['大黄蜂 Bumblebee'],"['动作', '科幻', '冒险']",['7.0'],['264890'],[' 英语']
[' 日本 / 美国'],"['本广克行', '鈴木清崇', '上村泰']",['135'],['09'],"['新谷真弓', '美山加恋', '吉田有里', '饭田里穗', '田村睦心', '小西克幸', '永冢拓马', '铃木崚汰', '伊藤美纪', '真坂真帆', '森功至', '松谷彼哉', '青山穰']",['特别的她 Alternative 劇場版 フリクリ オルタナ'],"['剧情', '科幻', '动画']",['7.0'],['262'],[' 日语']
[' 英国 / 美国'],['大卫·斯雷德'],['90'],['12'],"['菲恩·怀特海德', '克雷格·帕金森', '爱丽丝·洛维', '阿西姆·乔杜里', '威尔·保尔特', '塔露拉·哈登', '卡特里奥·诺克斯', '保罗·布拉德利', '乔纳森·阿里斯', 'A·J·霍顿', '弗勒尔·基思', '劳拉·埃弗兰', '阿伦·阿萨德', '苏珊妮·伯登', '杰夫·明特', '乔恩-乔·英克彭', '汤姆·麦卡尔', '埃利·皮尔西', '斯蒂芬·拉什布鲁克', '罗森达·桑德尔', '桑德拉·特蕾丝']",['黑镜：潘达斯奈基 Black Mirror: Bandersnatch'],"['剧情', '科幻', '悬疑', '惊悚']",['6.9'],['54261'],[' 英语']
[' 美国'],['朗·霍华德'],['135'],"['05', '05']","['阿尔登·埃伦瑞奇', '艾米莉亚·克拉克', '伍迪·哈里森', '唐纳德·格洛弗', '保罗·贝坦尼', '乔纳斯·索塔莫', '菲比·沃勒-布里奇', '沃维克·戴维斯', '坦迪·牛顿', '克林特·霍华德', '伊安·肯尼', '理查德·迪克森']",['游侠索罗：星球大战外传 Solo: A Star Wars Story'],"['动作', '科幻', '冒险']",['6.9'],['43742'],[' 英语']
[' 美国'],['刘山姆'],['78'],"['01', '02']","['布鲁斯·格林伍德', '詹妮弗·卡朋特', '克里斯·考克斯', '约翰·迪·玛吉欧', '大卫·福塞思', '格蕾·德丽斯勒', '安东尼·海德', '鲍勃·乔尔斯', '尤里·洛文塔尔', '林肯·梅尔彻', '斯科特·帕特森', '威廉·赛莱耶', '塔拉·斯特朗', '布鲁斯·提姆', '卡瑞·伍尔']",['蝙蝠侠：煤气灯下的哥谭 Batman: Gotham by Gaslight'],"['动作', '科幻', '动画', '悬疑', '犯罪']",['6.8'],['3851'],[' 英语']
[' 西班牙'],['Manolo Munguia'],['105'],['10'],"['Rubèn Serrano', 'Roc Esquius', 'Míriam Tortosa']",['密码秘战 H0us3'],"['科幻', '惊悚']",['6.8'],['89'],[' 西班牙语']
[' 美国 / 西班牙'],['胡安·安东尼奥·巴亚纳'],['128'],"['06', '06']","['克里斯·帕拉特', '布莱丝·达拉斯·霍华德', '贾斯蒂斯·史密斯', '伊莎贝拉·瑟蒙', '拉菲·斯波', '托比·琼斯', '泰德·拉文', '詹姆斯·克伦威尔', '黄荣亮', '丹妮艾拉·皮内达', '杰拉丁·卓别林', '杰夫·高布伦', '卡米尔·雷米泽斯基', '丹尼尔·斯蒂森', '皮特·杰森', '迈克尔·帕帕约翰', '罗伯特·埃姆斯', '罗南·萨莫尔斯', '麦克斯·贝克', '丹尼尔·厄根', '戴维·奥拉瓦莱·阿印德']",['侏罗纪世界2 Jurassic World: Fallen Kingdom'],"['动作', '科幻', '冒险']",['6.7'],['281409'],[' 英语']
[' 西班牙'],"['凯撒·埃斯特万·阿伦达', '何塞·埃斯特万·阿伦达']",['96'],['04'],"['哈维尔·苏亚雷伊', '玛利亚·莱昂', 'Juan Carlos Sánchez', '玛丽·帕斯·德萨亚戈', 'Paco Ochoa', 'Roberto Campillo', 'Asencio Salas']",['并非尽头 Sin fin'],"['剧情', '爱情', '科幻']",['6.7'],['70'],[' 西班牙语']
[' 日本'],['山口恭平'],['100'],['12'],"['奥野壮', '犬饲贵丈', '押田岳', '大幡诗绘理', '渡边圭祐', '赤楚卫二', '高田夏帆', '武田航平', '水上剑星', '佐藤健']",['假面骑士平成世代 FOREVER 仮面ライダー平成ジェネレーションズ FOREVER'],"['动作', '科幻', '儿童']",['6.7'],['981'],[' 日语']
[' 日本'],"['园子温', '山内健司', '太田光', '児玉裕一']",['105'],['04'],"['浅野忠信', '马场富美加', '满岛真之介', '中岛塞娜', '尾野真千子', '稻垣吾郎', '香取慎吾', '草剪刚', '富手麻妙', '神乐坂惠', '野崎萌香', '古馆宽治', '伊藤健太郎']",['臭小子与美丽世界 クソ野郎と美しき世界'],"['动作', '爱情', '科幻']",['6.6'],['339'],[' 日语']
[' 日本'],"['静野孔文', '濑下宽之']",['101'],['05'],"['宫野真守', '樱井孝宏', '花泽香菜', '杉田智和', '梶裕贵', '诹访部顺一', '三宅健太', '堀内贤雄', '中井和哉', '山路和弘', '山本兼平', '上田丽奈', '小泽亚李', '柳田淳一', '石谷春贵', '藤井隼', '佐佐健太', '辻井健吾', '小松奈生子', '洲崎绫', '谷口淳志', '山本满太', '山村勇人', '须崎成幸', '滨田洋平', '高桥伸也', '田岛章宽']",['哥斯拉：决战之都 GODZILLA 決戦機動増殖都市'],"['动作', '科幻', '动画']",['6.6'],['4359'],[' 日语']
[' 日本'],['佐藤信介'],['127'],['04'],"['木梨宪武', '佐藤健', '本乡奏多', '二阶堂富美', '三吉彩花', '福崎那由他', '滨田麻里', '齐藤由贵', '伊势谷友介']",['犬屋敷 真人版 いぬやしき'],"['动作', '科幻']",['6.6'],['6346'],[' 日语']
[' 英国'],['安德鲁·哈默'],['93'],['06'],"['Jan Anderson', '戴维·甘特', '肯尼斯·克拉德']",['菲茨罗伊 The Fitzroy'],"['喜剧', '科幻']",['6.6'],['108'],[' 英语']
[' 美国 / 加拿大'],['朱利叶斯·艾弗里'],['110'],"['09', '11']","['约翰·艾德坡', '怀亚特·罗素', '马蒂尔德·奥利维耶', '皮鲁·埃斯贝克', '约翰·马加罗', '伊恩·德·卡斯泰克', '雅各布·安德森', '多米尼克·阿普尔怀特', '博基姆·伍德拜因', '恩里奇·雷德曼', '马克·麦克肯纳', '海莉·卡迈克尔', '米迦勒·埃普', '罗斯·汤姆林森', '本·特瓦索里', '安迪·韦勒姆', '帕特里克·布拉莫尔', '肖恩·狄克逊', '豪尔赫·莱昂·马丁内斯', '伊娃·马格亚']",['霸主 Overlord'],"['动作', '科幻', '恐怖', '战争']",['6.5'],['14004'],[' 英语 / 俄语 / 法语 / 德语']
[' 美国 / 南非 / 韩国 / 澳大利亚'],['瑞恩·库格勒'],['134'],"['03', '02']","['查德维克·博斯曼', '露皮塔·尼永奥', '迈克尔·B·乔丹', '丹娜·奎里拉', '马丁·弗瑞曼', '丹尼尔·卡卢亚', '利蒂希娅·赖特', '温斯顿·杜克', '斯特林·K·布朗', '安吉拉·贝塞特', '福里斯特·惠特克', '安迪·瑟金斯', '弗洛伦丝·卡松巴', '约翰·卡尼', '大卫·S·李', '娜比娅·毕']",['黑豹 Black Panther'],"['动作', '科幻', '冒险']",['6.5'],['332248'],[' 斯瓦希里语 / 英语 / 科萨语 / 韩语']
[' 俄罗斯'],['迪米特里·图灵'],['98'],['02'],"['Kristina Brodskaya', '叶莲娜·利亚多娃', 'Alexander Korshunov']",['激战阵线 Рубеж'],"['科幻', '战争']",['6.4'],['73'],[' 俄语']
[' 美国'],['比尔·奥利弗'],['95'],"['04', '11']","['安塞尔·艾尔高特', '苏琪·沃特豪斯', '派翠西娅·克拉克森', '马特·波莫', '道格拉斯·霍奇斯', '苏利芒·西尔·萨瓦内', '舒诺里·拉马纳森', '乔·埃根德尔']",['乔纳森 Jonathan'],"['剧情', '科幻']",['6.4'],['575'],[' 英语']
[' 美国'],['布拉德·佩顿'],['107'],['04'],"['道恩·强森', '娜奥米·哈里斯', '杰弗里·迪恩·摩根', '玛琳·阿克曼', '杰克·莱西', '乔·曼根尼罗', '玛丽·谢尔顿', 'P·J·伯恩', '德米垂斯·格罗斯', '杰克·奎德', '布里安·希尔', '马特·杰拉德', '李威尹', '尤里亚·费伯', '布鲁斯·布莱克希尔', '杰森·莱尔斯', '马克·威尔斯', '阿莉莎·布鲁克', '亚当·希泰凯尔', '加里·维克斯', '阿诺德·陈']",['狂暴巨兽 Rampage'],"['动作', '科幻', '冒险']",['6.4'],['116402'],[' 英语']
[' 日本'],['志水淳儿'],['94'],['01'],"['森久保祥太郎', '茅野爱衣', '上坂堇', '花江夏树', '关俊彦', '小清水亚美', '森田顺平', '石冢运升', '藤原启治', '宫迫博之', '朴璐美', '高木涉', '菊池正美', '岛田敏', '盐屋浩三', '田所梓', '山口胜平', '伊藤美来', '藤原贵弘', '川原庆久', '新井良平', '荒井聪太', '服卷浩司', '半田裕典', '利根健太朗', '村田太志', '平井启二', '藤本隆弘', '织田优成', '武田幸史', '三浦祥朗', '植田佳奈', '本渡枫', '田中亮一', '田上真里奈', '长江里加', '木村遥', '森下由树子', '东城日沙子', '松岛美野里', '石丸博也']",['魔神Z 劇場版 マジンガーZ / INFINITY'],"['科幻', '动画', '灾难']",['6.4'],['1416'],[' 日语']
[' 美国 / 新西兰'],['克里斯蒂安·瑞沃斯'],['128'],['12'],"['海拉·西尔玛', '雨果·维文', '金吉', '罗伯特·席安', '莱拉·乔治', '史蒂芬·朗', '弗兰基·亚当斯', '凯伦·皮斯托里斯', '科林·萨蒙', '安德鲁斯·李斯', '莎拉·慕恩', '罗南·拉夫特瑞', '乔尔·托贝克', '帕特里克·麦拉海德', '史蒂芬·乌瑞', '马尼克·古纳拉塔尼', '菲利普·里夫', '纳撒尼尔·利斯', '雷吉-让·佩吉', '卡卢姆·吉廷斯', '安佑森', '马克·哈德洛', '马克米钦森', '索菲·考克斯', '莎拉·皮尔斯', '奇·陈', '约瑟夫·米卡-亨特', '特里·诺瑞斯', '安龙·杰克森', '梅根·爱德华兹', '尼克·布雷克', '玛丽亚·沃克', '阿曼·韦弗', '玛德琳·亚当斯', '马丁·郭', '罗德尼·库克']",['掠食城市 Mortal Engines'],"['动作', '科幻', '冒险']",['6.4'],['39932'],[' 英语']
[' 美国'],['安德鲁·鲍勒'],['104'],['11'],"['阿萨·巴特菲尔德', '苏菲·特纳', '斯凯勒·吉桑多', '奥布雷·雷诺兹', '约瑟夫·朴', '凯登·J·格雷戈尔', '科洛尔·钱伯斯', '马克·布洛克维奇', '玛丽莲·米勒', '威廉·佩尔茨']",['时间怪客 Time Freak'],"['喜剧', '爱情', '科幻']",['6.3'],['1762'],[' 英语']
[' 德国 / 美国 / 加拿大'],['安德鲁·尼科尔'],['100'],"['05', '05']","['克里夫·欧文', '阿曼达·塞弗里德', '科鲁姆·费奥瑞', '索尼亚·瓦格尔', '马克·奥布莱恩', '乔·平格', '伊多·戈德堡', '塞巴斯蒂安·皮戈特', '瑞秋·罗伯茨', '马克·格拉齐尼', '康拉德·科茨', '梅寇·阮', '萨拉·米蒂奇', '达蒙·伦延']",['匿名者 Anon'],"['科幻', '惊悚']",['6.3'],['5812'],[' 英语']
[' 美国'],['迈克尔·J·格拉赫'],['83'],['10'],"['佩顿·李斯特', '罗根·保罗', '马修·格拉夫', '卡勒姆·沃西', '莉亚·玛瑞·约翰逊', '艾米·帕夫拉特', '劳拉·哈灵', '查尔斯·梅尔顿']",['人类削减计划2 The Thinning: New World Order'],"['科幻', '惊悚']",['6.2'],['77'],[' 英语']
[' 美国'],['瑞恩·艾斯林格'],['88'],['09'],"['艾利克斯·夏普', '艾拉·珀内尔', '大卫·斯特雷泽恩', '吉莲·安德森', '纳撒尼尔·赛兹莫尔', 'Benjamin Beatty', 'Denise Barone', 'Angela Duggins', 'Lea Hutton Beasmore', 'Carly Tamborski', 'Myra Zimmerman Grubbs', 'Susan Kile']",['幽浮档案 UFO'],"['动作', '科幻', '惊悚']",['6.2'],['184'],[' 英语']
